income,Daily_price,Size,Area
129,477,1.5,Brooklyn
660,275,1.5,Manhattan
3780,180,1.5,Manhattan
2223,128,1.5,Brooklyn
252,140,1.5,Manhattan
126,98,1.5,Brooklyn
25200,1200,1.5,Manhattan
6648,800,1.5,Brooklyn
2730,130,1.5,Manhattan
6825,325,1.5,Brooklyn
4200,200,1.5,Manhattan
2625,125,1.5,Manhattan
1302,62,1.5,Manhattan
1890,90,1.5,Brooklyn
23,45,1.5,Manhattan
20,75,1.5,Brooklyn
533,85,1.5,Brooklyn
14,50,1.5,Manhattan
20,50,1.5,Brooklyn
1806,86,1.5,Manhattan
2600,372,1.5,Manhattan
20,75,1.5,Brooklyn
16,60,1.5,Brooklyn
609,29,1.5,Manhattan
1869,89,1.5,Brooklyn
684,60,1.5,Brooklyn
2604,124,1.5,Manhattan
6300,300,1.5,Manhattan
84,70,1.5,Manhattan
1827,87,1.5,Bronx
27,100,1.5,Manhattan
926,139,1.5,Manhattan
4200,200,1.5,Manhattan
6300,300,1.5,Manhattan
26,50,1.5,Brooklyn
1404,260,1.5,Manhattan
94,120,1.5,Manhattan
2310,110,1.5,Manhattan
1050,50,1.5,Brooklyn
1890,90,1.5,Manhattan
4725,225,1.5,Queens
498,83,1.5,Manhattan
31,30,1.5,Brooklyn
18,65,1.5,Manhattan
1260,60,1.5,Brooklyn
38,140,1.5,Manhattan
6930,330,1.5,Brooklyn
23100,1100,1.5,Manhattan
1575,75,1.5,Brooklyn
2940,140,1.5,Manhattan
1101,100,1.5,Manhattan
27,100,1.5,Queens
2310,110,1.5,Manhattan
20,75,1.5,Manhattan
3150,150,1.5,Manhattan
1890,90,1.5,Brooklyn
50,70,1.5,Manhattan
1785,85,1.5,Manhattan
3150,150,1.5,Manhattan
2523,145,1.5,Manhattan
1617,77,1.5,Manhattan
4200,200,1.5,Manhattan
85,60,1.5,Brooklyn
19,70,1.5,Brooklyn
7665,365,1.5,Manhattan
162,180,1.5,Manhattan
4830,230,1.5,Manhattan
1659,79,1.5,Manhattan
28,49,1.5,Brooklyn
233,165,1.5,Manhattan
2940,140,1.5,Brooklyn
183,65,1.5,Brooklyn
393,154,1.5,Manhattan
553,72,1.5,Manhattan
7749,369,1.5,Manhattan
1365,65,1.5,Manhattan
396,165,1.5,Manhattan
30,112,1.5,Manhattan
93,119,1.5,Brooklyn
990,550,1.5,Manhattan
500,170,1.5,Brooklyn
269,995,1.5,Brooklyn
1610,185,1.5,Brooklyn
10500,500,1.5,Manhattan
1008,48,1.5,Manhattan
3150,150,1.5,Manhattan
4179,199,1.5,Manhattan
41,80,1.5,Brooklyn
2835,135,1.5,Queens
1260,60,1.5,Manhattan
176,125,1.5,Manhattan
206,125,1.5,Manhattan
140,62,1.5,Manhattan
12600,600,1.5,Manhattan
173,75,1.5,Brooklyn
132,80,1.5,Brooklyn
53,195,1.5,Manhattan
18,68,1.5,Manhattan
945,45,1.5,Manhattan
54,200,1.5,Manhattan
630,30,1.5,Queens
783,85,1.5,Manhattan
229,125,1.5,Manhattan
1470,70,1.5,Brooklyn
1050,50,1.5,Brooklyn
168,110,1.5,Brooklyn
54,199,1.5,Manhattan
11,40,1.5,Brooklyn
425,65,1.5,Brooklyn
23,85,1.5,Manhattan
3360,160,1.5,Brooklyn
1449,69,1.5,Manhattan
882,42,1.5,Brooklyn
137,120,1.5,Manhattan
3150,150,1.5,Brooklyn
601,130,1.5,Manhattan
1785,85,1.5,Brooklyn
2100,100,1.5,Brooklyn
4007,210,1.5,Manhattan
1260,60,1.5,Brooklyn
1449,69,1.5,Brooklyn
2583,123,1.5,Queens
2310,110,1.5,Manhattan
5250,250,1.5,Manhattan
144,80,1.5,Manhattan
1580,325,1.5,Manhattan
2478,295,1.5,Manhattan
6300,300,1.5,Manhattan
579,44,1.5,Brooklyn
4137,197,1.5,Manhattan
1260,60,1.5,Manhattan
31,30,1.5,Brooklyn
316,130,1.5,Brooklyn
489,119,1.5,Brooklyn
109,39,1.5,Brooklyn
5250,250,1.5,Manhattan
2730,130,1.5,Brooklyn
8,28,1.5,Manhattan
644,95,1.5,Manhattan
819,39,1.5,Queens
459,225,1.5,Manhattan
109,45,1.5,Brooklyn
32,120,1.5,Manhattan
2268,206,1.5,Brooklyn
2074,120,1.5,Manhattan
5775,275,1.5,Manhattan
5307,290,1.5,Manhattan
1575,75,1.5,Manhattan
50,80,1.5,Brooklyn
2880,150,1.5,Brooklyn
492,80,1.5,Manhattan
71,70,1.5,Brooklyn
35,130,1.5,Brooklyn
1050,50,1.5,Brooklyn
450,125,1.5,Brooklyn
41,150,1.5,Brooklyn
113,290,1.5,Brooklyn
4410,210,1.5,Manhattan
182,129,1.5,Brooklyn
607,64,1.5,Bronx
27,100,1.5,Manhattan
16,60,1.5,Manhattan
277,120,1.5,Brooklyn
1404,180,1.5,Manhattan
945,45,1.5,Manhattan
921,90,1.5,Manhattan
1050,200,1.5,Manhattan
5019,239,1.5,Manhattan
2919,139,1.5,Manhattan
5859,279,1.5,Manhattan
1995,95,1.5,Brooklyn
55,70,1.5,Manhattan
92,90,1.5,Manhattan
1371,70,1.5,Brooklyn
155,94,1.5,Brooklyn
195,250,1.5,Manhattan
17850,850,1.5,Manhattan
1365,65,1.5,Queens
443,369,1.5,Manhattan
4200,200,1.5,Manhattan
305,35,1.5,Staten Island
4053,193,1.5,Queens
51,65,1.5,Manhattan
5019,239,1.5,Manhattan
5019,239,1.5,Manhattan
5019,239,1.5,Manhattan
717,239,1.5,Manhattan
2520,120,1.5,Brooklyn
3675,175,1.5,Manhattan
102,200,1.5,Manhattan
28,103,1.5,Manhattan
1680,80,1.5,Manhattan
22,80,1.5,Brooklyn
16,60,1.5,Brooklyn
3759,179,1.5,Manhattan
1050,50,1.5,Brooklyn
51,50,1.5,Brooklyn
5775,275,1.5,Manhattan
3150,150,1.5,Manhattan
345,209,1.5,Manhattan
81,300,1.5,Manhattan
24,47,1.5,Brooklyn
4200,200,1.5,Manhattan
102,200,1.5,Manhattan
551,270,1.5,Manhattan
10,30,1.5,Manhattan
847,170,1.5,Brooklyn
15,55,1.5,Manhattan
10,30,1.5,Brooklyn
250,139,1.5,Manhattan
194,101,1.5,Manhattan
1785,85,1.5,Manhattan
273,85,1.5,Manhattan
922,45,1.5,Brooklyn
77,50,1.5,Manhattan
32,38,1.5,Brooklyn
920,219,1.5,Brooklyn
1449,69,1.5,Brooklyn
454,275,1.5,Manhattan
598,249,1.5,Manhattan
2540,249,1.5,Manhattan
5019,239,1.5,Manhattan
372,100,1.5,Manhattan
25,49,1.5,Brooklyn
5019,239,1.5,Manhattan
5019,239,1.5,Manhattan
5019,239,1.5,Manhattan
41,150,1.5,Queens
4200,200,1.5,Manhattan
1050,50,1.5,Manhattan
342,190,1.5,Manhattan
1239,59,1.5,Brooklyn
840,40,1.5,Brooklyn
1092,52,1.5,Staten Island
1328,369,1.5,Manhattan
2100,100,1.5,Manhattan
3150,150,1.5,Manhattan
8400,400,1.5,Manhattan
18,66,1.5,Queens
3780,180,1.5,Manhattan
3129,149,1.5,Manhattan
547,89,1.5,Manhattan
1785,85,1.5,Manhattan
1365,65,1.5,Manhattan
1575,75,1.5,Brooklyn
73,94,1.5,Manhattan
1680,80,1.5,Brooklyn
84,70,1.5,Manhattan
1625,90,1.5,Queens
42,155,1.5,Brooklyn
33,65,1.5,Queens
1260,60,1.5,Manhattan
40,149,1.5,Manhattan
1470,70,1.5,Queens
183,55,1.5,Queens
27,100,1.5,Manhattan
2520,120,1.5,Manhattan
176,150,1.5,Manhattan
3360,160,1.5,Brooklyn
2835,135,1.5,Manhattan
4200,200,1.5,Queens
14,50,1.5,Brooklyn
130,35,1.5,Brooklyn
12,45,1.5,Manhattan
697,140,1.5,Manhattan
3360,160,1.5,Manhattan
368,125,1.5,Brooklyn
43,160,1.5,Manhattan
3780,180,1.5,Manhattan
231,179,1.5,Manhattan
36,70,1.5,Brooklyn
1428,68,1.5,Brooklyn
2100,100,1.5,Manhattan
6300,300,1.5,Manhattan
780,152,1.5,Manhattan
102,100,1.5,Manhattan
156,200,1.5,Manhattan
1725,250,1.5,Manhattan
4200,200,1.5,Manhattan
102,200,1.5,Manhattan
66,245,1.5,Manhattan
62,79,1.5,Manhattan
47,175,1.5,Manhattan
3549,169,1.5,Brooklyn
945,45,1.5,Brooklyn
3780,180,1.5,Manhattan
38,139,1.5,Manhattan
107,70,1.5,Brooklyn
1155,55,1.5,Manhattan
2079,99,1.5,Brooklyn
108,120,1.5,Brooklyn
956,178,1.5,Brooklyn
1155,55,1.5,Manhattan
729,124,1.5,Brooklyn
7980,380,1.5,Manhattan
1155,55,1.5,Brooklyn
322,195,1.5,Queens
3780,180,1.5,Brooklyn
821,375,1.5,Queens
4200,200,1.5,Manhattan
3780,180,1.5,Manhattan
801,65,1.5,Brooklyn
1365,65,1.5,Brooklyn
508,60,1.5,Brooklyn
16,60,1.5,Manhattan
12,45,1.5,Brooklyn
1050,50,1.5,Brooklyn
20,74,1.5,Brooklyn
371,50,1.5,Brooklyn
47,60,1.5,Brooklyn
41,150,1.5,Manhattan
1155,55,1.5,Brooklyn
3549,169,1.5,Brooklyn
32,120,1.5,Manhattan
9,35,1.5,Brooklyn
202,99,1.5,Brooklyn
5250,250,1.5,Manhattan
120,85,1.5,Brooklyn
2625,125,1.5,Manhattan
955,146,1.5,Manhattan
19,69,1.5,Brooklyn
19,70,1.5,Brooklyn
840,40,1.5,Brooklyn
297,45,1.5,Brooklyn
384,100,1.5,Brooklyn
840,40,1.5,Brooklyn
940,175,1.5,Brooklyn
10500,500,1.5,Brooklyn
116,90,1.5,Manhattan
8400,400,1.5,Brooklyn
4035,250,1.5,Brooklyn
71,70,1.5,Manhattan
24,48,1.5,Brooklyn
54,200,1.5,Manhattan
102,50,1.5,Brooklyn
672,80,1.5,Brooklyn
7749,369,1.5,Manhattan
1122,215,1.5,Manhattan
1442,249,1.5,Manhattan
1122,110,1.5,Manhattan
129,110,1.5,Manhattan
630,30,1.5,Brooklyn
1050,50,1.5,Brooklyn
55,107,1.5,Brooklyn
62,79,1.5,Manhattan
1688,150,1.5,Brooklyn
89,175,1.5,Manhattan
1785,85,1.5,Brooklyn
1050,50,1.5,Manhattan
2940,140,1.5,Manhattan
1239,59,1.5,Queens
7980,380,1.5,Manhattan
158,175,1.5,Brooklyn
25,91,1.5,Manhattan
525,25,1.5,Queens
43,75,1.5,Brooklyn
810,225,1.5,Manhattan
1386,66,1.5,Manhattan
758,80,1.5,Queens
3780,180,1.5,Manhattan
102,200,1.5,Brooklyn
783,102,1.5,Brooklyn
1785,85,1.5,Manhattan
1596,76,1.5,Brooklyn
106,75,1.5,Brooklyn
2835,135,1.5,Manhattan
47,175,1.5,Manhattan
78,100,1.5,Brooklyn
2971,145,1.5,Manhattan
69,49,1.5,Brooklyn
14,50,1.5,Manhattan
2520,120,1.5,Manhattan
1050,50,1.5,Manhattan
71,50,1.5,Brooklyn
1155,55,1.5,Queens
4179,199,1.5,Manhattan
432,90,1.5,Manhattan
13,49,1.5,Manhattan
99,65,1.5,Manhattan
122,50,1.5,Brooklyn
24,90,1.5,Brooklyn
25,49,1.5,Brooklyn
77,75,1.5,Brooklyn
51,100,1.5,Manhattan
1193,150,1.5,Manhattan
2730,130,1.5,Manhattan
2037,97,1.5,Manhattan
5250,250,1.5,Brooklyn
117,150,1.5,Manhattan
17,63,1.5,Brooklyn
540,200,1.5,Manhattan
2919,139,1.5,Manhattan
5250,250,1.5,Queens
71,140,1.5,Manhattan
37,95,1.5,Manhattan
15,55,1.5,Brooklyn
38,32,1.5,Brooklyn
382,130,1.5,Manhattan
630,30,1.5,Brooklyn
5250,250,1.5,Manhattan
2100,100,1.5,Brooklyn
2415,115,1.5,Brooklyn
92,90,1.5,Manhattan
1247,139,1.5,Manhattan
77,150,1.5,Manhattan
1575,75,1.5,Manhattan
32,120,1.5,Manhattan
41,80,1.5,Manhattan
1050,50,1.5,Brooklyn
2100,100,1.5,Manhattan
591,33,1.5,Queens
2100,100,1.5,Manhattan
2709,129,1.5,Manhattan
4179,199,1.5,Manhattan
34,60,1.5,Brooklyn
31,60,1.5,Manhattan
31,60,1.5,Brooklyn
443,99,1.5,Queens
1155,55,1.5,Queens
85,219,1.5,Manhattan
3150,150,1.5,Manhattan
51,25,1.5,Brooklyn
828,53,1.5,Brooklyn
10500,500,1.5,Manhattan
2520,120,1.5,Manhattan
16,59,1.5,Manhattan
162,70,1.5,Manhattan
2100,100,1.5,Manhattan
2610,150,1.5,Manhattan
296,105,1.5,Brooklyn
1365,65,1.5,Brooklyn
19,70,1.5,Manhattan
710,199,1.5,Manhattan
64,125,1.5,Brooklyn
449,140,1.5,Brooklyn
1785,85,1.5,Brooklyn
69,89,1.5,Manhattan
1667,95,1.5,Queens
1470,70,1.5,Queens
3234,154,1.5,Manhattan
449,220,1.5,Manhattan
46,45,1.5,Brooklyn
920,59,1.5,Manhattan
26,95,1.5,Manhattan
2709,129,1.5,Manhattan
45,115,1.5,Brooklyn
107,105,1.5,Manhattan
120,93,1.5,Brooklyn
52,40,1.5,Manhattan
1848,88,1.5,Queens
23,85,1.5,Brooklyn
1612,170,1.5,Manhattan
38,75,1.5,Manhattan
71,55,1.5,Brooklyn
537,199,1.5,Manhattan
2205,105,1.5,Queens
3347,485,1.5,Manhattan
1151,125,1.5,Manhattan
3150,150,1.5,Manhattan
827,95,1.5,Manhattan
54,200,1.5,Manhattan
2520,120,1.5,Manhattan
27,100,1.5,Manhattan
376,70,1.5,Brooklyn
828,110,1.5,Manhattan
444,96,1.5,Brooklyn
1050,50,1.5,Brooklyn
137,175,1.5,Brooklyn
19,70,1.5,Manhattan
479,75,1.5,Manhattan
614,51,1.5,Bronx
22,80,1.5,Brooklyn
462,110,1.5,Manhattan
22,80,1.5,Manhattan
1260,60,1.5,Brooklyn
199,170,1.5,Manhattan
3255,155,1.5,Manhattan
1365,65,1.5,Manhattan
955,165,1.5,Manhattan
828,115,1.5,Manhattan
437,150,1.5,Manhattan
189,700,1.5,Queens
675,125,1.5,Manhattan
1575,75,1.5,Brooklyn
869,150,1.5,Manhattan
3570,170,1.5,Manhattan
783,150,1.5,Manhattan
900,150,1.5,Manhattan
294,45,1.5,Manhattan
1155,55,1.5,Manhattan
2100,100,1.5,Manhattan
735,35,1.5,Brooklyn
36,70,1.5,Brooklyn
2100,100,1.5,Manhattan
1638,78,1.5,Manhattan
3108,148,1.5,Manhattan
2625,125,1.5,Brooklyn
953,155,1.5,Brooklyn
16,61,1.5,Brooklyn
60,100,1.5,Manhattan
823,60,1.5,Queens
23,40,1.5,Brooklyn
4116,196,1.5,Manhattan
27,101,1.5,Manhattan
1050,50,1.5,Manhattan
3150,150,1.5,Manhattan
1953,93,1.5,Manhattan
5250,250,1.5,Manhattan
2709,129,1.5,Manhattan
1890,90,1.5,Manhattan
724,120,1.5,Manhattan
810,150,1.5,Manhattan
3066,146,1.5,Manhattan
1470,70,1.5,Manhattan
900,115,1.5,Manhattan
13,49,1.5,Manhattan
1842,200,1.5,Manhattan
1892,166,1.5,Manhattan
11,40,1.5,Brooklyn
1200,109,1.5,Brooklyn
16,58,1.5,Brooklyn
1155,55,1.5,Brooklyn
9,35,1.5,Brooklyn
180,150,1.5,Manhattan
3150,150,1.5,Manhattan
47,175,1.5,Manhattan
1599,189,1.5,Brooklyn
882,42,1.5,Brooklyn
41,150,1.5,Manhattan
7076,425,1.5,Manhattan
77,75,1.5,Manhattan
46,170,1.5,Manhattan
32,120,1.5,Manhattan
63,70,1.5,Brooklyn
117,299,1.5,Brooklyn
948,128,1.5,Brooklyn
18,67,1.5,Manhattan
533,189,1.5,Brooklyn
1680,80,1.5,Manhattan
1050,50,1.5,Queens
4620,220,1.5,Manhattan
1659,79,1.5,Manhattan
81,79,1.5,Queens
4746,226,1.5,Manhattan
62,79,1.5,Brooklyn
22,80,1.5,Brooklyn
3549,169,1.5,Manhattan
180,100,1.5,Brooklyn
165,98,1.5,Manhattan
107,65,1.5,Queens
77,150,1.5,Manhattan
2625,125,1.5,Manhattan
3570,170,1.5,Queens
934,179,1.5,Manhattan
1890,90,1.5,Manhattan
1365,65,1.5,Brooklyn
1430,149,1.5,Brooklyn
60,50,1.5,Brooklyn
39,50,1.5,Brooklyn
1888,189,1.5,Brooklyn
472,67,1.5,Brooklyn
214,140,1.5,Manhattan
1890,90,1.5,Queens
1680,80,1.5,Brooklyn
1890,90,1.5,Manhattan
2457,117,1.5,Manhattan
903,43,1.5,Brooklyn
1015,189,1.5,Brooklyn
368,61,1.5,Brooklyn
386,299,1.5,Brooklyn
20,35,1.5,Queens
30,39,1.5,Manhattan
3990,190,1.5,Manhattan
5229,249,1.5,Manhattan
62,159,1.5,Manhattan
2625,125,1.5,Manhattan
21,37,1.5,Brooklyn
536,175,1.5,Manhattan
882,42,1.5,Manhattan
30,110,1.5,Brooklyn
3759,179,1.5,Manhattan
1890,90,1.5,Brooklyn
35,130,1.5,Brooklyn
2940,140,1.5,Brooklyn
45,168,1.5,Brooklyn
100,128,1.5,Brooklyn
809,350,1.5,Brooklyn
98,64,1.5,Brooklyn
29,35,1.5,Brooklyn
1260,60,1.5,Brooklyn
4200,200,1.5,Brooklyn
155,199,1.5,Brooklyn
3675,175,1.5,Brooklyn
1995,95,1.5,Manhattan
338,55,1.5,Brooklyn
2625,125,1.5,Manhattan
945,45,1.5,Manhattan
516,95,1.5,Manhattan
237,50,1.5,Brooklyn
3213,153,1.5,Brooklyn
11,39,1.5,Brooklyn
4200,200,1.5,Manhattan
43,85,1.5,Manhattan
6615,315,1.5,Manhattan
227,89,1.5,Brooklyn
7350,350,1.5,Manhattan
4095,195,1.5,Queens
777,37,1.5,Brooklyn
1575,75,1.5,Brooklyn
212,150,1.5,Manhattan
5145,245,1.5,Brooklyn
38,140,1.5,Manhattan
162,115,1.5,Brooklyn
30,58,1.5,Brooklyn
3819,190,1.5,Brooklyn
27,100,1.5,Manhattan
2499,119,1.5,Brooklyn
2919,139,1.5,Brooklyn
1453,299,1.5,Brooklyn
16800,800,1.5,Manhattan
2310,110,1.5,Manhattan
46,90,1.5,Manhattan
70,61,1.5,Brooklyn
66,65,1.5,Manhattan
1260,60,1.5,Manhattan
1260,60,1.5,Manhattan
1789,225,1.5,Manhattan
4737,587,1.5,Manhattan
3675,175,1.5,Manhattan
1260,60,1.5,Brooklyn
1295,166,1.5,Manhattan
648,120,1.5,Manhattan
1009,164,1.5,Brooklyn
39,145,1.5,Manhattan
6825,325,1.5,Brooklyn
313,45,1.5,Manhattan
1575,75,1.5,Manhattan
80,206,1.5,Brooklyn
1365,65,1.5,Brooklyn
22,80,1.5,Manhattan
2919,139,1.5,Queens
3736,239,1.5,Manhattan
11550,550,1.5,Manhattan
630,30,1.5,Brooklyn
255,125,1.5,Brooklyn
4095,195,1.5,Manhattan
10500,500,1.5,Brooklyn
987,47,1.5,Queens
1449,69,1.5,Queens
1890,90,1.5,Manhattan
2079,99,1.5,Manhattan
20,75,1.5,Manhattan
735,35,1.5,Brooklyn
1893,100,1.5,Manhattan
61,60,1.5,Brooklyn
840,40,1.5,Brooklyn
32,118,1.5,Manhattan
84,55,1.5,Brooklyn
1045,53,1.5,Brooklyn
50,185,1.5,Manhattan
3465,165,1.5,Brooklyn
2625,125,1.5,Manhattan
80,102,1.5,Manhattan
41,80,1.5,Brooklyn
9429,449,1.5,Manhattan
4200,200,1.5,Manhattan
123,95,1.5,Manhattan
33,65,1.5,Brooklyn
1865,140,1.5,Manhattan
32,50,1.5,Brooklyn
5250,250,1.5,Brooklyn
572,149,1.5,Brooklyn
68,250,1.5,Manhattan
1449,69,1.5,Manhattan
3150,150,1.5,Manhattan
930,250,1.5,Manhattan
3195,500,1.5,Manhattan
4599,219,1.5,Brooklyn
1155,55,1.5,Manhattan
547,95,1.5,Brooklyn
215,30,1.5,Manhattan
188,165,1.5,Manhattan
91,179,1.5,Manhattan
238,209,1.5,Manhattan
3129,149,1.5,Manhattan
2187,150,1.5,Manhattan
18,65,1.5,Queens
701,275,1.5,Manhattan
125,110,1.5,Manhattan
1063,99,1.5,Manhattan
54,85,1.5,Manhattan
340,189,1.5,Manhattan
2100,100,1.5,Manhattan
1575,75,1.5,Brooklyn
191,125,1.5,Manhattan
3150,150,1.5,Manhattan
537,71,1.5,Brooklyn
1477,105,1.5,Manhattan
11,41,1.5,Brooklyn
1010,99,1.5,Manhattan
729,37,1.5,Queens
31,60,1.5,Manhattan
4578,218,1.5,Brooklyn
882,150,1.5,Manhattan
33,52,1.5,Manhattan
164,210,1.5,Brooklyn
31,115,1.5,Manhattan
441,105,1.5,Manhattan
62,80,1.5,Manhattan
61,225,1.5,Manhattan
133,120,1.5,Manhattan
1565,149,1.5,Brooklyn
370,160,1.5,Manhattan
16,60,1.5,Manhattan
1890,90,1.5,Manhattan
442,230,1.5,Manhattan
5250,250,1.5,Manhattan
6279,299,1.5,Manhattan
465,79,1.5,Brooklyn
966,46,1.5,Queens
86,110,1.5,Brooklyn
19,70,1.5,Manhattan
41,150,1.5,Brooklyn
425,59,1.5,Brooklyn
3465,165,1.5,Manhattan
1630,199,1.5,Brooklyn
269,299,1.5,Brooklyn
33,42,1.5,Brooklyn
1785,85,1.5,Brooklyn
1323,63,1.5,Brooklyn
1199,180,1.5,Manhattan
59,220,1.5,Brooklyn
126,70,1.5,Queens
583,68,1.5,Brooklyn
2499,119,1.5,Manhattan
806,150,1.5,Manhattan
1680,80,1.5,Bronx
1155,55,1.5,Brooklyn
1050,50,1.5,Manhattan
4179,199,1.5,Manhattan
1050,50,1.5,Brooklyn
108,60,1.5,Brooklyn
1519,135,1.5,Queens
17,64,1.5,Brooklyn
1238,105,1.5,Queens
1365,65,1.5,Brooklyn
651,31,1.5,Queens
352,115,1.5,Brooklyn
945,45,1.5,Queens
10,38,1.5,Brooklyn
23,85,1.5,Manhattan
5775,275,1.5,Manhattan
3234,154,1.5,Manhattan
881,125,1.5,Queens
5250,250,1.5,Manhattan
876,99,1.5,Queens
23,85,1.5,Queens
2205,105,1.5,Manhattan
153,100,1.5,Manhattan
143,70,1.5,Manhattan
1365,65,1.5,Manhattan
184,60,1.5,Brooklyn
45,50,1.5,Brooklyn
296,35,1.5,Brooklyn
2824,180,1.5,Manhattan
695,70,1.5,Brooklyn
4620,220,1.5,Manhattan
1296,135,1.5,Manhattan
1008,140,1.5,Manhattan
383,175,1.5,Brooklyn
1404,180,1.5,Manhattan
3465,165,1.5,Manhattan
267,55,1.5,Queens
2100,100,1.5,Manhattan
210,91,1.5,Manhattan
3675,175,1.5,Manhattan
1470,70,1.5,Brooklyn
3003,143,1.5,Brooklyn
78,55,1.5,Brooklyn
30,110,1.5,Manhattan
630,30,1.5,Brooklyn
197,90,1.5,Queens
101,199,1.5,Manhattan
2520,150,1.5,Manhattan
2079,99,1.5,Manhattan
840,40,1.5,Manhattan
120,235,1.5,Manhattan
254,60,1.5,Queens
283,85,1.5,Queens
1260,60,1.5,Queens
427,45,1.5,Queens
3255,155,1.5,Manhattan
2835,135,1.5,Manhattan
6195,295,1.5,Manhattan
199,43,1.5,Brooklyn
4830,230,1.5,Manhattan
1470,70,1.5,Brooklyn
28,105,1.5,Brooklyn
83,54,1.5,Brooklyn
4179,199,1.5,Brooklyn
2037,97,1.5,Brooklyn
479,55,1.5,Brooklyn
1152,120,1.5,Manhattan
5985,285,1.5,Manhattan
4200,200,1.5,Manhattan
5355,255,1.5,Brooklyn
6300,300,1.5,Brooklyn
90,75,1.5,Brooklyn
3150,150,1.5,Brooklyn
40,64,1.5,Brooklyn
5250,250,1.5,Manhattan
29,70,1.5,Brooklyn
6195,295,1.5,Brooklyn
154,135,1.5,Manhattan
1449,69,1.5,Queens
1680,80,1.5,Brooklyn
1848,88,1.5,Manhattan
1568,125,1.5,Manhattan
689,69,1.5,Brooklyn
1046,109,1.5,Queens
125,139,1.5,Manhattan
229,99,1.5,Brooklyn
1144,149,1.5,Brooklyn
265,90,1.5,Queens
1869,89,1.5,Manhattan
1296,360,1.5,Manhattan
888,99,1.5,Brooklyn
77,60,1.5,Queens
31,60,1.5,Manhattan
5775,275,1.5,Queens
1289,65,1.5,Brooklyn
3129,149,1.5,Brooklyn
16,60,1.5,Manhattan
2520,120,1.5,Brooklyn
735,35,1.5,Manhattan
368,261,1.5,Brooklyn
6615,315,1.5,Manhattan
2079,99,1.5,Brooklyn
1029,49,1.5,Brooklyn
1365,65,1.5,Brooklyn
3150,150,1.5,Brooklyn
1365,65,1.5,Manhattan
1260,60,1.5,Brooklyn
989,69,1.5,Brooklyn
3150,150,1.5,Brooklyn
113,37,1.5,Brooklyn
2100,100,1.5,Queens
2079,99,1.5,Brooklyn
960,160,1.5,Manhattan
196,55,1.5,Brooklyn
1386,66,1.5,Queens
1365,65,1.5,Manhattan
1076,120,1.5,Brooklyn
176,125,1.5,Manhattan
5775,275,1.5,Manhattan
928,94,1.5,Brooklyn
1260,60,1.5,Manhattan
1029,49,1.5,Brooklyn
2079,99,1.5,Brooklyn
11,41,1.5,Brooklyn
81,90,1.5,Manhattan
4830,250,1.5,Brooklyn
890,86,1.5,Manhattan
833,49,1.5,Bronx
1701,81,1.5,Manhattan
2373,113,1.5,Brooklyn
22,35,1.5,Bronx
1785,85,1.5,Manhattan
945,45,1.5,Brooklyn
1434,200,1.5,Brooklyn
122,40,1.5,Bronx
1566,180,1.5,Queens
2205,105,1.5,Brooklyn
1344,200,1.5,Manhattan
945,45,1.5,Brooklyn
943,80,1.5,Manhattan
2562,122,1.5,Manhattan
8400,400,1.5,Manhattan
15,55,1.5,Brooklyn
2310,110,1.5,Manhattan
1188,110,1.5,Manhattan
796,145,1.5,Manhattan
57,37,1.5,Brooklyn
2100,100,1.5,Manhattan
3780,180,1.5,Manhattan
25,49,1.5,Brooklyn
305,95,1.5,Brooklyn
3129,149,1.5,Brooklyn
27,47,1.5,Brooklyn
2520,120,1.5,Brooklyn
719,38,1.5,Queens
1606,199,1.5,Brooklyn
829,84,1.5,Manhattan
1680,80,1.5,Queens
97,40,1.5,Queens
2625,125,1.5,Brooklyn
809,175,1.5,Manhattan
1701,81,1.5,Brooklyn
2709,129,1.5,Brooklyn
42,83,1.5,Manhattan
566,130,1.5,Brooklyn
166,325,1.5,Brooklyn
630,30,1.5,Manhattan
1050,50,1.5,Queens
1050,50,1.5,Queens
945,45,1.5,Manhattan
258,200,1.5,Manhattan
12600,600,1.5,Manhattan
317,80,1.5,Brooklyn
9,35,1.5,Brooklyn
47,75,1.5,Brooklyn
630,30,1.5,Queens
2025,135,1.5,Manhattan
2625,125,1.5,Brooklyn
128,99,1.5,Brooklyn
17,62,1.5,Brooklyn
21042,1002,1.5,Brooklyn
129,100,1.5,Brooklyn
1050,50,1.5,Queens
1680,80,1.5,Brooklyn
1575,75,1.5,Manhattan
31,60,1.5,Brooklyn
20,75,1.5,Brooklyn
133,65,1.5,Brooklyn
22,80,1.5,Manhattan
166,72,1.5,Brooklyn
6300,300,1.5,Brooklyn
2520,120,1.5,Manhattan
3024,144,1.5,Manhattan
3129,149,1.5,Brooklyn
16,60,1.5,Brooklyn
3990,190,1.5,Brooklyn
447,100,1.5,Brooklyn
3150,150,1.5,Brooklyn
1156,65,1.5,Queens
35,90,1.5,Manhattan
485,55,1.5,Brooklyn
5250,250,1.5,Manhattan
1680,80,1.5,Brooklyn
5607,267,1.5,Brooklyn
1080,120,1.5,Manhattan
1050,50,1.5,Staten Island
2100,100,1.5,Manhattan
1260,60,1.5,Queens
1449,69,1.5,Manhattan
1449,69,1.5,Manhattan
851,175,1.5,Brooklyn
2940,140,1.5,Manhattan
1890,90,1.5,Brooklyn
822,165,1.5,Brooklyn
1890,90,1.5,Manhattan
