income,review_scores,Size,Area
1939,93,1.5,Manhattan
924,,1.5,Brooklyn
756,97,1.5,Brooklyn
10500,98,1.5,Manhattan
1528,100,1.5,Brooklyn
1197,87,1.5,Brooklyn
1260,83,1.5,Brooklyn
1260,83,1.5,Brooklyn
5250,95,1.5,Manhattan
2100,96,1.5,Queens
807,100,1.5,Manhattan
11130,96,1.5,Brooklyn
2835,97,1.5,Queens
1953,,1.5,Manhattan
1599,80,1.5,Manhattan
416,100,1.5,Brooklyn
10500,96,1.5,Manhattan
3675,97,1.5,Queens
44100,,1.5,Manhattan
1794,100,1.5,Manhattan
1078,95,1.5,Queens
2910,100,1.5,Manhattan
1506,100,1.5,Queens
2520,100,1.5,Manhattan
5250,100,1.5,Queens
1575,,1.5,Brooklyn
2625,99,1.5,Manhattan
2073,100,1.5,Manhattan
4305,94,1.5,Manhattan
2730,95,1.5,Manhattan
5040,90,1.5,Manhattan
643,100,1.5,Brooklyn
4410,90,1.5,Manhattan
4200,83,1.5,Manhattan
9345,99,1.5,Manhattan
4402,98,1.5,Brooklyn
1785,98,1.5,Queens
4305,94,1.5,Manhattan
5019,91,1.5,Manhattan
345,87,1.5,Manhattan
10500,88,1.5,Manhattan
748,93,1.5,Brooklyn
672,100,1.5,Brooklyn
11550,98,1.5,Manhattan
7875,93,1.5,Manhattan
5070,100,1.5,Manhattan
5250,99,1.5,Brooklyn
842,80,1.5,Manhattan
683,100,1.5,Manhattan
1680,89,1.5,Manhattan
12600,95,1.5,Manhattan
3150,98,1.5,Manhattan
2940,96,1.5,Manhattan
794,87,1.5,Manhattan
1302,,1.5,Manhattan
1092,,1.5,Manhattan
1297,80,1.5,Manhattan
5040,,1.5,Brooklyn
2441,88,1.5,Brooklyn
4977,,1.5,Manhattan
8400,95,1.5,Manhattan
4935,,1.5,Manhattan
945,96,1.5,Bronx
4593,83,1.5,Manhattan
1680,94,1.5,Manhattan
10248,93,1.5,Manhattan
1785,98,1.5,Manhattan
924,80,1.5,Brooklyn
1634,100,1.5,Manhattan
4037,93,1.5,Manhattan
714,,1.5,Manhattan
3234,84,1.5,Brooklyn
405,100,1.5,Manhattan
2079,96,1.5,Manhattan
16800,100,1.5,Brooklyn
1050,,1.5,Brooklyn
2121,100,1.5,Manhattan
840,96,1.5,Manhattan
6090,93,1.5,Manhattan
557,60,1.5,Brooklyn
462,60,1.5,Brooklyn
2310,99,1.5,Bronx
504,,1.5,Manhattan
735,,1.5,Brooklyn
1197,,1.5,Brooklyn
2709,89,1.5,Manhattan
1869,98,1.5,Manhattan
945,,1.5,Brooklyn
1302,100,1.5,Brooklyn
1041,95,1.5,Brooklyn
1512,100,1.5,Brooklyn
1365,95,1.5,Queens
1029,100,1.5,Queens
2934,100,1.5,Manhattan
894,100,1.5,Manhattan
1905,100,1.5,Queens
525,,1.5,Queens
1490,87,1.5,Brooklyn
482,100,1.5,Brooklyn
1763,100,1.5,Brooklyn
1092,94,1.5,Queens
6279,83,1.5,Manhattan
2079,,1.5,Manhattan
6510,93,1.5,Manhattan
1365,98,1.5,Manhattan
3168,96,1.5,Manhattan
216,100,1.5,Manhattan
2390,,1.5,Manhattan
1482,100,1.5,Manhattan
945,95,1.5,Queens
1995,97,1.5,Queens
637,100,1.5,Brooklyn
3150,98,1.5,Manhattan
1602,100,1.5,Manhattan
1365,93,1.5,Queens
5943,80,1.5,Manhattan
3255,95,1.5,Manhattan
1131,84,1.5,Manhattan
1155,,1.5,Bronx
510,76,1.5,Queens
1012,100,1.5,Brooklyn
1648,100,1.5,Brooklyn
3150,95,1.5,Manhattan
1470,95,1.5,Bronx
367,100,1.5,Brooklyn
1092,97,1.5,Queens
729,100,1.5,Brooklyn
630,69,1.5,Manhattan
2100,100,1.5,Queens
1089,,1.5,Manhattan
2079,95,1.5,Brooklyn
605,97,1.5,Queens
1512,100,1.5,Queens
5040,100,1.5,Manhattan
1575,98,1.5,Queens
1260,95,1.5,Brooklyn
1575,98,1.5,Queens
1134,,1.5,Brooklyn
3339,94,1.5,Brooklyn
507,95,1.5,Brooklyn
9429,88,1.5,Manhattan
11739,94,1.5,Manhattan
2205,,1.5,Manhattan
5943,,1.5,Manhattan
465,100,1.5,Brooklyn
1575,97,1.5,Manhattan
2228,100,1.5,Manhattan
1890,97,1.5,Brooklyn
3549,,1.5,Brooklyn
735,,1.5,Brooklyn
624,100,1.5,Brooklyn
2079,100,1.5,Staten Island
289,100,1.5,Brooklyn
6489,99,1.5,Manhattan
3549,,1.5,Manhattan
12579,89,1.5,Manhattan
4018,100,1.5,Manhattan
1260,95,1.5,Brooklyn
2100,88,1.5,Manhattan
1857,74,1.5,Manhattan
815,100,1.5,Queens
2625,,1.5,Queens
4200,98,1.5,Bronx
185,80,1.5,Queens
3996,100,1.5,Manhattan
987,,1.5,Manhattan
821,93,1.5,Brooklyn
3549,,1.5,Manhattan
1922,97,1.5,Manhattan
1440,91,1.5,Brooklyn
1239,93,1.5,Queens
866,100,1.5,Brooklyn
1680,,1.5,Brooklyn
1050,87,1.5,Brooklyn
1784,88,1.5,Manhattan
1092,98,1.5,Queens
1134,94,1.5,Queens
2079,100,1.5,Manhattan
640,100,1.5,Brooklyn
1433,93,1.5,Manhattan
9429,84,1.5,Manhattan
2625,88,1.5,Brooklyn
2415,80,1.5,Brooklyn
4305,94,1.5,Manhattan
1254,85,1.5,Manhattan
1680,,1.5,Manhattan
609,,1.5,Brooklyn
1470,95,1.5,Brooklyn
3885,96,1.5,Brooklyn
1444,100,1.5,Queens
4179,97,1.5,Manhattan
217,100,1.5,Brooklyn
505,80,1.5,Brooklyn
3150,,1.5,Manhattan
3612,100,1.5,Manhattan
673,100,1.5,Queens
2247,95,1.5,Staten Island
1050,86,1.5,Queens
7350,80,1.5,Manhattan
807,100,1.5,Brooklyn
583,95,1.5,Brooklyn
1281,,1.5,Manhattan
305,100,1.5,Brooklyn
14175,,1.5,Manhattan
560,95,1.5,Brooklyn
6734,86,1.5,Manhattan
5208,90,1.5,Brooklyn
987,,1.5,Brooklyn
516,90,1.5,Queens
2456,100,1.5,Manhattan
1575,80,1.5,Manhattan
1575,,1.5,Manhattan
1575,,1.5,Manhattan
1575,94,1.5,Brooklyn
7350,,1.5,Manhattan
1575,91,1.5,Manhattan
5859,,1.5,Manhattan
2079,,1.5,Brooklyn
4620,100,1.5,Manhattan
1428,98,1.5,Manhattan
1155,,1.5,Manhattan
5691,,1.5,Manhattan
219,80,1.5,Bronx
866,53,1.5,Manhattan
1029,,1.5,Brooklyn
4914,,1.5,Manhattan
5418,,1.5,Manhattan
4221,,1.5,Manhattan
5607,,1.5,Manhattan
1701,,1.5,Manhattan
4326,,1.5,Manhattan
718,100,1.5,Brooklyn
1890,87,1.5,Brooklyn
1323,,1.5,Brooklyn
4200,99,1.5,Manhattan
924,82,1.5,Brooklyn
1743,96,1.5,Brooklyn
1050,85,1.5,Brooklyn
1155,,1.5,Brooklyn
668,92,1.5,Bronx
1825,97,1.5,Brooklyn
7140,100,1.5,Queens
1701,100,1.5,Brooklyn
1260,60,1.5,Manhattan
1911,89,1.5,Queens
1680,98,1.5,Queens
1008,97,1.5,Brooklyn
2100,,1.5,Manhattan
1454,80,1.5,Brooklyn
1470,60,1.5,Manhattan
1393,95,1.5,Brooklyn
1701,,1.5,Manhattan
400,100,1.5,Brooklyn
1050,,1.5,Brooklyn
4935,88,1.5,Manhattan
903,,1.5,Brooklyn
474,100,1.5,Brooklyn
903,,1.5,Brooklyn
9135,93,1.5,Manhattan
2982,87,1.5,Manhattan
2415,60,1.5,Manhattan
761,100,1.5,Brooklyn
1188,97,1.5,Brooklyn
2415,60,1.5,Manhattan
1614,100,1.5,Brooklyn
1114,98,1.5,Brooklyn
1008,100,1.5,Staten Island
1260,97,1.5,Brooklyn
206,100,1.5,Brooklyn
362,100,1.5,Brooklyn
1050,99,1.5,Brooklyn
1449,89,1.5,Queens
987,99,1.5,Brooklyn
1470,89,1.5,Brooklyn
1207,90,1.5,Brooklyn
1197,100,1.5,Queens
1113,99,1.5,Queens
929,97,1.5,Brooklyn
1995,,1.5,Manhattan
11109,97,1.5,Manhattan
1155,88,1.5,Queens
28434,97,1.5,Manhattan
500,87,1.5,Brooklyn
1575,80,1.5,Brooklyn
1470,,1.5,Manhattan
1197,,1.5,Manhattan
1638,,1.5,Manhattan
1050,75,1.5,Queens
2142,83,1.5,Queens
1869,77,1.5,Manhattan
1734,100,1.5,Manhattan
469,60,1.5,Queens
11303,85,1.5,Brooklyn
840,73,1.5,Brooklyn
1470,95,1.5,Brooklyn
2100,92,1.5,Brooklyn
945,98,1.5,Manhattan
735,86,1.5,Queens
6300,,1.5,Brooklyn
2415,96,1.5,Brooklyn
67,100,1.5,Brooklyn
609,97,1.5,Queens
1866,100,1.5,Brooklyn
933,70,1.5,Brooklyn
401,100,1.5,Queens
292,65,1.5,Brooklyn
2205,,1.5,Manhattan
4320,85,1.5,Manhattan
149,100,1.5,Manhattan
1050,86,1.5,Brooklyn
400,60,1.5,Brooklyn
1050,85,1.5,Brooklyn
7035,,1.5,Manhattan
5880,,1.5,Manhattan
5439,81,1.5,Manhattan
1785,96,1.5,Manhattan
757,88,1.5,Brooklyn
3150,,1.5,Queens
1399,88,1.5,Manhattan
1890,,1.5,Queens
1659,98,1.5,Brooklyn
277,100,1.5,Brooklyn
3885,90,1.5,Queens
1485,97,1.5,Brooklyn
1402,85,1.5,Queens
3150,98,1.5,Queens
1158,95,1.5,Brooklyn
2822,100,1.5,Brooklyn
1140,88,1.5,Queens
2096,96,1.5,Queens
3738,97,1.5,Queens
1756,100,1.5,Queens
2700,100,1.5,Queens
1863,80,1.5,Queens
501,100,1.5,Brooklyn
609,,1.5,Brooklyn
6300,88,1.5,Manhattan
4179,78,1.5,Manhattan
818,,1.5,Queens
1140,100,1.5,Brooklyn
1575,95,1.5,Brooklyn
1763,100,1.5,Brooklyn
2804,100,1.5,Manhattan
9975,100,1.5,Manhattan
1764,97,1.5,Manhattan
1680,,1.5,Queens
176,60,1.5,Brooklyn
1008,96,1.5,Brooklyn
2079,91,1.5,Brooklyn
2100,63,1.5,Manhattan
2730,100,1.5,Brooklyn
1890,89,1.5,Brooklyn
4620,84,1.5,Manhattan
1890,94,1.5,Brooklyn
2100,92,1.5,Brooklyn
5250,76,1.5,Manhattan
1890,90,1.5,Brooklyn
2100,84,1.5,Brooklyn
100,20,1.5,Brooklyn
1134,100,1.5,Brooklyn
2100,87,1.5,Queens
6279,92,1.5,Brooklyn
3360,94,1.5,Manhattan
3675,94,1.5,Manhattan
5775,93,1.5,Brooklyn
277,100,1.5,Brooklyn
3150,,1.5,Brooklyn
1071,,1.5,Queens
1447,77,1.5,Queens
945,98,1.5,Queens
2848,85,1.5,Brooklyn
2646,100,1.5,Queens
567,100,1.5,Manhattan
1050,,1.5,Staten Island
1050,,1.5,Manhattan
735,95,1.5,Brooklyn
2289,96,1.5,Brooklyn
1074,90,1.5,Brooklyn
468,100,1.5,Manhattan
196,100,1.5,Queens
208,100,1.5,Brooklyn
1620,100,1.5,Brooklyn
987,,1.5,Brooklyn
3675,98,1.5,Brooklyn
1701,,1.5,Manhattan
3960,100,1.5,Manhattan
5460,,1.5,Manhattan
1701,,1.5,Manhattan
2439,77,1.5,Queens
1554,100,1.5,Brooklyn
3192,90,1.5,Manhattan
4221,,1.5,Manhattan
3045,98,1.5,Manhattan
1752,90,1.5,Manhattan
4200,94,1.5,Manhattan
4221,,1.5,Manhattan
673,20,1.5,Manhattan
1336,100,1.5,Brooklyn
4662,,1.5,Manhattan
4568,95,1.5,Manhattan
9795,98,1.5,Manhattan
83979,82,1.5,Manhattan
867,95,1.5,Brooklyn
1533,97,1.5,Brooklyn
671,100,1.5,Brooklyn
1260,100,1.5,Queens
4221,98,1.5,Brooklyn
5040,99,1.5,Queens
1470,92,1.5,Brooklyn
4620,90,1.5,Manhattan
1050,100,1.5,Bronx
4620,96,1.5,Queens
5250,95,1.5,Brooklyn
1035,95,1.5,Manhattan
4200,84,1.5,Brooklyn
38417,100,1.5,Manhattan
5250,,1.5,Manhattan
1785,92,1.5,Manhattan
1050,98,1.5,Queens
2358,100,1.5,Brooklyn
3339,,1.5,Manhattan
402,100,1.5,Brooklyn
966,77,1.5,Brooklyn
672,,1.5,Brooklyn
6006,,1.5,Manhattan
3780,,1.5,Manhattan
1890,93,1.5,Brooklyn
1806,,1.5,Manhattan
3129,99,1.5,Queens
4347,100,1.5,Manhattan
110,,1.5,Brooklyn
840,97,1.5,Brooklyn
1638,,1.5,Manhattan
878,85,1.5,Manhattan
1260,94,1.5,Brooklyn
2205,99,1.5,Brooklyn
2100,99,1.5,Manhattan
266,90,1.5,Brooklyn
882,,1.5,Brooklyn
3990,98,1.5,Brooklyn
1638,,1.5,Manhattan
5066,89,1.5,Manhattan
4200,90,1.5,Manhattan
2184,100,1.5,Manhattan
2079,96,1.5,Manhattan
2079,92,1.5,Manhattan
5376,,1.5,Manhattan
2625,,1.5,Manhattan
4442,100,1.5,Bronx
2415,,1.5,Queens
1869,98,1.5,Bronx
1007,90,1.5,Brooklyn
540,20,1.5,Brooklyn
1029,88,1.5,Brooklyn
1422,100,1.5,Queens
952,100,1.5,Brooklyn
1365,100,1.5,Queens
458,100,1.5,Brooklyn
1050,100,1.5,Bronx
1575,98,1.5,Brooklyn
3360,,1.5,Brooklyn
1176,,1.5,Manhattan
840,60,1.5,Manhattan
1197,60,1.5,Manhattan
5208,,1.5,Manhattan
1179,100,1.5,Manhattan
3276,,1.5,Queens
672,100,1.5,Brooklyn
2856,,1.5,Manhattan
525,100,1.5,Manhattan
3570,,1.5,Manhattan
3570,,1.5,Manhattan
4095,,1.5,Manhattan
4095,,1.5,Manhattan
7140,,1.5,Manhattan
3990,97,1.5,Manhattan
18900,,1.5,Manhattan
3150,,1.5,Manhattan
3675,85,1.5,Manhattan
4200,88,1.5,Manhattan
7350,95,1.5,Brooklyn
5238,100,1.5,Manhattan
455,100,1.5,Queens
4200,99,1.5,Manhattan
6720,99,1.5,Queens
559,96,1.5,Queens
5145,81,1.5,Manhattan
1428,,1.5,Manhattan
840,96,1.5,Brooklyn
2079,92,1.5,Brooklyn
945,,1.5,Queens
1029,80,1.5,Brooklyn
1012,100,1.5,Brooklyn
246,100,1.5,Queens
8820,93,1.5,Manhattan
92,60,1.5,Brooklyn
740,100,1.5,Manhattan
3780,99,1.5,Manhattan
2205,98,1.5,Brooklyn
2919,88,1.5,Queens
2414,100,1.5,Brooklyn
1470,92,1.5,Queens
659,100,1.5,Brooklyn
4179,89,1.5,Manhattan
693,90,1.5,Queens
5914,80,1.5,Manhattan
429,100,1.5,Brooklyn
3129,100,1.5,Manhattan
37121,75,1.5,Manhattan
5250,,1.5,Manhattan
2016,96,1.5,Queens
369,100,1.5,Queens
1388,93,1.5,Queens
1050,,1.5,Brooklyn
1365,100,1.5,Brooklyn
2037,96,1.5,Brooklyn
5691,90,1.5,Manhattan
1365,,1.5,Brooklyn
11550,94,1.5,Manhattan
6300,94,1.5,Manhattan
4200,,1.5,Queens
4410,,1.5,Manhattan
1260,98,1.5,Brooklyn
2870,100,1.5,Brooklyn
3843,60,1.5,Manhattan
1411,92,1.5,Brooklyn
3045,90,1.5,Manhattan
5478,100,1.5,Manhattan
1596,98,1.5,Brooklyn
1113,100,1.5,Manhattan
1113,,1.5,Manhattan
1260,100,1.5,Manhattan
1113,,1.5,Manhattan
3675,100,1.5,Manhattan
1404,97,1.5,Brooklyn
1441,97,1.5,Brooklyn
693,80,1.5,Brooklyn
7884,88,1.5,Brooklyn
87570,,1.5,Manhattan
693,,1.5,Brooklyn
7875,92,1.5,Manhattan
1491,,1.5,Brooklyn
576,100,1.5,Brooklyn
7875,96,1.5,Manhattan
609,,1.5,Brooklyn
2100,,1.5,Manhattan
2625,98,1.5,Brooklyn
2093,80,1.5,Manhattan
2835,50,1.5,Manhattan
8085,91,1.5,Manhattan
1050,96,1.5,Brooklyn
3129,86,1.5,Bronx
949,100,1.5,Queens
1568,100,1.5,Brooklyn
1564,100,1.5,Brooklyn
3570,97,1.5,Manhattan
778,73,1.5,Manhattan
134,100,1.5,Brooklyn
840,93,1.5,Queens
677,100,1.5,Brooklyn
4733,100,1.5,Queens
790,85,1.5,Queens
6300,100,1.5,Manhattan
5985,100,1.5,Queens
1890,90,1.5,Bronx
5376,97,1.5,Manhattan
5250,99,1.5,Brooklyn
2205,,1.5,Manhattan
162,100,1.5,Brooklyn
2499,95,1.5,Manhattan
921,87,1.5,Queens
1050,93,1.5,Queens
3150,91,1.5,Brooklyn
1599,100,1.5,Brooklyn
1344,20,1.5,Brooklyn
1260,93,1.5,Manhattan
672,,1.5,Brooklyn
1785,87,1.5,Manhattan
924,,1.5,Manhattan
2205,,1.5,Bronx
1659,86,1.5,Manhattan
1680,98,1.5,Brooklyn
219,80,1.5,Manhattan
3045,,1.5,Manhattan
1944,100,1.5,Manhattan
1145,100,1.5,Brooklyn
1260,97,1.5,Manhattan
5460,,1.5,Brooklyn
2730,,1.5,Queens
1155,100,1.5,Brooklyn
1166,100,1.5,Manhattan
6825,84,1.5,Manhattan
2058,98,1.5,Manhattan
1050,91,1.5,Manhattan
1680,95,1.5,Queens
7203,100,1.5,Brooklyn
1890,96,1.5,Manhattan
1113,95,1.5,Queens
2142,99,1.5,Manhattan
3045,97,1.5,Manhattan
4620,95,1.5,Manhattan
1085,50,1.5,Queens
1090,40,1.5,Brooklyn
3150,97,1.5,Queens
1175,85,1.5,Brooklyn
583,100,1.5,Brooklyn
557,90,1.5,Manhattan
2037,100,1.5,Manhattan
756,100,1.5,Brooklyn
2248,100,1.5,Brooklyn
321,,1.5,Brooklyn
1659,,1.5,Brooklyn
2786,95,1.5,Queens
3181,91,1.5,Brooklyn
747,90,1.5,Brooklyn
1365,90,1.5,Brooklyn
9605,100,1.5,Manhattan
467,,1.5,Brooklyn
1368,100,1.5,Manhattan
1866,93,1.5,Manhattan
5250,,1.5,Brooklyn
8400,91,1.5,Manhattan
6615,,1.5,Manhattan
28350,100,1.5,Queens
1618,100,1.5,Brooklyn
2437,80,1.5,Brooklyn
8148,95,1.5,Manhattan
806,100,1.5,Brooklyn
1491,100,1.5,Manhattan
4725,95,1.5,Brooklyn
1102,87,1.5,Brooklyn
420,86,1.5,Manhattan
1382,90,1.5,Brooklyn
999,95,1.5,Queens
837,87,1.5,Brooklyn
150,100,1.5,Brooklyn
1075,100,1.5,Manhattan
1470,90,1.5,Staten Island
609,94,1.5,Queens
795,97,1.5,Brooklyn
1470,86,1.5,Queens
5985,97,1.5,Manhattan
3990,,1.5,Manhattan
945,98,1.5,Queens
5565,95,1.5,Manhattan
1314,84,1.5,Manhattan
6615,,1.5,Manhattan
991,100,1.5,Manhattan
2472,100,1.5,Queens
226,100,1.5,Queens
323,100,1.5,Bronx
5229,97,1.5,Queens
3675,100,1.5,Manhattan
254,100,1.5,Manhattan
3045,100,1.5,Brooklyn
370,90,1.5,Queens
106,40,1.5,Brooklyn
2100,100,1.5,Brooklyn
761,100,1.5,Manhattan
2095,100,1.5,Manhattan
4841,97,1.5,Manhattan
491,,1.5,Manhattan
3348,80,1.5,Queens
825,84,1.5,Manhattan
3150,93,1.5,Queens
2100,96,1.5,Queens
3150,100,1.5,Manhattan
7350,97,1.5,Manhattan
697,70,1.5,Manhattan
3675,,1.5,Bronx
403,,1.5,Brooklyn
945,99,1.5,Brooklyn
4095,,1.5,Manhattan
700,100,1.5,Brooklyn
4200,,1.5,Bronx
840,,1.5,Manhattan
1638,60,1.5,Manhattan
1160,100,1.5,Brooklyn
1686,95,1.5,Manhattan
630,,1.5,Brooklyn
2835,96,1.5,Brooklyn
864,100,1.5,Manhattan
3990,89,1.5,Queens
258,80,1.5,Manhattan
2310,96,1.5,Manhattan
6699,80,1.5,Manhattan
713,100,1.5,Manhattan
1125,100,1.5,Manhattan
14595,,1.5,Brooklyn
4868,98,1.5,Manhattan
1995,98,1.5,Manhattan
4200,97,1.5,Manhattan
9450,98,1.5,Manhattan
630,,1.5,Brooklyn
1155,100,1.5,Queens
4200,96,1.5,Brooklyn
1465,87,1.5,Queens
6915,85,1.5,Brooklyn
292,100,1.5,Manhattan
414,100,1.5,Queens
3360,,1.5,Queens
1785,100,1.5,Bronx
1995,100,1.5,Brooklyn
4200,,1.5,Brooklyn
508,100,1.5,Manhattan
21000,92,1.5,Manhattan
1017,100,1.5,Brooklyn
1995,,1.5,Brooklyn
1471,100,1.5,Brooklyn
2846,100,1.5,Manhattan
723,80,1.5,Queens
2982,98,1.5,Queens
323,100,1.5,Brooklyn
10479,96,1.5,Manhattan
1390,100,1.5,Brooklyn
1869,93,1.5,Queens
411,100,1.5,Queens
500,100,1.5,Queens
1911,,1.5,Manhattan
945,88,1.5,Queens
1344,90,1.5,Brooklyn
3990,78,1.5,Queens
1638,,1.5,Manhattan
1638,,1.5,Manhattan
14679,93,1.5,Manhattan
1638,,1.5,Manhattan
1638,,1.5,Manhattan
1638,,1.5,Manhattan
2730,98,1.5,Brooklyn
1809,98,1.5,Brooklyn
881,97,1.5,Brooklyn
1680,94,1.5,Manhattan
1890,95,1.5,Brooklyn
8148,86,1.5,Manhattan
714,80,1.5,Manhattan
4200,,1.5,Manhattan
1802,97,1.5,Brooklyn
2730,75,1.5,Manhattan
5250,94,1.5,Manhattan
2940,,1.5,Brooklyn
1341,96,1.5,Queens
551,85,1.5,Manhattan
6300,,1.5,Manhattan
940,100,1.5,Brooklyn
1509,100,1.5,Queens
5355,94,1.5,Manhattan
1575,,1.5,Brooklyn
3108,100,1.5,Manhattan
3129,,1.5,Manhattan
987,97,1.5,Queens
903,,1.5,Brooklyn
2310,93,1.5,Brooklyn
423,100,1.5,Brooklyn
2520,86,1.5,Manhattan
1785,95,1.5,Brooklyn
1260,97,1.5,Brooklyn
879,100,1.5,Manhattan
1470,98,1.5,Manhattan
3780,87,1.5,Brooklyn
2562,88,1.5,Manhattan
2562,90,1.5,Manhattan
2205,82,1.5,Manhattan
2184,89,1.5,Manhattan
422,100,1.5,Brooklyn
6489,,1.5,Bronx
2730,100,1.5,Manhattan
2940,100,1.5,Manhattan
735,,1.5,Manhattan
2735,100,1.5,Brooklyn
1739,100,1.5,Brooklyn
1113,87,1.5,Brooklyn
1785,96,1.5,Queens
6279,91,1.5,Manhattan
504,60,1.5,Brooklyn
672,,1.5,Manhattan
630,,1.5,Brooklyn
630,100,1.5,Brooklyn
1617,98,1.5,Brooklyn
1343,100,1.5,Brooklyn
5292,,1.5,Manhattan
5292,100,1.5,Manhattan
6825,96,1.5,Queens
1260,84,1.5,Queens
7875,100,1.5,Queens
1575,100,1.5,Queens
2168,100,1.5,Manhattan
2835,97,1.5,Brooklyn
3864,95,1.5,Brooklyn
1428,100,1.5,Brooklyn
203,20,1.5,Bronx
458,100,1.5,Brooklyn
10395,,1.5,Manhattan
1103,100,1.5,Manhattan
4053,,1.5,Manhattan
2667,99,1.5,Brooklyn
3636,100,1.5,Manhattan
1691,95,1.5,Manhattan
556,100,1.5,Brooklyn
460,100,1.5,Brooklyn
1890,98,1.5,Brooklyn
1785,87,1.5,Queens
4165,100,1.5,Manhattan
3800,100,1.5,Manhattan
1785,98,1.5,Brooklyn
1428,92,1.5,Queens
2303,86,1.5,Brooklyn
4116,96,1.5,Manhattan
903,74,1.5,Queens
6300,76,1.5,Manhattan
4200,94,1.5,Manhattan
2079,,1.5,Manhattan
1326,97,1.5,Brooklyn
1273,90,1.5,Brooklyn
1411,93,1.5,Brooklyn
778,100,1.5,Brooklyn
2310,83,1.5,Manhattan
3150,89,1.5,Bronx
824,100,1.5,Manhattan
3941,96,1.5,Brooklyn
548,100,1.5,Brooklyn
1889,100,1.5,Manhattan
3780,,1.5,Manhattan
1575,100,1.5,Manhattan
6573,,1.5,Manhattan
2100,100,1.5,Brooklyn
1311,73,1.5,Manhattan
3780,95,1.5,Brooklyn
2970,97,1.5,Brooklyn
231,100,1.5,Brooklyn
437,,1.5,Brooklyn
1491,,1.5,Brooklyn
1890,99,1.5,Queens
3780,100,1.5,Manhattan
231,90,1.5,Staten Island
420,100,1.5,Brooklyn
411,100,1.5,Manhattan
1575,98,1.5,Brooklyn
2100,,1.5,Queens
1155,96,1.5,Queens
525,69,1.5,Manhattan
144,100,1.5,Brooklyn
861,93,1.5,Manhattan
946,85,1.5,Brooklyn
3313,100,1.5,Manhattan
1848,,1.5,Brooklyn
709,100,1.5,Manhattan
1449,95,1.5,Brooklyn
2625,100,1.5,Manhattan
370,80,1.5,Brooklyn
2625,,1.5,Manhattan
1218,95,1.5,Queens
2625,93,1.5,Manhattan
2730,,1.5,Queens
1407,,1.5,Brooklyn
2100,96,1.5,Brooklyn
1260,80,1.5,Bronx
1806,,1.5,Queens
498,100,1.5,Brooklyn
969,75,1.5,Manhattan
1470,98,1.5,Queens
2625,91,1.5,Brooklyn
620,100,1.5,Manhattan
370,100,1.5,Brooklyn
457,80,1.5,Manhattan
3360,,1.5,Brooklyn
5817,,1.5,Manhattan
5544,100,1.5,Manhattan
6405,,1.5,Manhattan
5691,,1.5,Manhattan
6405,100,1.5,Manhattan
6405,,1.5,Manhattan
289,20,1.5,Brooklyn
3129,93,1.5,Brooklyn
3129,95,1.5,Brooklyn
1971,100,1.5,Brooklyn
211,100,1.5,Brooklyn
5355,99,1.5,Manhattan
5019,91,1.5,Queens
513,100,1.5,Brooklyn
1785,100,1.5,Bronx
2688,99,1.5,Brooklyn
1575,89,1.5,Manhattan
1575,96,1.5,Manhattan
1575,72,1.5,Manhattan
1575,79,1.5,Manhattan
538,100,1.5,Brooklyn
1443,100,1.5,Manhattan
1155,98,1.5,Brooklyn
2314,93,1.5,Manhattan
1383,80,1.5,Brooklyn
1568,100,1.5,Brooklyn
684,100,1.5,Queens
6573,100,1.5,Manhattan
1365,,1.5,Brooklyn
12600,,1.5,Manhattan
3360,99,1.5,Manhattan
405,100,1.5,Manhattan
1449,94,1.5,Queens
3150,98,1.5,Manhattan
2520,98,1.5,Queens
2289,98,1.5,Manhattan
1470,98,1.5,Bronx
945,,1.5,Queens
1260,,1.5,Queens
1470,,1.5,Queens
1365,99,1.5,Manhattan
194,100,1.5,Queens
2625,95,1.5,Brooklyn
1575,95,1.5,Brooklyn
10500,95,1.5,Manhattan
735,93,1.5,Queens
987,100,1.5,Brooklyn
4200,96,1.5,Brooklyn
1575,96,1.5,Brooklyn
3465,93,1.5,Brooklyn
1848,97,1.5,Brooklyn
506,95,1.5,Brooklyn
1995,80,1.5,Queens
1890,96,1.5,Manhattan
4725,98,1.5,Manhattan
2647,100,1.5,Manhattan
3045,,1.5,Brooklyn
315,,1.5,Brooklyn
980,100,1.5,Brooklyn
1373,100,1.5,Manhattan
1502,100,1.5,Manhattan
1302,97,1.5,Queens
840,89,1.5,Brooklyn
3150,88,1.5,Brooklyn
886,100,1.5,Brooklyn
1575,97,1.5,Brooklyn
783,100,1.5,Queens
1365,100,1.5,Brooklyn
945,100,1.5,Brooklyn
945,100,1.5,Manhattan
945,60,1.5,Brooklyn
2304,93,1.5,Brooklyn
735,,1.5,Brooklyn
735,,1.5,Brooklyn
1890,99,1.5,Brooklyn
5644,83,1.5,Manhattan
2310,90,1.5,Brooklyn
832,90,1.5,Manhattan
1575,79,1.5,Queens
2835,100,1.5,Brooklyn
1080,,1.5,Manhattan
3780,,1.5,Queens
1260,100,1.5,Queens
15729,93,1.5,Manhattan
714,100,1.5,Queens
2205,99,1.5,Brooklyn
2499,,1.5,Brooklyn
3150,98,1.5,Queens
2415,99,1.5,Brooklyn
2625,81,1.5,Brooklyn
2625,95,1.5,Manhattan
2252,87,1.5,Brooklyn
1125,100,1.5,Queens
6825,92,1.5,Manhattan
482,60,1.5,Queens
