Availability,Daily_price,Size,Area
0,175,1.5,Brooklyn
0,125,1.5,Manhattan
17,57,1.5,Manhattan
0,225,1.5,Brooklyn
0,65,1.5,Brooklyn
0,70,1.5,Brooklyn
0,240,1.5,Manhattan
212,140,1.5,Manhattan
89,70,1.5,Queens
0,130,1.5,Manhattan
0,50,1.5,Manhattan
41,70,1.5,Brooklyn
226,67,1.5,Bronx
0,51,1.5,Brooklyn
0,149,1.5,Manhattan
255,169,1.5,Manhattan
0,50,1.5,Brooklyn
0,105,1.5,Manhattan
81,90,1.5,Brooklyn
114,105,1.5,Brooklyn
0,130,1.5,Brooklyn
0,100,1.5,Brooklyn
0,288,1.5,Manhattan
0,85,1.5,Brooklyn
11,75,1.5,Brooklyn
364,79,1.5,Manhattan
0,200,1.5,Manhattan
0,78,1.5,Manhattan
0,234,1.5,Manhattan
0,119,1.5,Manhattan
0,95,1.5,Manhattan
204,255,1.5,Queens
0,125,1.5,Queens
0,99,1.5,Manhattan
0,175,1.5,Manhattan
364,150,1.5,Queens
0,75,1.5,Brooklyn
0,50,1.5,Brooklyn
364,89,1.5,Brooklyn
79,85,1.5,Brooklyn
0,137,1.5,Manhattan
0,101,1.5,Manhattan
86,95,1.5,Manhattan
0,119,1.5,Manhattan
159,195,1.5,Brooklyn
0,170,1.5,Manhattan
0,150,1.5,Manhattan
0,157,1.5,Manhattan
0,69,1.5,Brooklyn
0,30,1.5,Bronx
0,250,1.5,Brooklyn
0,40,1.5,Brooklyn
0,150,1.5,Brooklyn
144,101,1.5,Manhattan
0,69,1.5,Manhattan
168,199,1.5,Manhattan
0,40,1.5,Queens
0,175,1.5,Brooklyn
0,50,1.5,Brooklyn
0,45,1.5,Manhattan
89,110,1.5,Queens
0,70,1.5,Brooklyn
0,129,1.5,Brooklyn
0,139,1.5,Manhattan
0,135,1.5,Brooklyn
0,90,1.5,Manhattan
3,87,1.5,Brooklyn
0,75,1.5,Queens
0,65,1.5,Manhattan
0,190,1.5,Manhattan
0,85,1.5,Brooklyn
335,119,1.5,Brooklyn
0,48,1.5,Manhattan
62,165,1.5,Manhattan
0,80,1.5,Manhattan
364,90,1.5,Manhattan
0,125,1.5,Brooklyn
0,65,1.5,Manhattan
0,110,1.5,Manhattan
0,200,1.5,Brooklyn
0,200,1.5,Manhattan
360,450,1.5,Manhattan
356,360,1.5,Manhattan
0,65,1.5,Brooklyn
0,65,1.5,Brooklyn
0,160,1.5,Brooklyn
365,500,1.5,Brooklyn
0,75,1.5,Manhattan
78,69,1.5,Manhattan
0,203,1.5,Brooklyn
35,79,1.5,Manhattan
0,50,1.5,Brooklyn
345,100,1.5,Brooklyn
103,70,1.5,Queens
0,175,1.5,Manhattan
0,142,1.5,Brooklyn
49,190,1.5,Brooklyn
8,199,1.5,Bronx
0,140,1.5,Manhattan
0,120,1.5,Bronx
0,372,1.5,Manhattan
0,65,1.5,Queens
0,80,1.5,Manhattan
365,225,1.5,Manhattan
309,100,1.5,Manhattan
0,50,1.5,Brooklyn
153,119,1.5,Manhattan
0,75,1.5,Manhattan
0,100,1.5,Manhattan
0,60,1.5,Brooklyn
0,130,1.5,Manhattan
324,65,1.5,Brooklyn
0,90,1.5,Manhattan
0,50,1.5,Brooklyn
0,67,1.5,Manhattan
0,100,1.5,Brooklyn
0,98,1.5,Queens
0,50,1.5,Brooklyn
0,100,1.5,Queens
0,300,1.5,Brooklyn
0,75,1.5,Brooklyn
365,219,1.5,Manhattan
9,300,1.5,Manhattan
304,30,1.5,Queens
0,95,1.5,Brooklyn
364,189,1.5,Manhattan
0,250,1.5,Manhattan
176,115,1.5,Manhattan
232,150,1.5,Manhattan
0,80,1.5,Brooklyn
0,225,1.5,Manhattan
0,400,1.5,Brooklyn
303,35,1.5,Queens
0,325,1.5,Brooklyn
85,110,1.5,Manhattan
330,64,1.5,Brooklyn
165,110,1.5,Manhattan
0,50,1.5,Brooklyn
365,189,1.5,Manhattan
365,105,1.5,Staten Island
0,55,1.5,Brooklyn
0,180,1.5,Brooklyn
0,50,1.5,Bronx
0,120,1.5,Brooklyn
0,150,1.5,Manhattan
0,150,1.5,Manhattan
0,130,1.5,Brooklyn
0,155,1.5,Brooklyn
0,90,1.5,Manhattan
0,90,1.5,Manhattan
0,130,1.5,Brooklyn
301,199,1.5,Manhattan
0,70,1.5,Manhattan
0,36,1.5,Manhattan
0,59,1.5,Manhattan
175,70,1.5,Brooklyn
0,150,1.5,Manhattan
32,70,1.5,Brooklyn
74,74,1.5,Queens
0,80,1.5,Brooklyn
0,161,1.5,Manhattan
364,260,1.5,Manhattan
0,79,1.5,Queens
0,43,1.5,Brooklyn
0,60,1.5,Brooklyn
0,100,1.5,Manhattan
364,210,1.5,Manhattan
364,245,1.5,Manhattan
0,175,1.5,Brooklyn
271,250,1.5,Brooklyn
364,220,1.5,Manhattan
365,95,1.5,Manhattan
101,250,1.5,Manhattan
0,76,1.5,Brooklyn
58,400,1.5,Manhattan
0,200,1.5,Manhattan
364,199,1.5,Manhattan
0,140,1.5,Manhattan
0,57,1.5,Manhattan
0,60,1.5,Brooklyn
0,80,1.5,Brooklyn
334,150,1.5,Manhattan
0,70,1.5,Brooklyn
332,125,1.5,Manhattan
15,170,1.5,Brooklyn
0,179,1.5,Manhattan
0,75,1.5,Brooklyn
0,65,1.5,Brooklyn
214,295,1.5,Manhattan
328,196,1.5,Queens
90,68,1.5,Manhattan
0,199,1.5,Manhattan
365,46,1.5,Brooklyn
160,62,1.5,Brooklyn
365,66,1.5,Brooklyn
0,150,1.5,Queens
83,115,1.5,Brooklyn
345,45,1.5,Queens
364,200,1.5,Manhattan
345,149,1.5,Manhattan
257,175,1.5,Manhattan
90,68,1.5,Manhattan
0,200,1.5,Manhattan
0,34,1.5,Brooklyn
0,300,1.5,Manhattan
365,220,1.5,Manhattan
0,36,1.5,Manhattan
0,70,1.5,Brooklyn
32,89,1.5,Brooklyn
0,115,1.5,Brooklyn
350,200,1.5,Manhattan
144,100,1.5,Manhattan
0,175,1.5,Manhattan
0,58,1.5,Brooklyn
0,81,1.5,Manhattan
226,95,1.5,Manhattan
0,150,1.5,Manhattan
0,40,1.5,Manhattan
0,150,1.5,Manhattan
0,99,1.5,Manhattan
0,250,1.5,Brooklyn
0,69,1.5,Manhattan
0,35,1.5,Brooklyn
0,65,1.5,Brooklyn
0,259,1.5,Manhattan
0,150,1.5,Brooklyn
8,270,1.5,Brooklyn
0,100,1.5,Queens
0,119,1.5,Queens
264,129,1.5,Manhattan
120,175,1.5,Brooklyn
0,40,1.5,Brooklyn
61,40,1.5,Brooklyn
0,125,1.5,Brooklyn
40,101,1.5,Queens
335,49,1.5,Manhattan
86,85,1.5,Brooklyn
12,185,1.5,Brooklyn
0,50,1.5,Brooklyn
0,110,1.5,Manhattan
348,65,1.5,Brooklyn
286,185,1.5,Manhattan
0,195,1.5,Brooklyn
0,85,1.5,Manhattan
0,120,1.5,Brooklyn
0,60,1.5,Brooklyn
0,89,1.5,Manhattan
0,140,1.5,Manhattan
74,85,1.5,Brooklyn
228,169,1.5,Manhattan
0,145,1.5,Manhattan
10,145,1.5,Brooklyn
8,100,1.5,Manhattan
0,152,1.5,Brooklyn
77,99,1.5,Brooklyn
0,110,1.5,Manhattan
0,40,1.5,Brooklyn
0,115,1.5,Manhattan
0,153,1.5,Brooklyn
365,1000,1.5,Brooklyn
365,72,1.5,Brooklyn
225,40,1.5,Queens
0,175,1.5,Manhattan
15,90,1.5,Brooklyn
0,65,1.5,Manhattan
153,55,1.5,Brooklyn
0,79,1.5,Manhattan
360,350,1.5,Brooklyn
111,71,1.5,Brooklyn
0,50,1.5,Manhattan
0,49,1.5,Brooklyn
102,60,1.5,Brooklyn
0,70,1.5,Manhattan
0,140,1.5,Brooklyn
3,89,1.5,Manhattan
0,259,1.5,Manhattan
6,160,1.5,Manhattan
0,113,1.5,Manhattan
0,300,1.5,Manhattan
0,105,1.5,Manhattan
0,70,1.5,Brooklyn
154,125,1.5,Brooklyn
0,150,1.5,Brooklyn
0,65,1.5,Brooklyn
204,65,1.5,Brooklyn
0,400,1.5,Manhattan
297,175,1.5,Manhattan
0,200,1.5,Manhattan
0,199,1.5,Manhattan
0,75,1.5,Manhattan
0,44,1.5,Brooklyn
0,100,1.5,Brooklyn
0,120,1.5,Brooklyn
0,273,1.5,Manhattan
0,85,1.5,Brooklyn
0,80,1.5,Queens
0,125,1.5,Queens
0,200,1.5,Manhattan
357,265,1.5,Manhattan
15,650,1.5,Manhattan
0,80,1.5,Manhattan
0,35,1.5,Brooklyn
126,135,1.5,Manhattan
0,70,1.5,Manhattan
0,179,1.5,Brooklyn
0,99,1.5,Manhattan
0,135,1.5,Brooklyn
0,104,1.5,Brooklyn
0,128,1.5,Manhattan
123,60,1.5,Brooklyn
0,170,1.5,Brooklyn
0,85,1.5,Manhattan
0,60,1.5,Queens
0,75,1.5,Manhattan
0,349,1.5,Manhattan
0,90,1.5,Brooklyn
0,55,1.5,Brooklyn
0,50,1.5,Manhattan
0,200,1.5,Brooklyn
0,110,1.5,Manhattan
41,325,1.5,Manhattan
0,70,1.5,Brooklyn
0,180,1.5,Brooklyn
0,134,1.5,Manhattan
105,150,1.5,Manhattan
0,150,1.5,Manhattan
182,200,1.5,Brooklyn
1,110,1.5,Brooklyn
0,105,1.5,Brooklyn
0,150,1.5,Manhattan
0,200,1.5,Brooklyn
0,72,1.5,Manhattan
0,165,1.5,Manhattan
348,104,1.5,Brooklyn
0,130,1.5,Manhattan
0,130,1.5,Manhattan
0,145,1.5,Manhattan
359,60,1.5,Manhattan
179,40,1.5,Queens
0,60,1.5,Manhattan
87,220,1.5,Manhattan
0,99,1.5,Manhattan
0,75,1.5,Brooklyn
140,109,1.5,Brooklyn
0,250,1.5,Manhattan
0,129,1.5,Manhattan
0,90,1.5,Brooklyn
74,160,1.5,Manhattan
0,198,1.5,Manhattan
88,55,1.5,Brooklyn
0,61,1.5,Manhattan
0,45,1.5,Manhattan
0,280,1.5,Queens
0,60,1.5,Brooklyn
0,150,1.5,Manhattan
0,125,1.5,Brooklyn
0,80,1.5,Manhattan
0,80,1.5,Manhattan
0,35,1.5,Brooklyn
0,40,1.5,Queens
0,120,1.5,Brooklyn
65,100,1.5,Brooklyn
57,259,1.5,Brooklyn
0,129,1.5,Manhattan
0,89,1.5,Brooklyn
0,75,1.5,Brooklyn
0,135,1.5,Brooklyn
0,200,1.5,Manhattan
0,90,1.5,Manhattan
0,200,1.5,Brooklyn
0,90,1.5,Manhattan
0,110,1.5,Manhattan
0,150,1.5,Manhattan
170,400,1.5,Manhattan
0,115,1.5,Manhattan
0,42,1.5,Brooklyn
0,75,1.5,Brooklyn
2,189,1.5,Manhattan
0,125,1.5,Manhattan
0,95,1.5,Brooklyn
259,130,1.5,Manhattan
0,99,1.5,Manhattan
303,85,1.5,Bronx
365,185,1.5,Manhattan
0,177,1.5,Manhattan
0,100,1.5,Brooklyn
0,102,1.5,Manhattan
0,120,1.5,Manhattan
0,155,1.5,Manhattan
0,67,1.5,Manhattan
0,50,1.5,Brooklyn
0,55,1.5,Manhattan
90,160,1.5,Staten Island
0,125,1.5,Manhattan
0,70,1.5,Brooklyn
0,39,1.5,Brooklyn
0,60,1.5,Brooklyn
142,125,1.5,Manhattan
124,133,1.5,Manhattan
318,169,1.5,Brooklyn
37,110,1.5,Brooklyn
0,150,1.5,Brooklyn
352,205,1.5,Queens
13,100,1.5,Manhattan
0,69,1.5,Manhattan
0,158,1.5,Manhattan
0,190,1.5,Brooklyn
42,180,1.5,Brooklyn
0,36,1.5,Brooklyn
165,176,1.5,Manhattan
0,199,1.5,Brooklyn
0,150,1.5,Manhattan
0,250,1.5,Manhattan
0,50,1.5,Manhattan
0,65,1.5,Manhattan
0,118,1.5,Manhattan
362,189,1.5,Manhattan
0,79,1.5,Manhattan
0,75,1.5,Brooklyn
0,100,1.5,Brooklyn
0,200,1.5,Manhattan
365,90,1.5,Queens
0,65,1.5,Bronx
332,125,1.5,Manhattan
115,124,1.5,Manhattan
0,120,1.5,Brooklyn
78,300,1.5,Brooklyn
0,75,1.5,Brooklyn
89,68,1.5,Manhattan
0,113,1.5,Brooklyn
0,69,1.5,Manhattan
0,50,1.5,Manhattan
0,90,1.5,Manhattan
0,44,1.5,Brooklyn
0,25,1.5,Queens
0,499,1.5,Manhattan
0,90,1.5,Brooklyn
0,118,1.5,Manhattan
0,42,1.5,Bronx
0,57,1.5,Manhattan
0,150,1.5,Brooklyn
0,66,1.5,Brooklyn
0,95,1.5,Manhattan
0,40,1.5,Manhattan
14,65,1.5,Manhattan
0,199,1.5,Manhattan
0,65,1.5,Brooklyn
0,70,1.5,Brooklyn
0,59,1.5,Manhattan
0,150,1.5,Manhattan
83,300,1.5,Brooklyn
0,45,1.5,Brooklyn
131,110,1.5,Manhattan
0,65,1.5,Brooklyn
2,130,1.5,Brooklyn
0,300,1.5,Manhattan
0,111,1.5,Brooklyn
365,65,1.5,Brooklyn
0,200,1.5,Brooklyn
0,99,1.5,Manhattan
0,225,1.5,Brooklyn
365,51,1.5,Manhattan
0,175,1.5,Brooklyn
0,120,1.5,Manhattan
0,49,1.5,Manhattan
0,175,1.5,Manhattan
0,350,1.5,Manhattan
0,119,1.5,Manhattan
0,110,1.5,Manhattan
177,185,1.5,Manhattan
188,100,1.5,Brooklyn
0,90,1.5,Brooklyn
0,45,1.5,Brooklyn
0,50,1.5,Manhattan
0,80,1.5,Brooklyn
0,95,1.5,Manhattan
0,50,1.5,Brooklyn
363,37,1.5,Queens
0,30,1.5,Manhattan
0,225,1.5,Manhattan
89,65,1.5,Brooklyn
0,199,1.5,Manhattan
14,125,1.5,Queens
0,89,1.5,Brooklyn
205,300,1.5,Manhattan
46,200,1.5,Brooklyn
0,200,1.5,Manhattan
0,129,1.5,Manhattan
224,145,1.5,Manhattan
272,185,1.5,Brooklyn
0,92,1.5,Manhattan
0,119,1.5,Manhattan
0,120,1.5,Brooklyn
214,155,1.5,Manhattan
31,80,1.5,Brooklyn
0,124,1.5,Manhattan
0,85,1.5,Manhattan
0,55,1.5,Brooklyn
0,150,1.5,Manhattan
0,250,1.5,Manhattan
0,150,1.5,Brooklyn
0,121,1.5,Brooklyn
0,350,1.5,Queens
0,115,1.5,Manhattan
87,45,1.5,Brooklyn
0,65,1.5,Manhattan
341,200,1.5,Brooklyn
167,305,1.5,Manhattan
97,175,1.5,Manhattan
352,120,1.5,Staten Island
0,49,1.5,Brooklyn
0,250,1.5,Manhattan
0,110,1.5,Brooklyn
28,199,1.5,Brooklyn
354,320,1.5,Manhattan
0,124,1.5,Manhattan
0,175,1.5,Brooklyn
0,150,1.5,Manhattan
0,295,1.5,Brooklyn
0,210,1.5,Manhattan
0,125,1.5,Manhattan
0,112,1.5,Manhattan
32,118,1.5,Brooklyn
0,85,1.5,Brooklyn
278,69,1.5,Brooklyn
0,200,1.5,Manhattan
365,40,1.5,Queens
12,149,1.5,Brooklyn
0,60,1.5,Brooklyn
3,50,1.5,Brooklyn
7,100,1.5,Manhattan
49,75,1.5,Queens
0,61,1.5,Queens
174,69,1.5,Queens
0,105,1.5,Manhattan
242,150,1.5,Brooklyn
0,240,1.5,Manhattan
0,140,1.5,Manhattan
261,90,1.5,Brooklyn
0,199,1.5,Manhattan
0,65,1.5,Manhattan
100,75,1.5,Manhattan
177,68,1.5,Queens
10,69,1.5,Manhattan
191,250,1.5,Manhattan
96,75,1.5,Manhattan
0,175,1.5,Manhattan
0,110,1.5,Manhattan
0,50,1.5,Queens
85,75,1.5,Manhattan
0,75,1.5,Manhattan
0,30,1.5,Queens
42,90,1.5,Brooklyn
0,70,1.5,Manhattan
0,140,1.5,Brooklyn
121,200,1.5,Manhattan
0,120,1.5,Manhattan
244,85,1.5,Brooklyn
0,82,1.5,Bronx
0,200,1.5,Manhattan
364,225,1.5,Brooklyn
0,75,1.5,Brooklyn
0,230,1.5,Manhattan
0,50,1.5,Brooklyn
0,35,1.5,Queens
304,60,1.5,Brooklyn
0,50,1.5,Brooklyn
0,48,1.5,Manhattan
175,55,1.5,Queens
152,38,1.5,Queens
316,60,1.5,Queens
180,40,1.5,Queens
0,245,1.5,Brooklyn
316,125,1.5,Manhattan
0,150,1.5,Manhattan
162,100,1.5,Manhattan
365,45,1.5,Brooklyn
0,55,1.5,Manhattan
0,399,1.5,Manhattan
167,150,1.5,Manhattan
0,47,1.5,Brooklyn
276,125,1.5,Queens
214,75,1.5,Queens
0,80,1.5,Manhattan
0,150,1.5,Queens
0,45,1.5,Brooklyn
0,30,1.5,Queens
0,102,1.5,Brooklyn
7,55,1.5,Brooklyn
0,155,1.5,Manhattan
0,120,1.5,Manhattan
0,95,1.5,Manhattan
0,199,1.5,Manhattan
234,45,1.5,Brooklyn
78,65,1.5,Manhattan
0,90,1.5,Manhattan
0,59,1.5,Brooklyn
66,69,1.5,Brooklyn
0,300,1.5,Brooklyn
0,50,1.5,Brooklyn
0,150,1.5,Brooklyn
364,210,1.5,Manhattan
0,55,1.5,Manhattan
0,57,1.5,Brooklyn
0,50,1.5,Brooklyn
0,100,1.5,Brooklyn
87,65,1.5,Brooklyn
0,70,1.5,Queens
0,40,1.5,Brooklyn
0,250,1.5,Brooklyn
9,33,1.5,Brooklyn
42,46,1.5,Brooklyn
0,101,1.5,Queens
0,76,1.5,Brooklyn
0,70,1.5,Manhattan
161,129,1.5,Brooklyn
0,100,1.5,Brooklyn
58,58,1.5,Brooklyn
0,50,1.5,Brooklyn
23,76,1.5,Manhattan
267,35,1.5,Queens
132,40,1.5,Queens
89,195,1.5,Manhattan
0,80,1.5,Manhattan
69,45,1.5,Brooklyn
46,220,1.5,Manhattan
87,95,1.5,Brooklyn
362,199,1.5,Manhattan
289,55,1.5,Queens
0,40,1.5,Manhattan
88,700,1.5,Brooklyn
0,140,1.5,Brooklyn
121,99,1.5,Brooklyn
0,80,1.5,Manhattan
0,75,1.5,Brooklyn
201,50,1.5,Queens
0,100,1.5,Manhattan
0,100,1.5,Manhattan
142,229,1.5,Manhattan
0,80,1.5,Manhattan
0,60,1.5,Brooklyn
0,400,1.5,Brooklyn
178,85,1.5,Brooklyn
0,45,1.5,Brooklyn
268,73,1.5,Queens
0,123,1.5,Manhattan
0,130,1.5,Manhattan
323,325,1.5,Manhattan
0,95,1.5,Manhattan
0,90,1.5,Queens
0,150,1.5,Brooklyn
0,165,1.5,Manhattan
0,250,1.5,Manhattan
179,200,1.5,Manhattan
0,70,1.5,Manhattan
364,105,1.5,Brooklyn
0,150,1.5,Brooklyn
0,172,1.5,Manhattan
0,105,1.5,Brooklyn
181,100,1.5,Manhattan
0,150,1.5,Manhattan
138,133,1.5,Manhattan
233,65,1.5,Manhattan
0,125,1.5,Manhattan
24,150,1.5,Manhattan
7,140,1.5,Manhattan
0,300,1.5,Manhattan
0,90,1.5,Queens
0,30,1.5,Queens
14,109,1.5,Brooklyn
0,146,1.5,Brooklyn
0,120,1.5,Brooklyn
0,125,1.5,Brooklyn
0,80,1.5,Manhattan
0,110,1.5,Queens
0,200,1.5,Manhattan
0,100,1.5,Brooklyn
0,52,1.5,Bronx
35,170,1.5,Manhattan
0,200,1.5,Manhattan
0,165,1.5,Manhattan
0,75,1.5,Brooklyn
87,155,1.5,Brooklyn
0,144,1.5,Brooklyn
0,25,1.5,Brooklyn
0,500,1.5,Manhattan
244,97,1.5,Manhattan
178,150,1.5,Manhattan
267,65,1.5,Brooklyn
76,99,1.5,Brooklyn
119,120,1.5,Brooklyn
0,100,1.5,Manhattan
365,250,1.5,Brooklyn
0,55,1.5,Brooklyn
0,55,1.5,Brooklyn
54,75,1.5,Manhattan
0,60,1.5,Manhattan
0,36,1.5,Brooklyn
0,315,1.5,Manhattan
0,65,1.5,Manhattan
0,50,1.5,Manhattan
321,69,1.5,Brooklyn
22,95,1.5,Manhattan
0,179,1.5,Manhattan
0,249,1.5,Brooklyn
163,150,1.5,Manhattan
180,3800,1.5,Manhattan
0,99,1.5,Queens
0,50,1.5,Staten Island
0,370,1.5,Brooklyn
0,55,1.5,Brooklyn
0,147,1.5,Manhattan
0,40,1.5,Brooklyn
0,65,1.5,Brooklyn
0,46,1.5,Brooklyn
115,110,1.5,Manhattan
104,100,1.5,Manhattan
331,140,1.5,Manhattan
0,55,1.5,Brooklyn
89,130,1.5,Brooklyn
0,125,1.5,Queens
11,65,1.5,Brooklyn
364,479,1.5,Manhattan
104,270,1.5,Manhattan
0,41,1.5,Brooklyn
0,85,1.5,Manhattan
20,175,1.5,Brooklyn
0,350,1.5,Manhattan
225,175,1.5,Manhattan
0,140,1.5,Brooklyn
0,89,1.5,Manhattan
0,10000,1.5,Brooklyn
203,113,1.5,Manhattan
365,300,1.5,Brooklyn
0,38,1.5,Brooklyn
0,250,1.5,Brooklyn
0,120,1.5,Manhattan
0,99,1.5,Manhattan
114,115,1.5,Brooklyn
78,55,1.5,Manhattan
0,30,1.5,Queens
0,80,1.5,Queens
42,62,1.5,Brooklyn
0,120,1.5,Manhattan
0,60,1.5,Brooklyn
180,195,1.5,Manhattan
54,69,1.5,Manhattan
0,150,1.5,Manhattan
11,90,1.5,Brooklyn
73,138,1.5,Brooklyn
0,85,1.5,Queens
0,120,1.5,Brooklyn
0,41,1.5,Brooklyn
363,159,1.5,Queens
0,35,1.5,Brooklyn
0,250,1.5,Manhattan
19,215,1.5,Brooklyn
70,115,1.5,Queens
0,99,1.5,Manhattan
257,129,1.5,Manhattan
0,75,1.5,Queens
0,200,1.5,Queens
365,79,1.5,Brooklyn
225,250,1.5,Manhattan
0,130,1.5,Brooklyn
0,70,1.5,Manhattan
349,41,1.5,Queens
0,250,1.5,Manhattan
0,75,1.5,Brooklyn
0,150,1.5,Manhattan
0,42,1.5,Brooklyn
284,155,1.5,Manhattan
0,22,1.5,Bronx
0,125,1.5,Brooklyn
260,99,1.5,Manhattan
0,60,1.5,Brooklyn
0,45,1.5,Manhattan
0,130,1.5,Manhattan
0,40,1.5,Manhattan
0,90,1.5,Manhattan
0,55,1.5,Queens
0,35,1.5,Brooklyn
0,140,1.5,Manhattan
109,70,1.5,Queens
0,250,1.5,Manhattan
338,85,1.5,Manhattan
338,85,1.5,Manhattan
323,98,1.5,Manhattan
0,90,1.5,Queens
257,129,1.5,Manhattan
0,100,1.5,Queens
0,150,1.5,Brooklyn
0,100,1.5,Manhattan
0,100,1.5,Manhattan
0,60,1.5,Brooklyn
23,120,1.5,Brooklyn
138,125,1.5,Queens
0,140,1.5,Manhattan
0,55,1.5,Brooklyn
0,75,1.5,Brooklyn
149,85,1.5,Brooklyn
0,225,1.5,Manhattan
321,205,1.5,Manhattan
0,185,1.5,Brooklyn
0,70,1.5,Queens
159,100,1.5,Brooklyn
89,72,1.5,Manhattan
0,40,1.5,Brooklyn
79,55,1.5,Queens
0,150,1.5,Brooklyn
0,113,1.5,Brooklyn
0,45,1.5,Brooklyn
0,280,1.5,Manhattan
0,120,1.5,Manhattan
173,90,1.5,Queens
0,225,1.5,Brooklyn
364,175,1.5,Manhattan
0,650,1.5,Manhattan
14,325,1.5,Brooklyn
0,359,1.5,Brooklyn
260,99,1.5,Queens
0,108,1.5,Manhattan
0,67,1.5,Brooklyn
0,25,1.5,Brooklyn
5,182,1.5,Manhattan
0,190,1.5,Manhattan
0,125,1.5,Queens
363,124,1.5,Manhattan
0,100,1.5,Brooklyn
0,55,1.5,Brooklyn
0,175,1.5,Brooklyn
0,200,1.5,Brooklyn
364,378,1.5,Manhattan
167,200,1.5,Brooklyn
0,60,1.5,Queens
88,175,1.5,Manhattan
79,88,1.5,Manhattan
168,57,1.5,Brooklyn
0,145,1.5,Brooklyn
348,142,1.5,Manhattan
365,80,1.5,Queens
136,125,1.5,Manhattan
0,80,1.5,Brooklyn
0,70,1.5,Brooklyn
0,90,1.5,Brooklyn
96,115,1.5,Brooklyn
364,2350,1.5,Queens
0,51,1.5,Manhattan
0,200,1.5,Brooklyn
0,105,1.5,Manhattan
364,225,1.5,Manhattan
168,61,1.5,Queens
69,70,1.5,Manhattan
62,73,1.5,Manhattan
79,79,1.5,Manhattan
0,65,1.5,Brooklyn
0,50,1.5,Brooklyn
28,74,1.5,Manhattan
0,85,1.5,Brooklyn
3,100,1.5,Brooklyn
365,57,1.5,Brooklyn
0,104,1.5,Brooklyn
0,53,1.5,Brooklyn
0,115,1.5,Brooklyn
363,56,1.5,Bronx
0,139,1.5,Brooklyn
152,155,1.5,Brooklyn
1,65,1.5,Queens
87,300,1.5,Brooklyn
0,90,1.5,Manhattan
88,50,1.5,Queens
0,45,1.5,Brooklyn
61,60,1.5,Brooklyn
87,150,1.5,Manhattan
0,155,1.5,Manhattan
0,109,1.5,Manhattan
0,150,1.5,Brooklyn
107,130,1.5,Brooklyn
0,275,1.5,Manhattan
0,100,1.5,Brooklyn
0,55,1.5,Brooklyn
0,50,1.5,Brooklyn
0,215,1.5,Manhattan
0,40,1.5,Manhattan
0,103,1.5,Brooklyn
0,50,1.5,Brooklyn
0,500,1.5,Manhattan
0,54,1.5,Brooklyn
0,79,1.5,Manhattan
155,50,1.5,Brooklyn
0,140,1.5,Manhattan
0,150,1.5,Brooklyn
0,80,1.5,Brooklyn
166,192,1.5,Manhattan
0,85,1.5,Brooklyn
86,185,1.5,Brooklyn
0,85,1.5,Brooklyn
138,135,1.5,Queens
168,85,1.5,Queens
0,150,1.5,Manhattan
0,75,1.5,Brooklyn
184,150,1.5,Manhattan
0,150,1.5,Manhattan
365,279,1.5,Queens
0,120,1.5,Queens
4,135,1.5,Manhattan
335,107,1.5,Manhattan
0,400,1.5,Manhattan
0,89,1.5,Brooklyn
0,275,1.5,Manhattan
0,57,1.5,Brooklyn
0,150,1.5,Brooklyn
30,50,1.5,Brooklyn
0,150,1.5,Manhattan
31,29,1.5,Brooklyn
365,152,1.5,Manhattan
364,822,1.5,Manhattan
0,350,1.5,Manhattan
268,45,1.5,Brooklyn
365,49,1.5,Brooklyn
100,45,1.5,Brooklyn
0,120,1.5,Manhattan
0,64,1.5,Manhattan
0,33,1.5,Brooklyn
0,70,1.5,Brooklyn
41,136,1.5,Manhattan
0,320,1.5,Manhattan
0,62,1.5,Staten Island
255,130,1.5,Manhattan
0,95,1.5,Manhattan
0,90,1.5,Manhattan
0,350,1.5,Manhattan
0,160,1.5,Brooklyn
262,120,1.5,Manhattan
145,250,1.5,Manhattan
0,106,1.5,Brooklyn
344,200,1.5,Queens
168,170,1.5,Brooklyn
169,119,1.5,Brooklyn
0,85,1.5,Manhattan
292,189,1.5,Brooklyn
348,68,1.5,Brooklyn
0,100,1.5,Manhattan
287,40,1.5,Manhattan
0,45,1.5,Brooklyn
0,38,1.5,Brooklyn
88,165,1.5,Manhattan
0,80,1.5,Brooklyn
0,40,1.5,Brooklyn
316,175,1.5,Manhattan
307,99,1.5,Manhattan
358,70,1.5,Queens
0,85,1.5,Queens
73,50,1.5,Bronx
292,63,1.5,Manhattan
0,69,1.5,Queens
38,54,1.5,Brooklyn
0,38,1.5,Manhattan
0,300,1.5,Brooklyn
0,41,1.5,Brooklyn
75,120,1.5,Manhattan
0,250,1.5,Manhattan
364,59,1.5,Brooklyn
75,199,1.5,Brooklyn
125,240,1.5,Brooklyn
0,250,1.5,Manhattan
0,91,1.5,Brooklyn
0,125,1.5,Manhattan
47,55,1.5,Brooklyn
49,80,1.5,Brooklyn
0,44,1.5,Brooklyn
0,90,1.5,Manhattan
43,135,1.5,Brooklyn
21,170,1.5,Manhattan
50,140,1.5,Brooklyn
0,199,1.5,Brooklyn
42,156,1.5,Manhattan
0,550,1.5,Manhattan
0,110,1.5,Manhattan
0,115,1.5,Manhattan
0,70,1.5,Manhattan
106,200,1.5,Manhattan
364,197,1.5,Manhattan
0,82,1.5,Brooklyn
