Bookings,Daily_price,Size,Area
,145,1.5,Brooklyn
,89,1.5,Brooklyn
6.18,85,1.5,Brooklyn
0.08,300,1.5,Manhattan
,85,1.5,Brooklyn
0.88,100,1.5,Brooklyn
,225,1.5,Manhattan
,95,1.5,Manhattan
0.08,91,1.5,Manhattan
12.2,59,1.5,Queens
0.16,74,1.5,Brooklyn
0.24,33,1.5,Manhattan
0.16,42,1.5,Manhattan
0.4,60,1.5,Manhattan
0.66,39,1.5,Brooklyn
,100,1.5,Brooklyn
6.6,66,1.5,Brooklyn
2.64,70,1.5,Brooklyn
0.24,32,1.5,Brooklyn
0.3,50,1.5,Brooklyn
,35,1.5,Manhattan
3.82,250,1.5,Manhattan
0.3,95,1.5,Brooklyn
9.08,220,1.5,Brooklyn
0.16,130,1.5,Manhattan
8.26,199,1.5,Manhattan
0.08,53,1.5,Brooklyn
0.74,140,1.5,Queens
0.8,400,1.5,Manhattan
0.16,70,1.5,Brooklyn
0.6,90,1.5,Manhattan
0.68,20,1.5,Manhattan
4.74,300,1.5,Brooklyn
2.56,89,1.5,Brooklyn
3.38,59,1.5,Brooklyn
0.78,221,1.5,Manhattan
0.08,100,1.5,Brooklyn
7.76,240,1.5,Queens
1.56,275,1.5,Brooklyn
7.5,60,1.5,Brooklyn
3.64,70,1.5,Brooklyn
0.16,250,1.5,Manhattan
2.48,135,1.5,Manhattan
,175,1.5,Manhattan
,82,1.5,Manhattan
,200,1.5,Manhattan
,135,1.5,Manhattan
0.16,75,1.5,Manhattan
0.1,225,1.5,Manhattan
2,19,1.5,Queens
0.32,35,1.5,Brooklyn
,40,1.5,Brooklyn
,38,1.5,Bronx
,49,1.5,Brooklyn
0.24,249,1.5,Manhattan
15.7,115,1.5,Manhattan
,150,1.5,Brooklyn
14.16,105,1.5,Manhattan
3.48,69,1.5,Brooklyn
0.08,79,1.5,Manhattan
0.34,100,1.5,Brooklyn
,85,1.5,Queens
0.12,92,1.5,Brooklyn
5.74,100,1.5,Brooklyn
,22,1.5,Brooklyn
,720,1.5,Manhattan
,65,1.5,Brooklyn
1.16,35,1.5,Queens
,50,1.5,Brooklyn
0.24,70,1.5,Brooklyn
,38,1.5,Queens
0.62,237,1.5,Manhattan
0.54,30,1.5,Brooklyn
0.08,250,1.5,Manhattan
,170,1.5,Brooklyn
,400,1.5,Manhattan
0.16,210,1.5,Manhattan
0.16,50,1.5,Queens
0.24,65,1.5,Brooklyn
0.18,85,1.5,Brooklyn
,100,1.5,Brooklyn
0.24,200,1.5,Bronx
0.66,290,1.5,Manhattan
0.08,165,1.5,Manhattan
0.08,180,1.5,Manhattan
0.16,40,1.5,Brooklyn
4.32,325,1.5,Manhattan
6.4,190,1.5,Brooklyn
0.08,90,1.5,Queens
0.6,70,1.5,Manhattan
0.24,167,1.5,Manhattan
0.12,33,1.5,Brooklyn
1.62,230,1.5,Manhattan
0.4,15,1.5,Brooklyn
2.2,65,1.5,Brooklyn
0.16,150,1.5,Manhattan
1.34,200,1.5,Brooklyn
,35,1.5,Brooklyn
0.08,48,1.5,Brooklyn
1.22,50,1.5,Brooklyn
0.62,81,1.5,Queens
2.44,115,1.5,Manhattan
0.66,118,1.5,Manhattan
2.16,65,1.5,Manhattan
0.08,80,1.5,Brooklyn
6.08,135,1.5,Manhattan
0.52,3000,1.5,Manhattan
,50,1.5,Brooklyn
0.24,100,1.5,Brooklyn
0.52,150,1.5,Manhattan
0.52,65,1.5,Manhattan
0.48,150,1.5,Manhattan
0.38,180,1.5,Manhattan
0.18,329,1.5,Manhattan
,80,1.5,Brooklyn
0.32,54,1.5,Brooklyn
0.3,50,1.5,Bronx
0.52,62,1.5,Brooklyn
0.08,62,1.5,Brooklyn
2.3,50,1.5,Manhattan
0.46,145,1.5,Brooklyn
,160,1.5,Brooklyn
0.08,60,1.5,Brooklyn
1.86,85,1.5,Manhattan
0.68,149,1.5,Manhattan
13.92,69,1.5,Manhattan
,40,1.5,Brooklyn
,400,1.5,Manhattan
3.02,150,1.5,Queens
0.24,350,1.5,Manhattan
1.64,60,1.5,Brooklyn
0.62,140,1.5,Manhattan
4.44,80,1.5,Queens
2.48,119,1.5,Manhattan
0.84,60,1.5,Manhattan
0.38,110,1.5,Brooklyn
0.92,75,1.5,Staten Island
0.36,111,1.5,Brooklyn
0.08,45,1.5,Brooklyn
0.3,64,1.5,Brooklyn
,71,1.5,Queens
0.08,135,1.5,Manhattan
0.76,100,1.5,Brooklyn
0.08,30,1.5,Manhattan
2.18,110,1.5,Brooklyn
5.04,200,1.5,Manhattan
3.7,30,1.5,Brooklyn
0.46,65,1.5,Manhattan
2.64,100,1.5,Brooklyn
3.66,109,1.5,Manhattan
,71,1.5,Brooklyn
0.24,70,1.5,Brooklyn
0.4,70,1.5,Manhattan
2.86,108,1.5,Queens
2.02,55,1.5,Brooklyn
2.74,65,1.5,Brooklyn
7.98,110,1.5,Manhattan
0.08,285,1.5,Manhattan
2.56,180,1.5,Manhattan
6.94,59,1.5,Manhattan
0.1,221,1.5,Manhattan
12.36,20,1.5,Manhattan
3,115,1.5,Manhattan
8.74,95,1.5,Brooklyn
,140,1.5,Brooklyn
0.08,99,1.5,Manhattan
6.34,220,1.5,Manhattan
0.08,60,1.5,Brooklyn
9,130,1.5,Manhattan
6.2,100,1.5,Brooklyn
0.3,75,1.5,Queens
0.16,150,1.5,Manhattan
0.16,60,1.5,Queens
6.62,80,1.5,Manhattan
1.08,220,1.5,Manhattan
,129,1.5,Manhattan
,500,1.5,Manhattan
0.16,135,1.5,Manhattan
5.74,190,1.5,Brooklyn
0.16,80,1.5,Manhattan
0.36,200,1.5,Brooklyn
1.3,150,1.5,Manhattan
1.64,70,1.5,Brooklyn
,75,1.5,Brooklyn
0.3,152,1.5,Manhattan
5.8,65,1.5,Brooklyn
7.18,175,1.5,Brooklyn
,70,1.5,Manhattan
0.86,57,1.5,Brooklyn
0.16,160,1.5,Queens
,200,1.5,Manhattan
0.54,29,1.5,Brooklyn
,200,1.5,Bronx
9.7,149,1.5,Brooklyn
,45,1.5,Brooklyn
0.08,45,1.5,Brooklyn
0.7,162,1.5,Manhattan
0.16,50,1.5,Brooklyn
,400,1.5,Manhattan
0.24,110,1.5,Queens
0.24,90,1.5,Manhattan
0.38,38,1.5,Brooklyn
4.58,59,1.5,Brooklyn
0.3,105,1.5,Manhattan
0.2,300,1.5,Queens
0.08,210,1.5,Manhattan
,150,1.5,Manhattan
0.62,250,1.5,Brooklyn
,170,1.5,Manhattan
,115,1.5,Brooklyn
0.08,150,1.5,Manhattan
,100,1.5,Queens
5.22,42,1.5,Manhattan
9.02,99,1.5,Queens
,50,1.5,Queens
,130,1.5,Manhattan
,100,1.5,Queens
5.46,59,1.5,Brooklyn
1.72,199,1.5,Manhattan
12.26,84,1.5,Manhattan
0.08,80,1.5,Manhattan
0.16,70,1.5,Manhattan
1.76,90,1.5,Brooklyn
0.08,150,1.5,Manhattan
0.08,140,1.5,Manhattan
1.1,49,1.5,Queens
7.42,105,1.5,Queens
0.08,60,1.5,Brooklyn
,75,1.5,Manhattan
3.46,65,1.5,Manhattan
1.18,150,1.5,Brooklyn
1.04,160,1.5,Brooklyn
2.1,125,1.5,Brooklyn
0.08,180,1.5,Queens
0.24,41,1.5,Manhattan
2.22,150,1.5,Manhattan
,40,1.5,Brooklyn
0.08,170,1.5,Brooklyn
1.4,55,1.5,Brooklyn
0.08,34,1.5,Manhattan
0.22,129,1.5,Brooklyn
0.32,75,1.5,Manhattan
0.78,100,1.5,Brooklyn
,220,1.5,Manhattan
,205,1.5,Manhattan
1.1,100,1.5,Brooklyn
1.92,125,1.5,Bronx
0.46,102,1.5,Brooklyn
,40,1.5,Brooklyn
3.14,65,1.5,Brooklyn
0.24,100,1.5,Manhattan
0.46,80,1.5,Queens
,175,1.5,Manhattan
,115,1.5,Manhattan
1.16,50,1.5,Brooklyn
0.08,90,1.5,Manhattan
0.24,110,1.5,Brooklyn
1.3,65,1.5,Manhattan
,70,1.5,Brooklyn
7.6,120,1.5,Brooklyn
1,95,1.5,Manhattan
0.62,150,1.5,Manhattan
6.16,125,1.5,Brooklyn
1.56,365,1.5,Manhattan
,325,1.5,Brooklyn
2.18,50,1.5,Queens
1.24,121,1.5,Brooklyn
,50,1.5,Queens
0.08,32,1.5,Brooklyn
,49,1.5,Brooklyn
4.08,50,1.5,Queens
3.56,95,1.5,Queens
0.38,83,1.5,Manhattan
6.76,75,1.5,Brooklyn
,1000,1.5,Manhattan
0.08,191,1.5,Manhattan
0.7,125,1.5,Brooklyn
4.54,110,1.5,Brooklyn
,85,1.5,Brooklyn
0.16,45,1.5,Brooklyn
2.48,125,1.5,Brooklyn
6.4,120,1.5,Manhattan
10.34,225,1.5,Manhattan
3.36,104,1.5,Brooklyn
0.62,45,1.5,Brooklyn
4.86,135,1.5,Queens
0.38,55,1.5,Brooklyn
6.2,79,1.5,Queens
3.76,75,1.5,Queens
0.08,110,1.5,Manhattan
4.74,200,1.5,Brooklyn
0.14,60,1.5,Manhattan
0.24,175,1.5,Manhattan
9.58,190,1.5,Manhattan
0.2,111,1.5,Manhattan
0.18,130,1.5,Manhattan
,100,1.5,Manhattan
0.08,44,1.5,Manhattan
,100,1.5,Manhattan
0.16,70,1.5,Brooklyn
8.6,95,1.5,Brooklyn
2.4,179,1.5,Brooklyn
0.24,47,1.5,Manhattan
0.08,160,1.5,Manhattan
,80,1.5,Brooklyn
3.56,110,1.5,Manhattan
3.94,400,1.5,Manhattan
0.08,70,1.5,Brooklyn
,225,1.5,Manhattan
0.38,275,1.5,Manhattan
1.48,90,1.5,Manhattan
0.24,159,1.5,Manhattan
14.38,80,1.5,Brooklyn
0.08,45,1.5,Brooklyn
0.08,65,1.5,Manhattan
3.86,69,1.5,Queens
9.54,57,1.5,Queens
0.2,32,1.5,Brooklyn
,44,1.5,Brooklyn
,35,1.5,Brooklyn
2.44,212,1.5,Brooklyn
0.7,126,1.5,Brooklyn
0.88,100,1.5,Brooklyn
,110,1.5,Manhattan
0.38,64,1.5,Brooklyn
0.12,199,1.5,Manhattan
,65,1.5,Brooklyn
0.16,38,1.5,Brooklyn
0.78,140,1.5,Brooklyn
0.38,187,1.5,Bronx
3.26,300,1.5,Brooklyn
2.56,100,1.5,Manhattan
2.18,100,1.5,Brooklyn
,500,1.5,Brooklyn
0.68,110,1.5,Manhattan
,61,1.5,Manhattan
0.16,60,1.5,Brooklyn
3.44,95,1.5,Brooklyn
4.12,160,1.5,Brooklyn
3.82,109,1.5,Brooklyn
10.54,160,1.5,Manhattan
0.78,330,1.5,Manhattan
0.4,900,1.5,Manhattan
1.16,50,1.5,Queens
0.38,36,1.5,Queens
0.18,190,1.5,Manhattan
2.34,140,1.5,Brooklyn
0.78,120,1.5,Manhattan
1.94,50,1.5,Manhattan
8.06,155,1.5,Manhattan
10.34,200,1.5,Bronx
5.64,125,1.5,Brooklyn
1.02,159,1.5,Manhattan
,50,1.5,Brooklyn
,130,1.5,Manhattan
5.52,74,1.5,Queens
6.12,82,1.5,Queens
0.58,50,1.5,Brooklyn
0.64,39,1.5,Manhattan
2.94,48,1.5,Brooklyn
,70,1.5,Manhattan
1.12,175,1.5,Brooklyn
0.62,139,1.5,Manhattan
1.8,100,1.5,Brooklyn
0.14,120,1.5,Brooklyn
2.54,100,1.5,Manhattan
0.16,50,1.5,Brooklyn
0.1,90,1.5,Manhattan
,37,1.5,Manhattan
1.08,150,1.5,Manhattan
5.32,150,1.5,Queens
0.08,115,1.5,Manhattan
1.86,59,1.5,Brooklyn
6.88,99,1.5,Brooklyn
0.08,89,1.5,Manhattan
0.16,47,1.5,Manhattan
1.98,149,1.5,Brooklyn
4.64,90,1.5,Manhattan
0.54,80,1.5,Manhattan
0.78,60,1.5,Manhattan
,240,1.5,Manhattan
1.56,37,1.5,Queens
0.08,58,1.5,Brooklyn
0.58,70,1.5,Brooklyn
0.54,280,1.5,Brooklyn
,35,1.5,Brooklyn
2.32,399,1.5,Brooklyn
8.48,120,1.5,Manhattan
0.08,40,1.5,Brooklyn
,450,1.5,Manhattan
0.08,250,1.5,Manhattan
0.78,80,1.5,Brooklyn
2.78,80,1.5,Brooklyn
0.16,40,1.5,Queens
1.9,60,1.5,Queens
0.42,200,1.5,Manhattan
4.4,119,1.5,Manhattan
3.64,99,1.5,Queens
0.16,50,1.5,Brooklyn
10.42,130,1.5,Queens
0.32,60,1.5,Queens
2.02,60,1.5,Queens
0.08,30,1.5,Brooklyn
1.16,80,1.5,Queens
5.22,129,1.5,Manhattan
3.9,34,1.5,Brooklyn
1.18,98,1.5,Manhattan
0.32,125,1.5,Brooklyn
2.48,65,1.5,Manhattan
,38,1.5,Queens
3.56,225,1.5,Manhattan
1.58,55,1.5,Manhattan
0.08,65,1.5,Brooklyn
4.18,180,1.5,Manhattan
0.08,110,1.5,Queens
,45,1.5,Queens
0.24,150,1.5,Brooklyn
,32,1.5,Brooklyn
0.6,108,1.5,Brooklyn
,1500,1.5,Manhattan
,10000,1.5,Manhattan
3.96,50,1.5,Brooklyn
,75,1.5,Brooklyn
0.76,150,1.5,Brooklyn
0.16,165,1.5,Manhattan
1.84,125,1.5,Manhattan
0.84,150,1.5,Manhattan
0.8,60,1.5,Brooklyn
,27,1.5,Brooklyn
5.64,55,1.5,Brooklyn
1.86,199,1.5,Manhattan
0.22,55,1.5,Bronx
,180,1.5,Manhattan
0.08,109,1.5,Manhattan
7.92,90,1.5,Manhattan
0.08,109,1.5,Manhattan
2.82,139,1.5,Brooklyn
6.14,39,1.5,Brooklyn
6.78,225,1.5,Brooklyn
7,55,1.5,Brooklyn
4.32,150,1.5,Manhattan
9.6,75,1.5,Brooklyn
2.64,85,1.5,Brooklyn
8.04,150,1.5,Brooklyn
2.56,150,1.5,Manhattan
9.12,65,1.5,Queens
2.22,150,1.5,Manhattan
0.24,140,1.5,Brooklyn
0.24,160,1.5,Manhattan
,300,1.5,Bronx
0.46,225,1.5,Manhattan
,200,1.5,Queens
0.22,220,1.5,Manhattan
15.6,90,1.5,Manhattan
0.16,38,1.5,Brooklyn
,200,1.5,Manhattan
0.86,40,1.5,Brooklyn
0.58,240,1.5,Manhattan
0.16,150,1.5,Manhattan
2.38,170,1.5,Brooklyn
21.12,35,1.5,Brooklyn
0.52,250,1.5,Manhattan
1.82,399,1.5,Brooklyn
0.3,220,1.5,Manhattan
0.36,170,1.5,Manhattan
0.78,170,1.5,Manhattan
0.4,80,1.5,Manhattan
1.04,96,1.5,Manhattan
0.32,75,1.5,Brooklyn
,39,1.5,Brooklyn
0.4,100,1.5,Brooklyn
,70,1.5,Manhattan
7.96,80,1.5,Queens
6.04,140,1.5,Manhattan
5.38,260,1.5,Brooklyn
2.4,90,1.5,Brooklyn
,32,1.5,Brooklyn
0.48,85,1.5,Brooklyn
0.36,108,1.5,Brooklyn
9.66,250,1.5,Manhattan
1.02,28,1.5,Brooklyn
0.56,101,1.5,Manhattan
,168,1.5,Manhattan
5.96,100,1.5,Brooklyn
0.54,30,1.5,Queens
7.26,44,1.5,Queens
0.2,45,1.5,Brooklyn
0.24,70,1.5,Brooklyn
5.72,140,1.5,Manhattan
0.68,160,1.5,Manhattan
,75,1.5,Queens
3.5,140,1.5,Manhattan
5.54,75,1.5,Manhattan
6.98,140,1.5,Bronx
4.08,115,1.5,Manhattan
0.08,80,1.5,Manhattan
,250,1.5,Manhattan
,100,1.5,Manhattan
0.24,60,1.5,Manhattan
,60,1.5,Brooklyn
0.78,42,1.5,Brooklyn
0.46,60,1.5,Brooklyn
,120,1.5,Queens
1.16,95,1.5,Manhattan
,70,1.5,Manhattan
0.68,40,1.5,Brooklyn
,132,1.5,Manhattan
0.08,45,1.5,Manhattan
2.14,139,1.5,Staten Island
,78,1.5,Manhattan
,75,1.5,Brooklyn
,50,1.5,Brooklyn
12.34,105,1.5,Manhattan
0.08,149,1.5,Manhattan
9.08,89,1.5,Brooklyn
0.42,80,1.5,Brooklyn
,132,1.5,Manhattan
1.74,50,1.5,Brooklyn
,50,1.5,Brooklyn
,50,1.5,Queens
1.2,300,1.5,Brooklyn
0.5,80,1.5,Brooklyn
2.14,65,1.5,Manhattan
0.52,180,1.5,Manhattan
0.76,111,1.5,Brooklyn
8.42,30,1.5,Brooklyn
1.14,100,1.5,Brooklyn
5.14,89,1.5,Brooklyn
0.64,44,1.5,Brooklyn
0.34,69,1.5,Brooklyn
0.88,75,1.5,Manhattan
0.54,110,1.5,Manhattan
,160,1.5,Manhattan
,200,1.5,Brooklyn
,60,1.5,Brooklyn
0.52,300,1.5,Brooklyn
1.64,72,1.5,Brooklyn
0.24,60,1.5,Brooklyn
0.94,350,1.5,Brooklyn
0.08,39,1.5,Manhattan
1.34,108,1.5,Brooklyn
5.42,38,1.5,Brooklyn
4.72,85,1.5,Brooklyn
3.14,40,1.5,Bronx
0.38,60,1.5,Brooklyn
,30,1.5,Queens
0.08,48,1.5,Brooklyn
0.66,175,1.5,Brooklyn
0.28,175,1.5,Brooklyn
0.82,88,1.5,Manhattan
0.4,60,1.5,Brooklyn
,85,1.5,Brooklyn
5.68,70,1.5,Manhattan
,161,1.5,Manhattan
1.88,155,1.5,Bronx
2.08,38,1.5,Queens
2.2,48,1.5,Queens
4.22,35,1.5,Queens
0.58,70,1.5,Brooklyn
7.86,89,1.5,Brooklyn
,275,1.5,Manhattan
,50,1.5,Brooklyn
0.1,55,1.5,Brooklyn
4.48,180,1.5,Brooklyn
0.32,80,1.5,Manhattan
9.48,150,1.5,Manhattan
0.24,70,1.5,Manhattan
8.44,135,1.5,Brooklyn
0.08,179,1.5,Brooklyn
1.08,105,1.5,Brooklyn
10.82,54,1.5,Brooklyn
2.16,65,1.5,Brooklyn
,80,1.5,Queens
,30,1.5,Queens
,60,1.5,Queens
7.46,285,1.5,Brooklyn
0.2,100,1.5,Manhattan
,50,1.5,Brooklyn
0.56,45,1.5,Brooklyn
0.1,38,1.5,Brooklyn
0.92,150,1.5,Brooklyn
7,280,1.5,Manhattan
0.26,120,1.5,Brooklyn
6.04,175,1.5,Brooklyn
3.36,100,1.5,Brooklyn
,95,1.5,Manhattan
0.08,60,1.5,Brooklyn
9.02,80,1.5,Brooklyn
0.52,175,1.5,Brooklyn
0.26,130,1.5,Manhattan
1.56,185,1.5,Brooklyn
5.26,140,1.5,Brooklyn
3.74,140,1.5,Manhattan
,50,1.5,Manhattan
6.52,95,1.5,Queens
0.36,95,1.5,Brooklyn
0.22,45,1.5,Brooklyn
0.82,49,1.5,Brooklyn
,90,1.5,Manhattan
3.72,191,1.5,Manhattan
2.82,175,1.5,Manhattan
,75,1.5,Bronx
0.16,25,1.5,Manhattan
5.1,32,1.5,Manhattan
,85,1.5,Brooklyn
0.32,45,1.5,Queens
,100,1.5,Manhattan
0.54,230,1.5,Manhattan
1.2,34,1.5,Manhattan
,65,1.5,Queens
0.5,120,1.5,Manhattan
0.74,35,1.5,Brooklyn
,103,1.5,Manhattan
0.3,60,1.5,Brooklyn
5.52,95,1.5,Manhattan
0.08,45,1.5,Brooklyn
0.48,99,1.5,Manhattan
,125,1.5,Manhattan
0.08,75,1.5,Manhattan
,200,1.5,Manhattan
3.86,100,1.5,Brooklyn
0.16,60,1.5,Brooklyn
,97,1.5,Brooklyn
6.64,55,1.5,Queens
3.78,120,1.5,Brooklyn
0.1,249,1.5,Brooklyn
2.02,39,1.5,Brooklyn
2.22,38,1.5,Manhattan
7.46,45,1.5,Queens
9.3,60,1.5,Queens
1.7,225,1.5,Manhattan
8.56,25,1.5,Queens
12.38,25,1.5,Queens
0.18,30,1.5,Brooklyn
0.16,50,1.5,Brooklyn
0.08,25,1.5,Brooklyn
7.14,59,1.5,Staten Island
0.08,30,1.5,Queens
0.14,110,1.5,Manhattan
5.98,69,1.5,Queens
0.16,115,1.5,Manhattan
,75,1.5,Manhattan
0.32,89,1.5,Brooklyn
0.32,50,1.5,Brooklyn
6.44,125,1.5,Brooklyn
0.86,80,1.5,Bronx
1.3,1000,1.5,Manhattan
1.42,70,1.5,Brooklyn
0.08,300,1.5,Brooklyn
,50,1.5,Queens
1.34,30,1.5,Manhattan
4.72,545,1.5,Manhattan
2.12,200,1.5,Queens
4.1,189,1.5,Brooklyn
0.5,38,1.5,Brooklyn
2.08,65,1.5,Brooklyn
1.16,200,1.5,Manhattan
0.24,65,1.5,Manhattan
1.5,85,1.5,Brooklyn
,395,1.5,Manhattan
3.94,39,1.5,Brooklyn
4.1,39,1.5,Brooklyn
1.26,70,1.5,Brooklyn
,74,1.5,Brooklyn
2.34,69,1.5,Brooklyn
0.08,80,1.5,Manhattan
3.08,55,1.5,Brooklyn
5.8,159,1.5,Queens
,170,1.5,Manhattan
4.16,95,1.5,Manhattan
0.5,22,1.5,Brooklyn
0.18,125,1.5,Manhattan
,200,1.5,Queens
6.52,130,1.5,Brooklyn
8.2,173,1.5,Manhattan
0.52,75,1.5,Brooklyn
,170,1.5,Manhattan
1.18,110,1.5,Brooklyn
0.08,50,1.5,Brooklyn
2.16,55,1.5,Brooklyn
5.36,135,1.5,Manhattan
0.28,85,1.5,Manhattan
0.4,55,1.5,Brooklyn
0.7,189,1.5,Brooklyn
,60,1.5,Brooklyn
0.72,100,1.5,Brooklyn
2.32,95,1.5,Brooklyn
2.96,175,1.5,Manhattan
4.1,90,1.5,Queens
3.44,150,1.5,Brooklyn
0.16,42,1.5,Brooklyn
0.1,40,1.5,Queens
0.72,75,1.5,Brooklyn
0.48,75,1.5,Brooklyn
0.4,79,1.5,Brooklyn
6.74,45,1.5,Brooklyn
0.18,78,1.5,Brooklyn
0.58,180,1.5,Brooklyn
,50,1.5,Brooklyn
7.4,300,1.5,Manhattan
2.22,55,1.5,Brooklyn
,800,1.5,Manhattan
,170,1.5,Manhattan
,120,1.5,Manhattan
3.56,90,1.5,Brooklyn
11.7,65,1.5,Manhattan
,70,1.5,Manhattan
0.26,80,1.5,Manhattan
4.04,40,1.5,Bronx
0.26,66,1.5,Brooklyn
0.22,35,1.5,Manhattan
,25,1.5,Queens
0.08,55,1.5,Brooklyn
,45,1.5,Bronx
10.44,109,1.5,Manhattan
6.04,110,1.5,Brooklyn
5.18,80,1.5,Manhattan
,125,1.5,Brooklyn
2.4,119,1.5,Brooklyn
3.18,375,1.5,Manhattan
0.42,65,1.5,Brooklyn
0.66,95,1.5,Manhattan
0.54,64,1.5,Brooklyn
2.12,85,1.5,Brooklyn
1.22,68,1.5,Brooklyn
,88,1.5,Manhattan
4.3,90,1.5,Manhattan
1.98,155,1.5,Staten Island
0.08,50,1.5,Brooklyn
,70,1.5,Brooklyn
7.52,345,1.5,Brooklyn
0.48,59,1.5,Brooklyn
0.5,150,1.5,Manhattan
2.2,80,1.5,Queens
0.32,60,1.5,Queens
0.64,100,1.5,Manhattan
,50,1.5,Brooklyn
1.04,120,1.5,Queens
1.08,23,1.5,Queens
0.32,95,1.5,Brooklyn
1.96,339,1.5,Manhattan
1.64,100,1.5,Brooklyn
1.4,79,1.5,Brooklyn
33.16,50,1.5,Queens
0.3,83,1.5,Manhattan
0.28,83,1.5,Manhattan
0.58,85,1.5,Manhattan
0.44,83,1.5,Manhattan
4.94,105,1.5,Brooklyn
0.88,275,1.5,Manhattan
0.56,47,1.5,Brooklyn
3.68,265,1.5,Manhattan
1.48,175,1.5,Manhattan
,80,1.5,Brooklyn
0.34,115,1.5,Manhattan
3.3,35,1.5,Brooklyn
0.58,69,1.5,Brooklyn
5.7,250,1.5,Brooklyn
1.34,100,1.5,Manhattan
0.42,135,1.5,Manhattan
0.18,450,1.5,Manhattan
0.74,36,1.5,Brooklyn
0.1,33,1.5,Manhattan
5.04,52,1.5,Manhattan
,175,1.5,Manhattan
2.46,45,1.5,Brooklyn
6.52,80,1.5,Brooklyn
1.96,200,1.5,Manhattan
2.02,50,1.5,Queens
1.4,150,1.5,Bronx
0.26,67,1.5,Manhattan
2.24,50,1.5,Brooklyn
0.1,83,1.5,Manhattan
0.44,65,1.5,Brooklyn
,115,1.5,Brooklyn
0.2,180,1.5,Manhattan
0.6,47,1.5,Brooklyn
1.06,40,1.5,Queens
,75,1.5,Manhattan
6.04,125,1.5,Brooklyn
1.22,140,1.5,Queens
1.44,50,1.5,Manhattan
2.84,30,1.5,Brooklyn
,980,1.5,Manhattan
11.22,59,1.5,Manhattan
0.88,90,1.5,Queens
2,150,1.5,Staten Island
1.74,69,1.5,Brooklyn
1.58,50,1.5,Brooklyn
2.16,49,1.5,Manhattan
0.7,50,1.5,Bronx
0.1,50,1.5,Manhattan
0.48,50,1.5,Manhattan
0.38,59,1.5,Manhattan
0.5,59,1.5,Manhattan
0.34,200,1.5,Manhattan
0.1,150,1.5,Brooklyn
0.18,110,1.5,Brooklyn
2.7,120,1.5,Brooklyn
0.76,69,1.5,Manhattan
,50,1.5,Brooklyn
13.78,60,1.5,Manhattan
7.42,65,1.5,Queens
4.04,92,1.5,Brooklyn
,175,1.5,Brooklyn
0.6,80,1.5,Brooklyn
0.18,59,1.5,Manhattan
5.34,55,1.5,Manhattan
0.4,69,1.5,Manhattan
0.26,59,1.5,Manhattan
13.04,40,1.5,Brooklyn
1.34,100,1.5,Brooklyn
,40,1.5,Brooklyn
2.14,68,1.5,Brooklyn
0.74,250,1.5,Manhattan
,66,1.5,Brooklyn
14.08,60,1.5,Queens
3,100,1.5,Manhattan
1.46,120,1.5,Manhattan
1.84,60,1.5,Manhattan
7.46,125,1.5,Brooklyn
1.82,150,1.5,Brooklyn
0.58,125,1.5,Brooklyn
0.46,150,1.5,Brooklyn
3.04,90,1.5,Brooklyn
0.18,125,1.5,Brooklyn
0.32,150,1.5,Manhattan
,60,1.5,Brooklyn
,70,1.5,Queens
6.34,70,1.5,Bronx
2.92,59,1.5,Brooklyn
0.44,32,1.5,Queens
,60,1.5,Manhattan
2.8,69,1.5,Manhattan
0.42,44,1.5,Queens
1.92,79,1.5,Brooklyn
2.86,25,1.5,Staten Island
0.18,480,1.5,Brooklyn
1.22,150,1.5,Manhattan
1.38,58,1.5,Brooklyn
1.72,58,1.5,Brooklyn
,280,1.5,Manhattan
0.24,139,1.5,Manhattan
0.08,125,1.5,Manhattan
7.92,69,1.5,Brooklyn
2.46,110,1.5,Manhattan
0.68,275,1.5,Brooklyn
,45,1.5,Brooklyn
0.08,125,1.5,Brooklyn
5.42,249,1.5,Brooklyn
0.26,86,1.5,Manhattan
0.1,50,1.5,Brooklyn
2.2,165,1.5,Manhattan
2.28,150,1.5,Manhattan
1.96,38,1.5,Brooklyn
,350,1.5,Brooklyn
0.8,73,1.5,Brooklyn
7.14,169,1.5,Manhattan
,75,1.5,Brooklyn
1,139,1.5,Manhattan
0.72,189,1.5,Brooklyn
1.16,210,1.5,Manhattan
4.9,60,1.5,Brooklyn
0.4,45,1.5,Brooklyn
1.38,90,1.5,Manhattan
2.22,78,1.5,Queens
0.24,59,1.5,Manhattan
1.4,37,1.5,Queens
14.92,110,1.5,Manhattan
,35,1.5,Brooklyn
,70,1.5,Brooklyn
4.68,45,1.5,Brooklyn
1.9,150,1.5,Brooklyn
7.68,275,1.5,Manhattan
,50,1.5,Queens
,220,1.5,Manhattan
0.4,190,1.5,Manhattan
,35,1.5,Brooklyn
,60,1.5,Manhattan
0.28,225,1.5,Manhattan
1.92,45,1.5,Brooklyn
1.88,60,1.5,Brooklyn
,60,1.5,Brooklyn
,170,1.5,Manhattan
6.5,199,1.5,Queens
0.5,78,1.5,Queens
2.42,30,1.5,Manhattan
0.08,60,1.5,Brooklyn
0.18,300,1.5,Manhattan
0.1,195,1.5,Queens
,119,1.5,Manhattan
0.16,159,1.5,Manhattan
,27,1.5,Brooklyn
,50,1.5,Brooklyn
0.92,55,1.5,Queens
,150,1.5,Brooklyn
,140,1.5,Brooklyn
