Occupancy_rate,Daily_price,Size,Area
6.8,30,1.5,Queens
58.9,100,1.5,Brooklyn
64,29,1.5,Brooklyn
70,128,1.5,Manhattan
70,128,1.5,Queens
49.1,135,1.5,Manhattan
70,26,1.5,Bronx
70,130,1.5,Manhattan
70,50,1.5,Brooklyn
54.2,78,1.5,Manhattan
28.6,140,1.5,Brooklyn
70,110,1.5,Manhattan
70,60,1.5,Queens
49.5,35,1.5,Brooklyn
70,80,1.5,Manhattan
6.4,130,1.5,Brooklyn
64.9,62,1.5,Brooklyn
7.5,119,1.5,Brooklyn
7.3,150,1.5,Brooklyn
44,109,1.5,Manhattan
70,138,1.5,Brooklyn
70,44,1.5,Brooklyn
20.5,65,1.5,Brooklyn
70,300,1.5,Brooklyn
70,50,1.5,Brooklyn
70,99,1.5,Brooklyn
33.6,37,1.5,Brooklyn
6.4,115,1.5,Bronx
34.6,250,1.5,Manhattan
27.3,50,1.5,Brooklyn
58,450,1.5,Manhattan
70,200,1.5,Queens
70,134,1.5,Queens
70,159,1.5,Manhattan
70,100,1.5,Brooklyn
70,99,1.5,Queens
70,62,1.5,Brooklyn
70,255,1.5,Manhattan
18.8,300,1.5,Manhattan
25.2,90,1.5,Manhattan
68.7,60,1.5,Manhattan
70,130,1.5,Manhattan
70,150,1.5,Manhattan
70,55,1.5,Brooklyn
70,69,1.5,Queens
58.8,125,1.5,Brooklyn
70,65,1.5,Brooklyn
70,59,1.5,Brooklyn
7.7,375,1.5,Brooklyn
70,50,1.5,Queens
8.1,250,1.5,Manhattan
20.9,95,1.5,Queens
7.3,80,1.5,Brooklyn
70,75,1.5,Brooklyn
70,32,1.5,Brooklyn
41.4,75,1.5,Brooklyn
28.2,45,1.5,Brooklyn
6.8,74,1.5,Manhattan
70,36,1.5,Queens
70,267,1.5,Queens
70,100,1.5,Brooklyn
70,95,1.5,Manhattan
70,250,1.5,Brooklyn
39.3,216,1.5,Brooklyn
70,350,1.5,Manhattan
67,100,1.5,Brooklyn
56,189,1.5,Manhattan
70,196,1.5,Manhattan
24.3,125,1.5,Brooklyn
70,140,1.5,Manhattan
70,50,1.5,Brooklyn
43.1,70,1.5,Manhattan
70,210,1.5,Manhattan
70,179,1.5,Brooklyn
52.9,349,1.5,Manhattan
70,38,1.5,Brooklyn
70,379,1.5,Manhattan
28.2,199,1.5,Manhattan
66,38,1.5,Brooklyn
70,135,1.5,Brooklyn
70,38,1.5,Brooklyn
70,109,1.5,Manhattan
70,160,1.5,Brooklyn
53.3,400,1.5,Manhattan
14.5,200,1.5,Manhattan
7.7,250,1.5,Brooklyn
8.1,199,1.5,Queens
19.2,60,1.5,Brooklyn
70,299,1.5,Manhattan
70,50,1.5,Brooklyn
70,165,1.5,Manhattan
70,150,1.5,Queens
16.6,127,1.5,Manhattan
52.9,150,1.5,Manhattan
70,120,1.5,Brooklyn
70,55,1.5,Brooklyn
27.7,135,1.5,Manhattan
27.7,80,1.5,Brooklyn
70,40,1.5,Queens
46.5,180,1.5,Manhattan
70,180,1.5,Brooklyn
70,130,1.5,Brooklyn
29,54,1.5,Queens
70,79,1.5,Manhattan
20.9,469,1.5,Manhattan
70,75,1.5,Brooklyn
6.8,150,1.5,Brooklyn
70,220,1.5,Manhattan
37.5,139,1.5,Brooklyn
8.1,45,1.5,Manhattan
70,199,1.5,Manhattan
70,138,1.5,Queens
67.8,103,1.5,Brooklyn
70,99,1.5,Queens
70,32,1.5,Brooklyn
60,63,1.5,Brooklyn
70,209,1.5,Manhattan
7.3,82,1.5,Brooklyn
50.8,70,1.5,Brooklyn
41.4,600,1.5,Manhattan
70,349,1.5,Brooklyn
70,65,1.5,Brooklyn
32.9,100,1.5,Queens
70,91,1.5,Brooklyn
70,68,1.5,Brooklyn
23,105,1.5,Manhattan
10.7,270,1.5,Brooklyn
9,160,1.5,Manhattan
70,100,1.5,Brooklyn
70,308,1.5,Manhattan
70,350,1.5,Brooklyn
58.9,60,1.5,Manhattan
42.7,350,1.5,Manhattan
39.7,75,1.5,Brooklyn
34.1,90,1.5,Brooklyn
6.8,168,1.5,Manhattan
70,75,1.5,Brooklyn
14.9,79,1.5,Brooklyn
42.2,150,1.5,Manhattan
40.1,60,1.5,Brooklyn
70,400,1.5,Manhattan
8.5,350,1.5,Manhattan
70,255,1.5,Manhattan
70,275,1.5,Manhattan
70,292,1.5,Brooklyn
70,40,1.5,Bronx
70,3590,1.5,Manhattan
70,75,1.5,Brooklyn
70,175,1.5,Brooklyn
31.1,250,1.5,Brooklyn
55.5,81,1.5,Queens
70,150,1.5,Manhattan
27.7,104,1.5,Manhattan
13.2,175,1.5,Brooklyn
26.5,850,1.5,Manhattan
20.9,70,1.5,Brooklyn
70,410,1.5,Manhattan
54,29,1.5,Brooklyn
52,80,1.5,Manhattan
53.8,45,1.5,Bronx
70,55,1.5,Brooklyn
70,80,1.5,Queens
70,28,1.5,Queens
46.9,25,1.5,Queens
70,96,1.5,Manhattan
70,31,1.5,Queens
70,50,1.5,Queens
70,39,1.5,Brooklyn
54.6,150,1.5,Queens
70,29,1.5,Brooklyn
9,30,1.5,Brooklyn
7.3,25,1.5,Brooklyn
32.4,171,1.5,Manhattan
23.9,650,1.5,Manhattan
70,140,1.5,Bronx
13.1,165,1.5,Brooklyn
28.6,225,1.5,Brooklyn
70,99,1.5,Manhattan
70,150,1.5,Brooklyn
6.8,125,1.5,Brooklyn
70,115,1.5,Brooklyn
42.7,59,1.5,Brooklyn
19.2,100,1.5,Brooklyn
13.7,45,1.5,Queens
70,120,1.5,Manhattan
8.1,250,1.5,Queens
70,149,1.5,Brooklyn
52.1,50,1.5,Brooklyn
70,50,1.5,Brooklyn
46.1,50,1.5,Queens
14.1,147,1.5,Brooklyn
70,110,1.5,Bronx
70,195,1.5,Manhattan
70,191,1.5,Manhattan
46.9,59,1.5,Brooklyn
70,44,1.5,Manhattan
6.8,125,1.5,Manhattan
54,175,1.5,Manhattan
70,55,1.5,Manhattan
70,95,1.5,Queens
70,125,1.5,Brooklyn
41.8,37,1.5,Queens
70,150,1.5,Manhattan
46.5,300,1.5,Bronx
70,2000,1.5,Manhattan
58,28,1.5,Queens
70,60,1.5,Brooklyn
59.3,99,1.5,Queens
70,122,1.5,Manhattan
70,170,1.5,Manhattan
70,40,1.5,Manhattan
48,29,1.5,Brooklyn
29,195,1.5,Manhattan
20.9,70,1.5,Queens
70,75,1.5,Manhattan
70,79,1.5,Brooklyn
7.3,75,1.5,Manhattan
70,10000,1.5,Manhattan
70,110,1.5,Manhattan
70,189,1.5,Manhattan
70,127,1.5,Queens
70,79,1.5,Brooklyn
37.5,200,1.5,Manhattan
70,160,1.5,Brooklyn
12.4,69,1.5,Manhattan
35.4,150,1.5,Brooklyn
70,165,1.5,Manhattan
70,160,1.5,Manhattan
70,115,1.5,Manhattan
70,200,1.5,Manhattan
70,175,1.5,Manhattan
55.5,51,1.5,Brooklyn
70,29,1.5,Brooklyn
70,90,1.5,Manhattan
34.1,86,1.5,Queens
70,70,1.5,Manhattan
23.9,80,1.5,Manhattan
68.3,290,1.5,Queens
70,98,1.5,Brooklyn
70,97,1.5,Manhattan
70,49,1.5,Brooklyn
70,300,1.5,Queens
70,83,1.5,Queens
70,89,1.5,Manhattan
70,80,1.5,Queens
55.5,55,1.5,Brooklyn
70,58,1.5,Manhattan
70,89,1.5,Manhattan
70,52,1.5,Queens
70,45,1.5,Manhattan
69.5,299,1.5,Manhattan
70,55,1.5,Brooklyn
36.7,50,1.5,Queens
70,250,1.5,Manhattan
28.6,55,1.5,Brooklyn
70,103,1.5,Brooklyn
70,102,1.5,Brooklyn
70,110,1.5,Brooklyn
70,2000,1.5,Manhattan
70,50,1.5,Manhattan
15.9,100,1.5,Manhattan
70,125,1.5,Manhattan
70,99,1.5,Brooklyn
70,100,1.5,Manhattan
70,105,1.5,Manhattan
55.5,50,1.5,Manhattan
46.5,125,1.5,Brooklyn
44,105,1.5,Manhattan
20.5,100,1.5,Brooklyn
6.8,99,1.5,Manhattan
70,46,1.5,Brooklyn
70,160,1.5,Manhattan
70,566,1.5,Manhattan
70,375,1.5,Manhattan
70,50,1.5,Brooklyn
16.2,50,1.5,Brooklyn
7.7,191,1.5,Manhattan
70,45,1.5,Manhattan
70,189,1.5,Manhattan
70,120,1.5,Brooklyn
70,200,1.5,Manhattan
70,165,1.5,Queens
39.7,180,1.5,Brooklyn
34.6,77,1.5,Brooklyn
70,150,1.5,Manhattan
70,325,1.5,Queens
70,229,1.5,Brooklyn
20.5,115,1.5,Brooklyn
70,60,1.5,Queens
70,250,1.5,Manhattan
70,58,1.5,Brooklyn
70,72,1.5,Manhattan
70,400,1.5,Manhattan
7.3,75,1.5,Brooklyn
70,249,1.5,Manhattan
34.6,130,1.5,Staten Island
70,350,1.5,Manhattan
15.4,90,1.5,Queens
14.5,80,1.5,Brooklyn
70,150,1.5,Queens
21.3,169,1.5,Brooklyn
70,139,1.5,Manhattan
13.7,80,1.5,Queens
20.1,55,1.5,Brooklyn
16.8,100,1.5,Bronx
70,110,1.5,Manhattan
70,100,1.5,Queens
46.1,250,1.5,Brooklyn
44,200,1.5,Manhattan
27.1,200,1.5,Manhattan
68.7,200,1.5,Manhattan
70,60,1.5,Brooklyn
32,489,1.5,Brooklyn
70,179,1.5,Manhattan
70,75,1.5,Manhattan
49.9,100,1.5,Manhattan
70,75,1.5,Manhattan
70,60,1.5,Queens
17.9,120,1.5,Manhattan
36,95,1.5,Manhattan
70,110,1.5,Brooklyn
36.3,89,1.5,Manhattan
70,250,1.5,Manhattan
20.5,45,1.5,Brooklyn
70,235,1.5,Queens
70,108,1.5,Brooklyn
70,299,1.5,Brooklyn
26.9,52,1.5,Brooklyn
29,60,1.5,Brooklyn
41,46,1.5,Brooklyn
70,140,1.5,Bronx
70,240,1.5,Queens
70,80,1.5,Brooklyn
70,350,1.5,Manhattan
6.8,80,1.5,Brooklyn
70,150,1.5,Manhattan
70,49,1.5,Queens
70,100,1.5,Brooklyn
70,350,1.5,Brooklyn
70,45,1.5,Manhattan
70,169,1.5,Brooklyn
40.1,129,1.5,Brooklyn
70,175,1.5,Manhattan
70,75,1.5,Manhattan
55,43,1.5,Brooklyn
23.5,75,1.5,Brooklyn
12.4,50,1.5,Brooklyn
29,75,1.5,Queens
58,250,1.5,Brooklyn
17.5,100,1.5,Queens
70,75,1.5,Bronx
70,94,1.5,Manhattan
70,90,1.5,Manhattan
70,350,1.5,Manhattan
70,52,1.5,Queens
18.3,1800,1.5,Brooklyn
70,50,1.5,Brooklyn
30.3,45,1.5,Brooklyn
70,96,1.5,Manhattan
70,142,1.5,Brooklyn
44.4,65,1.5,Queens
70,50,1.5,Brooklyn
67,60,1.5,Bronx
70,400,1.5,Manhattan
70,45,1.5,Queens
70,50,1.5,Manhattan
41,30,1.5,Bronx
70,66,1.5,Manhattan
70,50,1.5,Manhattan
70,45,1.5,Manhattan
14.9,80,1.5,Brooklyn
70,56,1.5,Brooklyn
70,47,1.5,Queens
70,70,1.5,Manhattan
70,244,1.5,Manhattan
70,200,1.5,Manhattan
70,94,1.5,Queens
70,47,1.5,Queens
28.6,950,1.5,Manhattan
70,34,1.5,Queens
70,47,1.5,Manhattan
70,34,1.5,Queens
59.7,70,1.5,Manhattan
70,85,1.5,Queens
70,34,1.5,Queens
70,34,1.5,Queens
44,115,1.5,Brooklyn
70,160,1.5,Queens
70,34,1.5,Queens
70,29,1.5,Manhattan
70,95,1.5,Manhattan
70,175,1.5,Brooklyn
15.8,150,1.5,Manhattan
70,350,1.5,Manhattan
70,190,1.5,Manhattan
70,159,1.5,Queens
70,250,1.5,Manhattan
14.9,50,1.5,Brooklyn
70,300,1.5,Manhattan
70,137,1.5,Brooklyn
70,90,1.5,Bronx
70,199,1.5,Brooklyn
70,60,1.5,Brooklyn
70,125,1.5,Bronx
50.3,60,1.5,Manhattan
70,160,1.5,Manhattan
28.2,46,1.5,Brooklyn
70,149,1.5,Manhattan
28.2,399,1.5,Manhattan
14.9,75,1.5,Manhattan
70,189,1.5,Manhattan
70,100,1.5,Queens
41.8,57,1.5,Brooklyn
70,196,1.5,Manhattan
35,32,1.5,Manhattan
15.4,30,1.5,Manhattan
38,60,1.5,Queens
35.8,120,1.5,Manhattan
70,54,1.5,Brooklyn
28.2,65,1.5,Queens
70,29,1.5,Brooklyn
70,47,1.5,Brooklyn
70,225,1.5,Manhattan
30.3,120,1.5,Brooklyn
70,115,1.5,Manhattan
70,97,1.5,Manhattan
70,63,1.5,Manhattan
70,125,1.5,Manhattan
70,68,1.5,Manhattan
70,122,1.5,Manhattan
70,80,1.5,Manhattan
64,46,1.5,Manhattan
48,69,1.5,Manhattan
70,480,1.5,Manhattan
70,40,1.5,Brooklyn
70,41,1.5,Queens
64,400,1.5,Manhattan
26.9,60,1.5,Brooklyn
7.7,200,1.5,Brooklyn
70,42,1.5,Queens
70,41,1.5,Queens
70,34,1.5,Queens
70,34,1.5,Queens
70,67,1.5,Brooklyn
70,142,1.5,Queens
70,105,1.5,Brooklyn
70,80,1.5,Queens
43.9,120,1.5,Brooklyn
20.5,73,1.5,Brooklyn
70,399,1.5,Manhattan
22.7,25,1.5,Brooklyn
20.1,55,1.5,Brooklyn
70,90,1.5,Brooklyn
70,115,1.5,Brooklyn
70,159,1.5,Manhattan
68,65,1.5,Brooklyn
70,135,1.5,Manhattan
70,68,1.5,Brooklyn
70,150,1.5,Brooklyn
8.1,65,1.5,Queens
13.7,60,1.5,Brooklyn
70,39,1.5,Brooklyn
25.6,70,1.5,Brooklyn
70,289,1.5,Brooklyn
70,449,1.5,Manhattan
70,32,1.5,Brooklyn
70,20,1.5,Queens
58.8,21,1.5,Queens
59.3,38,1.5,Queens
70,115,1.5,Brooklyn
20.1,159,1.5,Manhattan
70,50,1.5,Bronx
70,90,1.5,Queens
70,130,1.5,Manhattan
63.1,425,1.5,Manhattan
70,65,1.5,Brooklyn
70,39,1.5,Queens
70,50,1.5,Staten Island
70,220,1.5,Manhattan
70,85,1.5,Brooklyn
70,227,1.5,Manhattan
70,60,1.5,Brooklyn
70,153,1.5,Brooklyn
13.2,110,1.5,Manhattan
56.7,42,1.5,Manhattan
70,128,1.5,Manhattan
70,44,1.5,Queens
70,105,1.5,Manhattan
70,98,1.5,Manhattan
70,33,1.5,Manhattan
70,199,1.5,Manhattan
70,190,1.5,Manhattan
70,195,1.5,Manhattan
70,219,1.5,Manhattan
58,115,1.5,Manhattan
70,750,1.5,Manhattan
70,145,1.5,Manhattan
70,105,1.5,Manhattan
70,50,1.5,Brooklyn
70,155,1.5,Manhattan
70,75,1.5,Bronx
70,198,1.5,Manhattan
24.3,57,1.5,Brooklyn
70,39,1.5,Brooklyn
70,300,1.5,Manhattan
70,155,1.5,Manhattan
70,299,1.5,Manhattan
41,65,1.5,Brooklyn
48.6,55,1.5,Queens
46.9,80,1.5,Queens
70,130,1.5,Manhattan
70,1350,1.5,Queens
14.9,275,1.5,Manhattan
29.4,99,1.5,Queens
70,180,1.5,Brooklyn
67.4,75,1.5,Brooklyn
70,150,1.5,Queens
70,119,1.5,Queens
35.4,78,1.5,Bronx
70,320,1.5,Manhattan
63.6,82,1.5,Brooklyn
70,299,1.5,Manhattan
70,55,1.5,Manhattan
64.9,200,1.5,Staten Island
70,162,1.5,Manhattan
70,299,1.5,Manhattan
35.4,55,1.5,Manhattan
10.2,75,1.5,Brooklyn
70,244,1.5,Manhattan
70,250,1.5,Brooklyn
61,80,1.5,Manhattan
70,399,1.5,Manhattan
23.5,275,1.5,Manhattan
70,44,1.5,Brooklyn
70,36,1.5,Brooklyn
70,500,1.5,Manhattan
25.6,199,1.5,Brooklyn
70,57,1.5,Brooklyn
70,60,1.5,Brooklyn
70,60,1.5,Brooklyn
70,250,1.5,Manhattan
70,100,1.5,Queens
32.4,83,1.5,Manhattan
70,530,1.5,Brooklyn
70,135,1.5,Queens
70,93,1.5,Manhattan
53.3,100,1.5,Manhattan
7.3,190,1.5,Brooklyn
70,500,1.5,Manhattan
70,175,1.5,Queens
70,2100,1.5,Manhattan
29.9,200,1.5,Manhattan
36.3,99,1.5,Queens
38.8,250,1.5,Manhattan
33.7,149,1.5,Queens
70,120,1.5,Manhattan
70,250,1.5,Queens
70,75,1.5,Brooklyn
70,125,1.5,Manhattan
33.7,205,1.5,Manhattan
70,205,1.5,Manhattan
70,130,1.5,Manhattan
70,240,1.5,Manhattan
11.9,180,1.5,Brooklyn
70,210,1.5,Manhattan
70,200,1.5,Manhattan
70,445,1.5,Manhattan
67,219,1.5,Brooklyn
70,85,1.5,Queens
70,205,1.5,Manhattan
70,239,1.5,Manhattan
20.9,55,1.5,Manhattan
70,500,1.5,Manhattan
62.3,40,1.5,Brooklyn
45.7,49,1.5,Brooklyn
70,550,1.5,Manhattan
70,375,1.5,Manhattan
59.3,285,1.5,Manhattan
70,250,1.5,Brooklyn
54,52,1.5,Manhattan
35,65,1.5,Manhattan
70,80,1.5,Manhattan
70,600,1.5,Manhattan
70,150,1.5,Manhattan
70,140,1.5,Manhattan
35.3,75,1.5,Manhattan
70,62,1.5,Manhattan
70,52,1.5,Manhattan
52.1,83,1.5,Manhattan
70,240,1.5,Brooklyn
67.8,120,1.5,Brooklyn
70,237,1.5,Manhattan
70,400,1.5,Manhattan
70,235,1.5,Manhattan
70,45,1.5,Bronx
48.6,315,1.5,Manhattan
70,80,1.5,Manhattan
70,488,1.5,Manhattan
70,85,1.5,Manhattan
70,44,1.5,Brooklyn
36.3,150,1.5,Manhattan
29.9,450,1.5,Manhattan
70,34,1.5,Manhattan
70,154,1.5,Brooklyn
15.9,85,1.5,Manhattan
70,99,1.5,Manhattan
70,800,1.5,Brooklyn
70,50,1.5,Brooklyn
70,101,1.5,Manhattan
70,40,1.5,Manhattan
70,290,1.5,Manhattan
64,29,1.5,Brooklyn
15.4,100,1.5,Brooklyn
70,110,1.5,Bronx
16.8,100,1.5,Manhattan
70,35,1.5,Brooklyn
70,57,1.5,Brooklyn
70,129,1.5,Manhattan
70,89,1.5,Manhattan
70,45,1.5,Brooklyn
70,62,1.5,Brooklyn
63.1,55,1.5,Brooklyn
70,72,1.5,Brooklyn
70,65,1.5,Queens
70,49,1.5,Queens
63.1,155,1.5,Manhattan
14.9,200,1.5,Manhattan
50.8,125,1.5,Queens
70,25,1.5,Queens
41.4,120,1.5,Brooklyn
24.7,65,1.5,Brooklyn
23.5,250,1.5,Brooklyn
70,52,1.5,Queens
70,299,1.5,Manhattan
70,99,1.5,Manhattan
70,310,1.5,Manhattan
70,65,1.5,Manhattan
38.4,275,1.5,Manhattan
9,80,1.5,Manhattan
35.1,227,1.5,Manhattan
26,190,1.5,Manhattan
70,45,1.5,Queens
70,95,1.5,Queens
35.4,60,1.5,Brooklyn
70,150,1.5,Manhattan
60,89,1.5,Manhattan
70,65,1.5,Queens
70,283,1.5,Manhattan
70,155,1.5,Manhattan
39.7,95,1.5,Manhattan
70,55,1.5,Bronx
40.5,42,1.5,Queens
39.7,85,1.5,Brooklyn
67.8,81,1.5,Brooklyn
70,150,1.5,Manhattan
70,70,1.5,Bronx
18.8,65,1.5,Brooklyn
70,52,1.5,Queens
40.5,60,1.5,Brooklyn
70,30,1.5,Manhattan
70,100,1.5,Queens
66,55,1.5,Manhattan
70,99,1.5,Brooklyn
44.8,45,1.5,Queens
70,72,1.5,Queens
70,240,1.5,Manhattan
70,75,1.5,Queens
70,60,1.5,Brooklyn
70,75,1.5,Queens
70,54,1.5,Brooklyn
70,159,1.5,Brooklyn
30.7,55,1.5,Brooklyn
70,449,1.5,Manhattan
70,559,1.5,Manhattan
70,105,1.5,Manhattan
70,283,1.5,Manhattan
19.6,79,1.5,Brooklyn
70,75,1.5,Manhattan
37.5,198,1.5,Manhattan
70,90,1.5,Brooklyn
70,169,1.5,Brooklyn
70,35,1.5,Brooklyn
15.4,135,1.5,Brooklyn
70,99,1.5,Staten Island
7.7,125,1.5,Brooklyn
70,309,1.5,Manhattan
70,169,1.5,Manhattan
70,599,1.5,Manhattan
48.7,275,1.5,Manhattan
70,60,1.5,Brooklyn
70,100,1.5,Manhattan
61.9,100,1.5,Manhattan
28.6,95,1.5,Queens
70,125,1.5,Queens
70,200,1.5,Bronx
30.8,20,1.5,Queens
11.1,1200,1.5,Manhattan
70,47,1.5,Manhattan
23,119,1.5,Brooklyn
70,169,1.5,Manhattan
42.7,150,1.5,Manhattan
64,75,1.5,Brooklyn
70,59,1.5,Queens
37.5,77,1.5,Brooklyn
70,80,1.5,Brooklyn
70,50,1.5,Brooklyn
41,145,1.5,Manhattan
70,52,1.5,Queens
70,54,1.5,Queens
70,99,1.5,Manhattan
20.9,102,1.5,Brooklyn
27.3,175,1.5,Manhattan
70,449,1.5,Manhattan
70,125,1.5,Brooklyn
70,115,1.5,Brooklyn
70,205,1.5,Manhattan
59.7,70,1.5,Manhattan
70,80,1.5,Manhattan
70,29,1.5,Brooklyn
70,70,1.5,Brooklyn
70,185,1.5,Brooklyn
17.5,275,1.5,Queens
70,199,1.5,Manhattan
8.5,85,1.5,Brooklyn
58,29,1.5,Brooklyn
70,150,1.5,Manhattan
60.2,200,1.5,Manhattan
29.9,75,1.5,Queens
70,107,1.5,Staten Island
70,50,1.5,Queens
70,350,1.5,Manhattan
35.4,76,1.5,Brooklyn
32.4,60,1.5,Brooklyn
42.7,100,1.5,Manhattan
15.4,66,1.5,Brooklyn
70,675,1.5,Manhattan
31.1,60,1.5,Brooklyn
51.6,435,1.5,Manhattan
70,248,1.5,Brooklyn
70,47,1.5,Brooklyn
49.1,35,1.5,Queens
46,178,1.5,Manhattan
70,75,1.5,Manhattan
70,75,1.5,Manhattan
70,75,1.5,Manhattan
70,75,1.5,Brooklyn
70,350,1.5,Manhattan
70,75,1.5,Manhattan
70,279,1.5,Manhattan
70,99,1.5,Brooklyn
70,220,1.5,Manhattan
70,68,1.5,Manhattan
70,55,1.5,Manhattan
70,271,1.5,Manhattan
7.3,100,1.5,Bronx
22.2,130,1.5,Manhattan
70,49,1.5,Brooklyn
70,234,1.5,Manhattan
70,258,1.5,Manhattan
70,201,1.5,Manhattan
70,267,1.5,Manhattan
70,81,1.5,Manhattan
70,206,1.5,Manhattan
29.9,80,1.5,Brooklyn
70,90,1.5,Brooklyn
70,63,1.5,Brooklyn
70,200,1.5,Manhattan
70,44,1.5,Brooklyn
70,83,1.5,Brooklyn
70,50,1.5,Brooklyn
70,55,1.5,Brooklyn
40.5,55,1.5,Bronx
52.9,115,1.5,Brooklyn
70,340,1.5,Queens
32.4,175,1.5,Brooklyn
56,75,1.5,Manhattan
70,91,1.5,Queens
70,80,1.5,Queens
70,48,1.5,Brooklyn
70,100,1.5,Manhattan
27.7,175,1.5,Brooklyn
70,70,1.5,Manhattan
61.9,75,1.5,Brooklyn
70,81,1.5,Manhattan
22.2,60,1.5,Brooklyn
70,50,1.5,Brooklyn
70,235,1.5,Manhattan
70,43,1.5,Brooklyn
15.8,100,1.5,Brooklyn
70,43,1.5,Brooklyn
70,435,1.5,Manhattan
70,142,1.5,Manhattan
70,115,1.5,Manhattan
39,65,1.5,Brooklyn
49.5,80,1.5,Brooklyn
70,115,1.5,Manhattan
26.9,200,1.5,Brooklyn
61.9,60,1.5,Brooklyn
67.2,50,1.5,Staten Island
70,60,1.5,Brooklyn
7.7,89,1.5,Brooklyn
20.1,60,1.5,Brooklyn
70,50,1.5,Brooklyn
70,69,1.5,Queens
70,47,1.5,Brooklyn
70,70,1.5,Brooklyn
50.3,80,1.5,Brooklyn
70,57,1.5,Queens
70,53,1.5,Queens
51.6,60,1.5,Brooklyn
70,95,1.5,Manhattan
70,529,1.5,Manhattan
70,55,1.5,Queens
70,1354,1.5,Manhattan
22.2,75,1.5,Brooklyn
70,75,1.5,Brooklyn
70,70,1.5,Manhattan
70,57,1.5,Manhattan
70,78,1.5,Manhattan
70,50,1.5,Queens
70,102,1.5,Queens
62.3,100,1.5,Manhattan
38.8,149,1.5,Manhattan
23,68,1.5,Queens
67.4,559,1.5,Brooklyn
70,40,1.5,Brooklyn
70,70,1.5,Brooklyn
70,100,1.5,Brooklyn
70,45,1.5,Manhattan
70,35,1.5,Queens
70,300,1.5,Brooklyn
70,115,1.5,Brooklyn
10.2,22,1.5,Brooklyn
70,29,1.5,Queens
31.1,200,1.5,Brooklyn
31.1,100,1.5,Brooklyn
24.3,55,1.5,Queens
32.4,30,1.5,Brooklyn
70,105,1.5,Manhattan
64,225,1.5,Manhattan
9.4,53,1.5,Manhattan
70,50,1.5,Brooklyn
46,29,1.5,Brooklyn
70,50,1.5,Brooklyn
70,335,1.5,Manhattan
70,280,1.5,Manhattan
70,259,1.5,Manhattan
70,85,1.5,Manhattan
38.8,65,1.5,Brooklyn
70,150,1.5,Queens
49.1,95,1.5,Manhattan
70,90,1.5,Queens
70,79,1.5,Brooklyn
7.7,120,1.5,Brooklyn
70,185,1.5,Queens
55,90,1.5,Brooklyn
29.4,159,1.5,Queens
70,150,1.5,Queens
35.4,109,1.5,Brooklyn
62.7,150,1.5,Brooklyn
38.4,99,1.5,Queens
46.9,149,1.5,Queens
70,178,1.5,Queens
44,133,1.5,Queens
50,180,1.5,Queens
46,135,1.5,Queens
26.5,63,1.5,Brooklyn
70,29,1.5,Brooklyn
70,300,1.5,Manhattan
70,199,1.5,Manhattan
21.8,125,1.5,Queens
38,100,1.5,Brooklyn
70,75,1.5,Brooklyn
23.5,250,1.5,Brooklyn
62.3,150,1.5,Manhattan
70,475,1.5,Manhattan
70,84,1.5,Manhattan
70,80,1.5,Queens
9,65,1.5,Brooklyn
70,48,1.5,Brooklyn
70,99,1.5,Brooklyn
70,100,1.5,Manhattan
70,130,1.5,Brooklyn
70,90,1.5,Brooklyn
70,220,1.5,Manhattan
70,90,1.5,Brooklyn
70,100,1.5,Brooklyn
70,250,1.5,Manhattan
70,90,1.5,Brooklyn
70,100,1.5,Brooklyn
10.7,31,1.5,Brooklyn
70,54,1.5,Brooklyn
70,100,1.5,Queens
70,299,1.5,Brooklyn
70,160,1.5,Manhattan
70,175,1.5,Manhattan
70,275,1.5,Brooklyn
13.2,70,1.5,Brooklyn
70,150,1.5,Brooklyn
70,51,1.5,Queens
54.2,89,1.5,Queens
70,45,1.5,Queens
67.8,140,1.5,Brooklyn
70,126,1.5,Queens
37.8,50,1.5,Manhattan
70,50,1.5,Staten Island
70,50,1.5,Manhattan
70,35,1.5,Brooklyn
70,109,1.5,Brooklyn
35.8,100,1.5,Brooklyn
26,60,1.5,Manhattan
7.7,85,1.5,Queens
7.3,95,1.5,Brooklyn
49.1,110,1.5,Brooklyn
70,47,1.5,Brooklyn
70,175,1.5,Brooklyn
70,81,1.5,Manhattan
44,300,1.5,Manhattan
70,260,1.5,Manhattan
70,81,1.5,Manhattan
54.2,150,1.5,Queens
70,74,1.5,Brooklyn
70,152,1.5,Manhattan
70,201,1.5,Manhattan
70,145,1.5,Manhattan
64.9,90,1.5,Manhattan
70,200,1.5,Manhattan
70,201,1.5,Manhattan
10.2,220,1.5,Manhattan
37.1,120,1.5,Brooklyn
70,222,1.5,Manhattan
43.5,350,1.5,Manhattan
65.3,500,1.5,Manhattan
70,3999,1.5,Manhattan
60.2,48,1.5,Brooklyn
70,73,1.5,Brooklyn
14.9,150,1.5,Brooklyn
70,60,1.5,Queens
70,201,1.5,Brooklyn
70,240,1.5,Queens
70,70,1.5,Brooklyn
70,220,1.5,Manhattan
70,50,1.5,Bronx
70,220,1.5,Queens
70,250,1.5,Brooklyn
36.3,95,1.5,Manhattan
70,200,1.5,Brooklyn
42.7,2999,1.5,Manhattan
70,250,1.5,Manhattan
70,85,1.5,Manhattan
70,50,1.5,Queens
39.3,200,1.5,Brooklyn
70,159,1.5,Manhattan
