income,Occupancy_rate,Size,Area
1974,70,1.5,Brooklyn
538,32,1.5,Brooklyn
5830,35.4,1.5,Manhattan
217,3.8,1.5,Brooklyn
1264,30.3,1.5,Brooklyn
1890,70,1.5,Brooklyn
256,42.7,1.5,Staten Island
426,9.8,1.5,Manhattan
567,8.4,1.5,Manhattan
210,14,1.5,Brooklyn
245,5.1,1.5,Manhattan
367,6.8,1.5,Manhattan
357,11.9,1.5,Manhattan
19,0.9,1.5,Brooklyn
2074,57.6,1.5,Bronx
117,2.6,1.5,Manhattan
224,7.7,1.5,Staten Island
1714,47.6,1.5,Manhattan
3908,52.1,1.5,Manhattan
1868,33.3,1.5,Manhattan
671,22.6,1.5,Manhattan
3045,70,1.5,Manhattan
1680,70,1.5,Brooklyn
11,0.4,1.5,Brooklyn
614,27.3,1.5,Queens
2991,62.7,1.5,Brooklyn
945,70,1.5,Brooklyn
2050,65.7,1.5,Manhattan
925,13.7,1.5,Manhattan
831,27.7,1.5,Manhattan
46,1.7,1.5,Brooklyn
164,7.3,1.5,Queens
7350,70,1.5,Manhattan
778,19.2,1.5,Manhattan
416,11.1,1.5,Manhattan
2795,41.4,1.5,Manhattan
77,3,1.5,Manhattan
870,14.5,1.5,Manhattan
1245,16.6,1.5,Brooklyn
2112,25.6,1.5,Manhattan
1423,52.7,1.5,Manhattan
2730,70,1.5,Brooklyn
1050,70,1.5,Bronx
918,10.2,1.5,Manhattan
1406,37.5,1.5,Manhattan
322,7.3,1.5,Manhattan
270,3,1.5,Manhattan
2583,70,1.5,Brooklyn
1848,70,1.5,Brooklyn
3470,53.8,1.5,Queens
4523,67,1.5,Manhattan
1161,51.6,1.5,Brooklyn
3045,70,1.5,Manhattan
3256,47.4,1.5,Brooklyn
4176,46.4,1.5,Brooklyn
933,31.1,1.5,Manhattan
97,4.3,1.5,Brooklyn
997,27.7,1.5,Brooklyn
3294,61,1.5,Brooklyn
2625,70,1.5,Brooklyn
123,4.3,1.5,Brooklyn
2224,62.3,1.5,Brooklyn
842,10.2,1.5,Manhattan
100,1.9,1.5,Manhattan
639,21.3,1.5,Brooklyn
3360,70,1.5,Brooklyn
523,17.1,1.5,Manhattan
1890,70,1.5,Brooklyn
558,9.3,1.5,Manhattan
1373,23,1.5,Manhattan
5250,70,1.5,Brooklyn
945,70,1.5,Brooklyn
923,20.5,1.5,Queens
3705,38,1.5,Manhattan
1850,62.3,1.5,Manhattan
6825,70,1.5,Manhattan
237,4.7,1.5,Brooklyn
528,32,1.5,Brooklyn
108,6,1.5,Manhattan
255,3.4,1.5,Manhattan
3697,46.5,1.5,Manhattan
1050,70,1.5,Queens
1050,70,1.5,Brooklyn
850,21.8,1.5,Brooklyn
3150,70,1.5,Brooklyn
502,23.9,1.5,Brooklyn
2082,50.3,1.5,Brooklyn
3171,70,1.5,Manhattan
486,8.1,1.5,Brooklyn
242,12.4,1.5,Manhattan
56,3.4,1.5,Manhattan
2310,70,1.5,Brooklyn
273,2.6,1.5,Manhattan
1899,42.2,1.5,Brooklyn
1155,70,1.5,Brooklyn
7245,70,1.5,Brooklyn
1617,70,1.5,Queens
270,7.2,1.5,Manhattan
238,4.2,1.5,Brooklyn
157,10.7,1.5,Bronx
316,11.1,1.5,Manhattan
12,0.4,1.5,Manhattan
188,2.1,1.5,Brooklyn
469,15.8,1.5,Queens
748,25.2,1.5,Queens
1890,70,1.5,Brooklyn
1709,60.6,1.5,Manhattan
1373,57.2,1.5,Brooklyn
1114,42.2,1.5,Bronx
2753,36.7,1.5,Manhattan
239,14.5,1.5,Brooklyn
2310,70,1.5,Brooklyn
126,2.1,1.5,Brooklyn
2592,64,1.5,Brooklyn
1470,70,1.5,Brooklyn
265,3.4,1.5,Brooklyn
459,6.8,1.5,Manhattan
198,11.2,1.5,Brooklyn
25,1.3,1.5,Manhattan
3663,55.5,1.5,Manhattan
2210,61.4,1.5,Manhattan
957,49.1,1.5,Manhattan
446,10.7,1.5,Manhattan
3654,70,1.5,Manhattan
1261,67.8,1.5,Brooklyn
321,3.4,1.5,Manhattan
1555,69.1,1.5,Manhattan
12,0.4,1.5,Manhattan
4410,70,1.5,Manhattan
1091,66.1,1.5,Brooklyn
790,11.5,1.5,Brooklyn
482,10.7,1.5,Manhattan
925,23.9,1.5,Manhattan
159,5.3,1.5,Manhattan
612,10.2,1.5,Brooklyn
69,2.6,1.5,Manhattan
1465,22.2,1.5,Manhattan
5250,70,1.5,Brooklyn
18,0.9,1.5,Brooklyn
3150,70,1.5,Manhattan
4061,57.6,1.5,Brooklyn
2100,70,1.5,Brooklyn
1670,17.9,1.5,Manhattan
819,70,1.5,Queens
2100,70,1.5,Manhattan
27300,70,1.5,Manhattan
4410,70,1.5,Manhattan
879,53.3,1.5,Brooklyn
99,5.1,1.5,Manhattan
4725,70,1.5,Brooklyn
951,37.3,1.5,Manhattan
495,3.3,1.5,Manhattan
122,2.8,1.5,Brooklyn
224,6.8,1.5,Brooklyn
324,6,1.5,Manhattan
221,6.4,1.5,Brooklyn
1451,69.1,1.5,Queens
219,4.7,1.5,Brooklyn
2394,70,1.5,Manhattan
231,7.7,1.5,Brooklyn
2100,70,1.5,Manhattan
2835,70,1.5,Manhattan
2079,70,1.5,Manhattan
446,9.6,1.5,Manhattan
1785,70,1.5,Manhattan
1024,27.3,1.5,Manhattan
41,0.9,1.5,Brooklyn
878,7.7,1.5,Manhattan
6170,45.7,1.5,Brooklyn
3045,70,1.5,Brooklyn
10,0.4,1.5,Queens
4725,70,1.5,Brooklyn
16,1.3,1.5,Queens
2625,70,1.5,Manhattan
1183,49.3,1.5,Manhattan
183,11.1,1.5,Brooklyn
1708,40.1,1.5,Brooklyn
578,5.5,1.5,Brooklyn
1728,19.2,1.5,Brooklyn
176,5.6,1.5,Brooklyn
200,9.8,1.5,Brooklyn
439,6.5,1.5,Brooklyn
1632,29.4,1.5,Manhattan
275,18.3,1.5,Brooklyn
614,25.6,1.5,Manhattan
4200,70,1.5,Brooklyn
888,29.9,1.5,Manhattan
53,2.6,1.5,Brooklyn
2142,70,1.5,Brooklyn
2717,30.7,1.5,Brooklyn
687,11.5,1.5,Manhattan
678,13.7,1.5,Manhattan
5250,70,1.5,Brooklyn
255,6.8,1.5,Queens
3150,70,1.5,Manhattan
4740,31.6,1.5,Brooklyn
1575,70,1.5,Brooklyn
1026,31.1,1.5,Manhattan
5943,39.7,1.5,Manhattan
2520,70,1.5,Queens
732,9.8,1.5,Brooklyn
2473,68.7,1.5,Brooklyn
2662,52.5,1.5,Brooklyn
23,0.4,1.5,Brooklyn
1155,70,1.5,Manhattan
1316,51.6,1.5,Brooklyn
6300,70,1.5,Manhattan
1659,70,1.5,Manhattan
2079,70,1.5,Manhattan
416,27.7,1.5,Manhattan
5489,56.3,1.5,Brooklyn
173,8.5,1.5,Staten Island
255,4.3,1.5,Manhattan
51,1.7,1.5,Brooklyn
719,13.7,1.5,Brooklyn
515,13.2,1.5,Manhattan
1875,29.9,1.5,Brooklyn
77,1.7,1.5,Manhattan
189,18,1.5,Manhattan
998,32,1.5,Manhattan
357,6.8,1.5,Manhattan
10,0.4,1.5,Manhattan
599,23.5,1.5,Brooklyn
1512,70,1.5,Manhattan
4620,56,1.5,Queens
635,14.1,1.5,Manhattan
945,70,1.5,Bronx
357,24.3,1.5,Brooklyn
7329,70,1.5,Brooklyn
3885,70,1.5,Manhattan
60,2.1,1.5,Brooklyn
326,6.8,1.5,Manhattan
792,13.2,1.5,Manhattan
7056,29.4,1.5,Brooklyn
7329,70,1.5,Brooklyn
7350,70,1.5,Queens
75,2,1.5,Brooklyn
7350,70,1.5,Brooklyn
563,15,1.5,Brooklyn
3780,70,1.5,Brooklyn
360,6,1.5,Manhattan
2400,32,1.5,Manhattan
416,14,1.5,Brooklyn
168,4.3,1.5,Manhattan
18,0.4,1.5,Brooklyn
207,5.1,1.5,Brooklyn
145,5.1,1.5,Brooklyn
126,6,1.5,Queens
157,6.4,1.5,Manhattan
2655,35.4,1.5,Brooklyn
1890,70,1.5,Manhattan
1575,70,1.5,Queens
178,3.7,1.5,Brooklyn
95,2.1,1.5,Brooklyn
79,3.8,1.5,Queens
3570,70,1.5,Manhattan
1249,11.1,1.5,Brooklyn
2478,70,1.5,Manhattan
814,20.1,1.5,Manhattan
4515,60.2,1.5,Bronx
960,16,1.5,Brooklyn
95,2.1,1.5,Manhattan
737,49.1,1.5,Manhattan
345,11.5,1.5,Manhattan
1018,12.8,1.5,Manhattan
51,1.7,1.5,Manhattan
3675,70,1.5,Manhattan
52,4.7,1.5,Brooklyn
323,4.3,1.5,Manhattan
4830,70,1.5,Manhattan
1953,70,1.5,Manhattan
388,4.7,1.5,Brooklyn
689,5.1,1.5,Brooklyn
1764,42,1.5,Manhattan
432,18,1.5,Brooklyn
199,8.5,1.5,Queens
6195,70,1.5,Manhattan
3923,46.7,1.5,Brooklyn
6300,70,1.5,Manhattan
1029,70,1.5,Manhattan
672,12.8,1.5,Brooklyn
4725,70,1.5,Manhattan
235,3.4,1.5,Manhattan
703,23.9,1.5,Brooklyn
773,24.3,1.5,Manhattan
145,11.5,1.5,Brooklyn
4095,70,1.5,Manhattan
1535,34.1,1.5,Queens
1586,31.1,1.5,Manhattan
1309,20.1,1.5,Manhattan
3102,55.9,1.5,Manhattan
148,8.5,1.5,Manhattan
928,18.3,1.5,Brooklyn
2142,70,1.5,Manhattan
3465,70,1.5,Manhattan
1998,55.5,1.5,Queens
2520,70,1.5,Brooklyn
1172,44.4,1.5,Manhattan
419,12.7,1.5,Manhattan
54,0.9,1.5,Brooklyn
195,9.4,1.5,Brooklyn
1155,70,1.5,Queens
105,2.6,1.5,Brooklyn
4860,32.4,1.5,Manhattan
4179,70,1.5,Brooklyn
92,3.4,1.5,Manhattan
370,7.7,1.5,Manhattan
1050,70,1.5,Brooklyn
995,15.8,1.5,Manhattan
1377,11.5,1.5,Manhattan
2691,29.9,1.5,Manhattan
130,5.5,1.5,Brooklyn
2625,70,1.5,Brooklyn
2112,32,1.5,Manhattan
773,21.3,1.5,Brooklyn
506,11.1,1.5,Brooklyn
2273,30.3,1.5,Brooklyn
1167,39.3,1.5,Manhattan
1848,70,1.5,Manhattan
1481,43.3,1.5,Brooklyn
752,20.9,1.5,Brooklyn
3929,44.4,1.5,Manhattan
11,0.4,1.5,Brooklyn
1820,30.8,1.5,Manhattan
1350,50,1.5,Manhattan
917,23.5,1.5,Manhattan
3990,70,1.5,Manhattan
947,63.1,1.5,Brooklyn
1098,18.3,1.5,Manhattan
20,1.3,1.5,Brooklyn
2151,67,1.5,Manhattan
542,22.6,1.5,Brooklyn
59,1.3,1.5,Brooklyn
2415,70,1.5,Brooklyn
3171,70,1.5,Manhattan
484,12.4,1.5,Brooklyn
3780,70,1.5,Brooklyn
3234,70,1.5,Brooklyn
1679,58.9,1.5,Brooklyn
1588,67,1.5,Manhattan
1344,70,1.5,Brooklyn
1584,44,1.5,Manhattan
2520,70,1.5,Brooklyn
1575,7.5,1.5,Manhattan
569,11.5,1.5,Manhattan
84,1.7,1.5,Manhattan
90,3,1.5,Manhattan
593,24.7,1.5,Brooklyn
2058,70,1.5,Manhattan
368,9.8,1.5,Brooklyn
1050,70,1.5,Brooklyn
691,30.7,1.5,Manhattan
3255,70,1.5,Brooklyn
1017,22.6,1.5,Brooklyn
707,25.6,1.5,Queens
68,3,1.5,Brooklyn
242,11.7,1.5,Queens
1958,29,1.5,Brooklyn
864,24,1.5,Manhattan
2046,34.1,1.5,Manhattan
3702,57.4,1.5,Manhattan
4095,70,1.5,Brooklyn
2777,52.9,1.5,Brooklyn
82,3.4,1.5,Brooklyn
13,0.9,1.5,Brooklyn
784,36.3,1.5,Brooklyn
3104,52,1.5,Manhattan
150,2,1.5,Brooklyn
596,26.5,1.5,Manhattan
1890,70,1.5,Manhattan
1992,29,1.5,Manhattan
546,9.1,1.5,Brooklyn
233,4.7,1.5,Manhattan
428,10.2,1.5,Brooklyn
146,9,1.5,Brooklyn
182,8.1,1.5,Queens
201,6.1,1.5,Manhattan
3465,70,1.5,Manhattan
1155,70,1.5,Manhattan
1155,70,1.5,Manhattan
189,2.1,1.5,Manhattan
2566,31.1,1.5,Manhattan
6762,70,1.5,Manhattan
79,3.4,1.5,Brooklyn
2674,69.1,1.5,Brooklyn
324,9,1.5,Brooklyn
480,11.5,1.5,Manhattan
420,9.4,1.5,Brooklyn
1766,32.7,1.5,Brooklyn
1140,38,1.5,Brooklyn
92,1.7,1.5,Brooklyn
677,21.3,1.5,Brooklyn
486,8.1,1.5,Manhattan
1422,18.3,1.5,Manhattan
2520,70,1.5,Manhattan
2520,70,1.5,Manhattan
128,3.4,1.5,Brooklyn
873,29.4,1.5,Queens
928,26.9,1.5,Brooklyn
4158,70,1.5,Brooklyn
4179,70,1.5,Manhattan
2063,55,1.5,Manhattan
1025,42.7,1.5,Manhattan
234,6,1.5,Manhattan
490,46.7,1.5,Brooklyn
864,32,1.5,Brooklyn
110,4.3,1.5,Brooklyn
983,13.1,1.5,Brooklyn
2415,70,1.5,Brooklyn
360,6,1.5,Brooklyn
778,54,1.5,Brooklyn
234,12,1.5,Brooklyn
3675,70,1.5,Queens
356,13.2,1.5,Manhattan
1785,70,1.5,Brooklyn
3150,70,1.5,Manhattan
347,8.5,1.5,Manhattan
516,4.3,1.5,Brooklyn
911,24.3,1.5,Brooklyn
1514,28.2,1.5,Manhattan
3780,70,1.5,Brooklyn
205,6.5,1.5,Manhattan
285,3.8,1.5,Brooklyn
110,3.7,1.5,Manhattan
425,8.1,1.5,Manhattan
186,7.3,1.5,Brooklyn
1680,70,1.5,Manhattan
1869,70,1.5,Queens
351,6,1.5,Manhattan
21000,70,1.5,Manhattan
1940,29.4,1.5,Manhattan
3465,70,1.5,Brooklyn
735,70,1.5,Brooklyn
84,1.7,1.5,Manhattan
2326,37.1,1.5,Manhattan
67,4.3,1.5,Queens
98,3.8,1.5,Staten Island
3360,70,1.5,Manhattan
79,2.3,1.5,Brooklyn
162,9,1.5,Manhattan
3476,37.5,1.5,Staten Island
180,3,1.5,Manhattan
84,0.4,1.5,Manhattan
2520,70,1.5,Brooklyn
1207,61.9,1.5,Manhattan
1894,24,1.5,Manhattan
2232,37.2,1.5,Brooklyn
1407,70,1.5,Manhattan
137,1.3,1.5,Brooklyn
281,13.2,1.5,Staten Island
9555,70,1.5,Manhattan
2940,70,1.5,Manhattan
1039,53.3,1.5,Queens
603,20.1,1.5,Manhattan
1939,23.5,1.5,Manhattan
196,14.5,1.5,Brooklyn
74,3.8,1.5,Brooklyn
818,13.7,1.5,Brooklyn
1200,17.1,1.5,Manhattan
230,5.1,1.5,Manhattan
1365,70,1.5,Manhattan
59,9.8,1.5,Manhattan
1223,20.9,1.5,Brooklyn
2835,70,1.5,Manhattan
38,1.4,1.5,Brooklyn
5250,70,1.5,Manhattan
5944,33.3,1.5,Manhattan
2289,70,1.5,Manhattan
2532,42.2,1.5,Brooklyn
378,14,1.5,Manhattan
180,6,1.5,Manhattan
153,6,1.5,Manhattan
313,12,1.5,Manhattan
57,2,1.5,Manhattan
3078,29.4,1.5,Manhattan
163,5.5,1.5,Manhattan
1987,41.4,1.5,Manhattan
7,0.4,1.5,Brooklyn
516,23.9,1.5,Brooklyn
438,7.3,1.5,Brooklyn
1659,70,1.5,Manhattan
3528,59.7,1.5,Manhattan
1575,70,1.5,Brooklyn
2667,70,1.5,Manhattan
719,21.8,1.5,Manhattan
686,26.9,1.5,Manhattan
397,19.2,1.5,Queens
1680,70,1.5,Manhattan
360,12,1.5,Brooklyn
659,22.2,1.5,Manhattan
2919,70,1.5,Brooklyn
1576,46.5,1.5,Manhattan
383,5.1,1.5,Manhattan
4080,46.1,1.5,Manhattan
42000,70,1.5,Manhattan
620,9.4,1.5,Manhattan
68,3,1.5,Manhattan
1053,35.1,1.5,Brooklyn
3182,53.3,1.5,Brooklyn
486,8.1,1.5,Manhattan
1998,44.4,1.5,Manhattan
255,8.1,1.5,Brooklyn
14,0.9,1.5,Manhattan
506,37.5,1.5,Brooklyn
2289,70,1.5,Brooklyn
538,42.7,1.5,Brooklyn
1147,26,1.5,Manhattan
1225,11.5,1.5,Brooklyn
1680,70,1.5,Brooklyn
2498,33.3,1.5,Brooklyn
115,6.4,1.5,Queens
168,4.3,1.5,Manhattan
482,24.7,1.5,Manhattan
482,27.7,1.5,Queens
150,10.2,1.5,Queens
199,15.8,1.5,Brooklyn
9,0.4,1.5,Queens
476,25.6,1.5,Queens
772,15.4,1.5,Manhattan
54,1.7,1.5,Queens
1451,38.7,1.5,Manhattan
457,28.2,1.5,Staten Island
1932,70,1.5,Brooklyn
1170,19.6,1.5,Manhattan
2600,54.5,1.5,Manhattan
805,41.3,1.5,Queens
519,33.3,1.5,Manhattan
2709,70,1.5,Manhattan
804,20,1.5,Manhattan
95,9,1.5,Brooklyn
3008,40.1,1.5,Manhattan
1337,14.9,1.5,Manhattan
1659,70,1.5,Queens
1631,45.7,1.5,Manhattan
2266,42.2,1.5,Brooklyn
4396,66.6,1.5,Brooklyn
5250,70,1.5,Brooklyn
3150,70,1.5,Brooklyn
221,3.7,1.5,Brooklyn
767,21.3,1.5,Manhattan
11550,70,1.5,Brooklyn
1260,70,1.5,Brooklyn
5445,36.3,1.5,Brooklyn
2205,70,1.5,Manhattan
2299,57.2,1.5,Brooklyn
88,4.3,1.5,Brooklyn
1533,70,1.5,Manhattan
135,3,1.5,Brooklyn
1332,44.4,1.5,Manhattan
1575,70,1.5,Manhattan
536,14.9,1.5,Manhattan
1785,70,1.5,Brooklyn
265,12.8,1.5,Brooklyn
4620,70,1.5,Brooklyn
2069,43.1,1.5,Brooklyn
770,17.1,1.5,Brooklyn
1958,43.5,1.5,Brooklyn
918,3.4,1.5,Manhattan
238,6.1,1.5,Manhattan
179,8.5,1.5,Brooklyn
2488,69.1,1.5,Queens
1428,70,1.5,Staten Island
525,17.5,1.5,Brooklyn
19,0.9,1.5,Brooklyn
8379,70,1.5,Manhattan
341,3.8,1.5,Manhattan
2058,70,1.5,Manhattan
2163,70,1.5,Brooklyn
1859,35.4,1.5,Manhattan
434,3.4,1.5,Manhattan
3442,47.8,1.5,Manhattan
1428,70,1.5,Staten Island
2476,39.3,1.5,Brooklyn
3129,70,1.5,Brooklyn
1785,70,1.5,Brooklyn
2365,65.7,1.5,Queens
1091,30.3,1.5,Queens
9,0.4,1.5,Brooklyn
2287,15.4,1.5,Manhattan
743,35.9,1.5,Brooklyn
819,70,1.5,Bronx
1680,70,1.5,Brooklyn
60,1.3,1.5,Brooklyn
188,4.3,1.5,Brooklyn
361,7.3,1.5,Brooklyn
303,12.8,1.5,Manhattan
129,4.3,1.5,Brooklyn
94,2.6,1.5,Manhattan
4163,42.7,1.5,Manhattan
441,9.8,1.5,Manhattan
1732,40.1,1.5,Manhattan
1260,70,1.5,Brooklyn
95,0.9,1.5,Manhattan
77,3,1.5,Brooklyn
948,16.2,1.5,Manhattan
1815,35.8,1.5,Manhattan
191,6.7,1.5,Manhattan
3701,32.9,1.5,Manhattan
3528,70,1.5,Brooklyn
125,1.7,1.5,Queens
1887,31.6,1.5,Brooklyn
4125,69.1,1.5,Brooklyn
1268,42.7,1.5,Brooklyn
389,8.1,1.5,Brooklyn
1365,70,1.5,Brooklyn
783,37.3,1.5,Manhattan
540,18,1.5,Manhattan
1470,70,1.5,Brooklyn
104,7.7,1.5,Manhattan
744,12.4,1.5,Manhattan
548,27.7,1.5,Brooklyn
2058,70,1.5,Brooklyn
126,3,1.5,Manhattan
1365,70,1.5,Manhattan
3255,70,1.5,Manhattan
5229,70,1.5,Manhattan
133,3.7,1.5,Manhattan
1102,65.6,1.5,Brooklyn
1722,70,1.5,Manhattan
169,0.9,1.5,Staten Island
718,14,1.5,Manhattan
1140,20,1.5,Manhattan
622,32.4,1.5,Queens
288,8,1.5,Manhattan
4410,70,1.5,Manhattan
399,10,1.5,Manhattan
7350,70,1.5,Manhattan
831,10.7,1.5,Manhattan
67,2.3,1.5,Manhattan
2257,37.8,1.5,Manhattan
204,3.4,1.5,Manhattan
425,36.3,1.5,Brooklyn
2100,56,1.5,Manhattan
2264,44.4,1.5,Manhattan
1982,36.7,1.5,Manhattan
2625,70,1.5,Brooklyn
589,11.9,1.5,Manhattan
2520,70,1.5,Manhattan
1076,42.2,1.5,Manhattan
4620,70,1.5,Brooklyn
57,2.1,1.5,Brooklyn
2037,70,1.5,Brooklyn
3759,70,1.5,Manhattan
84,2.6,1.5,Queens
1035,6,1.5,Brooklyn
2499,70,1.5,Manhattan
89,1.7,1.5,Brooklyn
56,1.7,1.5,Brooklyn
248,3.3,1.5,Brooklyn
1677,55.9,1.5,Brooklyn
330,5.5,1.5,Manhattan
307,11.5,1.5,Queens
2916,24.3,1.5,Manhattan
3129,70,1.5,Brooklyn
1035,36.3,1.5,Manhattan
2205,70,1.5,Brooklyn
4200,70,1.5,Brooklyn
1140,38,1.5,Manhattan
351,30,1.5,Queens
1029,70,1.5,Bronx
91,5.5,1.5,Brooklyn
2616,21.8,1.5,Manhattan
2205,29.4,1.5,Brooklyn
64,1.7,1.5,Manhattan
535,16.2,1.5,Brooklyn
47,0.9,1.5,Brooklyn
257,17.1,1.5,Brooklyn
300,4,1.5,Manhattan
1548,33.3,1.5,Manhattan
394,7.5,1.5,Manhattan
323,7.7,1.5,Queens
943,39.3,1.5,Queens
1227,39.7,1.5,Brooklyn
918,5.1,1.5,Manhattan
29,1.3,1.5,Brooklyn
173,11.5,1.5,Manhattan
1722,70,1.5,Brooklyn
333,17.1,1.5,Brooklyn
1577,45.7,1.5,Brooklyn
3192,60.8,1.5,Brooklyn
1995,70,1.5,Manhattan
441,26.7,1.5,Queens
858,28.6,1.5,Manhattan
576,42.7,1.5,Brooklyn
265,8.4,1.5,Manhattan
126,2.1,1.5,Brooklyn
25,1.3,1.5,Manhattan
27,0.9,1.5,Manhattan
4893,70,1.5,Brooklyn
53,0.9,1.5,Manhattan
298,6.4,1.5,Brooklyn
5250,70,1.5,Queens
3465,70,1.5,Manhattan
569,15.8,1.5,Manhattan
798,70,1.5,Bronx
4200,70,1.5,Brooklyn
108,4,1.5,Brooklyn
1785,70,1.5,Manhattan
332,20.1,1.5,Queens
714,6.8,1.5,Manhattan
175,6.4,1.5,Manhattan
120,6.8,1.5,Manhattan
4620,55,1.5,Manhattan
1449,70,1.5,Queens
2799,39.7,1.5,Brooklyn
677,20.5,1.5,Brooklyn
947,20.1,1.5,Manhattan
1170,26,1.5,Brooklyn
374,16.6,1.5,Brooklyn
2688,64,1.5,Manhattan
1026,17.1,1.5,Manhattan
691,51.2,1.5,Queens
100,2.3,1.5,Brooklyn
291,10.2,1.5,Brooklyn
95,4.2,1.5,Manhattan
121,3.4,1.5,Brooklyn
3116,40.1,1.5,Manhattan
3990,70,1.5,Manhattan
569,27.5,1.5,Manhattan
1470,70,1.5,Queens
177,3.8,1.5,Brooklyn
3013,67.4,1.5,Brooklyn
1833,41,1.5,Brooklyn
3360,70,1.5,Manhattan
114,3.8,1.5,Brooklyn
125,1.9,1.5,Manhattan
115,1.7,1.5,Queens
1785,70,1.5,Manhattan
2100,70,1.5,Manhattan
413,10.2,1.5,Manhattan
2619,38.8,1.5,Manhattan
225,7.5,1.5,Manhattan
3547,56.3,1.5,Manhattan
281,8.5,1.5,Manhattan
450,7.7,1.5,Brooklyn
704,24.7,1.5,Manhattan
806,17.9,1.5,Manhattan
510,17.9,1.5,Manhattan
770,8.7,1.5,Manhattan
1680,70,1.5,Manhattan
765,10.2,1.5,Manhattan
95,2.1,1.5,Manhattan
4116,70,1.5,Manhattan
4725,70,1.5,Brooklyn
599,25.6,1.5,Manhattan
4095,70,1.5,Manhattan
798,38,1.5,Brooklyn
733,11.1,1.5,Manhattan
4179,70,1.5,Brooklyn
4725,70,1.5,Brooklyn
608,6.8,1.5,Manhattan
881,45.2,1.5,Manhattan
155,2.3,1.5,Manhattan
829,33.7,1.5,Brooklyn
1722,70,1.5,Manhattan
1260,70,1.5,Queens
235,6.8,1.5,Brooklyn
225,5,1.5,Manhattan
92,4.7,1.5,Brooklyn
536,11.9,1.5,Brooklyn
479,15.8,1.5,Brooklyn
581,14.9,1.5,Manhattan
3465,70,1.5,Brooklyn
68,1.3,1.5,Manhattan
2520,70,1.5,Manhattan
557,16,1.5,Manhattan
1354,23.5,1.5,Manhattan
306,6.8,1.5,Brooklyn
83,1.7,1.5,Brooklyn
235,19.6,1.5,Brooklyn
573,14.7,1.5,Brooklyn
1033,21.8,1.5,Manhattan
1785,70,1.5,Manhattan
420,8.1,1.5,Manhattan
84,3.3,1.5,Queens
9765,70,1.5,Manhattan
74,0.9,1.5,Brooklyn
2094,35.8,1.5,Manhattan
49,2.6,1.5,Brooklyn
424,39.3,1.5,Manhattan
51,1.3,1.5,Brooklyn
1050,14,1.5,Brooklyn
553,19.6,1.5,Brooklyn
1050,70,1.5,Brooklyn
3150,70,1.5,Queens
633,46.9,1.5,Queens
922,68.3,1.5,Queens
201,8.5,1.5,Brooklyn
114,1.9,1.5,Manhattan
10,0.4,1.5,Manhattan
284,15.8,1.5,Queens
2377,57,1.5,Manhattan
1995,70,1.5,Manhattan
415,17.3,1.5,Brooklyn
98,1.3,1.5,Brooklyn
272,2.6,1.5,Manhattan
233,4.7,1.5,Manhattan
732,20.5,1.5,Brooklyn
302,4.2,1.5,Manhattan
84,1.3,1.5,Brooklyn
653,44.4,1.5,Brooklyn
2510,47.8,1.5,Brooklyn
3465,70,1.5,Brooklyn
799,26.9,1.5,Manhattan
504,24.7,1.5,Brooklyn
3885,70,1.5,Brooklyn
2400,64,1.5,Manhattan
1426,58.7,1.5,Manhattan
866,14.5,1.5,Manhattan
15,0.9,1.5,Brooklyn
2835,70,1.5,Manhattan
72,3.7,1.5,Brooklyn
960,32,1.5,Manhattan
1269,38.8,1.5,Brooklyn
1238,58.1,1.5,Manhattan
3976,45.7,1.5,Manhattan
735,70,1.5,Manhattan
662,14.9,1.5,Manhattan
197,11.5,1.5,Queens
558,12.4,1.5,Manhattan
675,37.5,1.5,Manhattan
515,28.6,1.5,Manhattan
768,64,1.5,Manhattan
353,19.6,1.5,Manhattan
101,2.1,1.5,Brooklyn
468,26,1.5,Manhattan
382,19.6,1.5,Brooklyn
123,3.4,1.5,Manhattan
1343,50.3,1.5,Brooklyn
270,4,1.5,Brooklyn
181,6.1,1.5,Brooklyn
1188,23.3,1.5,Brooklyn
522,18.3,1.5,Brooklyn
3759,70,1.5,Manhattan
556,21.8,1.5,Manhattan
324,16.6,1.5,Manhattan
1449,70,1.5,Manhattan
166,13.2,1.5,Brooklyn
80,3.8,1.5,Brooklyn
535,11.5,1.5,Brooklyn
3360,70,1.5,Manhattan
243,6,1.5,Brooklyn
151,10.7,1.5,Staten Island
186,9,1.5,Manhattan
1071,70,1.5,Brooklyn
585,30,1.5,Manhattan
869,41.4,1.5,Brooklyn
788,17.5,1.5,Manhattan
475,22.6,1.5,Brooklyn
248,5.5,1.5,Brooklyn
1014,26,1.5,Manhattan
1659,70,1.5,Manhattan
478,10.7,1.5,Manhattan
2520,70,1.5,Brooklyn
68,0.9,1.5,Manhattan
219,13.3,1.5,Brooklyn
2079,70,1.5,Manhattan
30,0.9,1.5,Manhattan
10500,70,1.5,Brooklyn
2964,24.7,1.5,Queens
5880,70,1.5,Manhattan
82,2.1,1.5,Manhattan
2016,70,1.5,Brooklyn
331,14.9,1.5,Queens
630,14,1.5,Brooklyn
510,8.5,1.5,Brooklyn
686,8.5,1.5,Manhattan
1680,70,1.5,Manhattan
307,12.8,1.5,Brooklyn
504,4.2,1.5,Manhattan
6400,43.1,1.5,Manhattan
207,8.1,1.5,Brooklyn
638,25,1.5,Brooklyn
