income,Availability,Size,Area
3336,0,1.5,Manhattan
158,35,1.5,Brooklyn
108,0,1.5,Queens
383,80,1.5,Manhattan
990,70,1.5,Manhattan
203,3,1.5,Brooklyn
59,0,1.5,Manhattan
608,0,1.5,Manhattan
814,365,1.5,Manhattan
864,58,1.5,Brooklyn
2919,327,1.5,Manhattan
745,0,1.5,Manhattan
288,0,1.5,Manhattan
1624,0,1.5,Manhattan
1050,0,1.5,Brooklyn
192,365,1.5,Manhattan
92,0,1.5,Brooklyn
1911,268,1.5,Brooklyn
282,6,1.5,Brooklyn
1046,0,1.5,Manhattan
1050,31,1.5,Brooklyn
930,0,1.5,Manhattan
1155,363,1.5,Manhattan
473,17,1.5,Queens
2427,60,1.5,Manhattan
175,0,1.5,Manhattan
798,3,1.5,Manhattan
1097,22,1.5,Manhattan
741,365,1.5,Manhattan
396,0,1.5,Manhattan
696,82,1.5,Manhattan
2499,166,1.5,Staten Island
630,0,1.5,Brooklyn
389,89,1.5,Brooklyn
1119,335,1.5,Brooklyn
1008,266,1.5,Brooklyn
1008,254,1.5,Brooklyn
62979,0,1.5,Manhattan
1008,272,1.5,Brooklyn
1191,0,1.5,Brooklyn
428,4,1.5,Brooklyn
72,0,1.5,Brooklyn
756,0,1.5,Queens
185,9,1.5,Manhattan
735,14,1.5,Brooklyn
116,365,1.5,Brooklyn
1091,0,1.5,Brooklyn
1785,9,1.5,Manhattan
319,7,1.5,Brooklyn
2226,327,1.5,Manhattan
1050,336,1.5,Queens
4725,161,1.5,Manhattan
487,0,1.5,Manhattan
1260,0,1.5,Brooklyn
3558,240,1.5,Manhattan
5565,0,1.5,Manhattan
288,141,1.5,Manhattan
1239,89,1.5,Manhattan
597,10,1.5,Manhattan
583,0,1.5,Queens
10479,184,1.5,Manhattan
10479,184,1.5,Manhattan
502,0,1.5,Brooklyn
10479,341,1.5,Manhattan
8379,143,1.5,Manhattan
8379,184,1.5,Manhattan
777,11,1.5,Brooklyn
2520,364,1.5,Brooklyn
1785,365,1.5,Bronx
8379,225,1.5,Manhattan
1126,11,1.5,Brooklyn
90,0,1.5,Manhattan
2520,35,1.5,Brooklyn
226,9,1.5,Manhattan
39,0,1.5,Brooklyn
1680,0,1.5,Brooklyn
1172,0,1.5,Queens
171,0,1.5,Queens
1814,90,1.5,Manhattan
454,0,1.5,Manhattan
510,0,1.5,Manhattan
90,0,1.5,Brooklyn
313,72,1.5,Manhattan
1155,0,1.5,Brooklyn
2415,182,1.5,Manhattan
294,0,1.5,Manhattan
29,88,1.5,Queens
677,278,1.5,Brooklyn
4662,9,1.5,Manhattan
439,0,1.5,Manhattan
1323,364,1.5,Manhattan
340,364,1.5,Manhattan
1008,0,1.5,Brooklyn
2625,343,1.5,Brooklyn
837,0,1.5,Brooklyn
567,347,1.5,Manhattan
8379,323,1.5,Manhattan
392,12,1.5,Brooklyn
2730,41,1.5,Bronx
8778,297,1.5,Manhattan
3948,346,1.5,Manhattan
733,75,1.5,Brooklyn
1176,119,1.5,Queens
2310,268,1.5,Manhattan
1288,0,1.5,Brooklyn
1050,0,1.5,Brooklyn
939,242,1.5,Manhattan
1601,1,1.5,Brooklyn
998,38,1.5,Manhattan
1869,219,1.5,Queens
735,0,1.5,Bronx
1798,166,1.5,Manhattan
1029,174,1.5,Brooklyn
1146,3,1.5,Brooklyn
1740,0,1.5,Manhattan
3150,215,1.5,Brooklyn
99,0,1.5,Brooklyn
451,89,1.5,Manhattan
995,0,1.5,Brooklyn
155,0,1.5,Manhattan
2625,45,1.5,Brooklyn
1029,0,1.5,Brooklyn
591,1,1.5,Brooklyn
1470,0,1.5,Manhattan
840,90,1.5,Queens
139,0,1.5,Queens
50,177,1.5,Brooklyn
714,0,1.5,Queens
224,0,1.5,Brooklyn
36,361,1.5,Manhattan
38,361,1.5,Manhattan
840,362,1.5,Manhattan
1380,355,1.5,Manhattan
461,362,1.5,Manhattan
693,0,1.5,Queens
222,0,1.5,Queens
882,337,1.5,Queens
2730,0,1.5,Brooklyn
3116,0,1.5,Brooklyn
300,0,1.5,Brooklyn
5880,358,1.5,Manhattan
263,0,1.5,Brooklyn
593,0,1.5,Brooklyn
6363,256,1.5,Manhattan
161,72,1.5,Brooklyn
3675,202,1.5,Manhattan
94,0,1.5,Manhattan
84,69,1.5,Manhattan
5586,0,1.5,Manhattan
566,0,1.5,Queens
3969,359,1.5,Manhattan
432,0,1.5,Brooklyn
945,76,1.5,Queens
945,160,1.5,Queens
395,0,1.5,Brooklyn
2857,171,1.5,Manhattan
216,0,1.5,Manhattan
4494,317,1.5,Manhattan
914,0,1.5,Brooklyn
4042,10,1.5,Brooklyn
636,43,1.5,Brooklyn
54,90,1.5,Queens
933,247,1.5,Manhattan
840,0,1.5,Queens
986,0,1.5,Manhattan
1974,348,1.5,Brooklyn
2310,365,1.5,Manhattan
5250,291,1.5,Brooklyn
175,364,1.5,Queens
6510,175,1.5,Manhattan
4683,320,1.5,Manhattan
1594,334,1.5,Manhattan
6069,286,1.5,Manhattan
4410,334,1.5,Manhattan
6552,223,1.5,Manhattan
6804,318,1.5,Manhattan
6993,272,1.5,Manhattan
4095,332,1.5,Manhattan
1382,40,1.5,Manhattan
1572,96,1.5,Manhattan
5124,225,1.5,Manhattan
5502,255,1.5,Manhattan
5586,0,1.5,Manhattan
5964,340,1.5,Manhattan
5397,316,1.5,Manhattan
697,283,1.5,Manhattan
4200,348,1.5,Manhattan
5964,255,1.5,Manhattan
1325,322,1.5,Manhattan
6762,291,1.5,Manhattan
5817,291,1.5,Manhattan
5292,286,1.5,Manhattan
5712,246,1.5,Manhattan
3969,312,1.5,Manhattan
7728,276,1.5,Manhattan
5397,0,1.5,Manhattan
1291,338,1.5,Manhattan
6363,140,1.5,Manhattan
1626,296,1.5,Manhattan
5271,306,1.5,Manhattan
6195,292,1.5,Manhattan
4956,330,1.5,Manhattan
4095,334,1.5,Manhattan
1366,273,1.5,Manhattan
6132,255,1.5,Manhattan
4956,316,1.5,Manhattan
4536,317,1.5,Manhattan
4368,264,1.5,Manhattan
5586,312,1.5,Manhattan
4200,308,1.5,Manhattan
4893,256,1.5,Manhattan
3318,365,1.5,Manhattan
3780,347,1.5,Manhattan
4851,194,1.5,Manhattan
5859,194,1.5,Manhattan
4536,153,1.5,Manhattan
4977,194,1.5,Manhattan
3675,332,1.5,Manhattan
6552,337,1.5,Manhattan
7308,27,1.5,Manhattan
6636,321,1.5,Manhattan
1910,272,1.5,Manhattan
818,0,1.5,Queens
4389,361,1.5,Manhattan
4662,350,1.5,Manhattan
4137,348,1.5,Manhattan
4536,256,1.5,Manhattan
5649,299,1.5,Manhattan
6615,241,1.5,Manhattan
5712,319,1.5,Manhattan
6804,219,1.5,Manhattan
6762,11,1.5,Manhattan
631,0,1.5,Brooklyn
882,180,1.5,Queens
945,0,1.5,Queens
4935,333,1.5,Manhattan
5124,338,1.5,Manhattan
1243,163,1.5,Manhattan
1064,359,1.5,Manhattan
4515,313,1.5,Manhattan
5691,194,1.5,Manhattan
4179,285,1.5,Manhattan
4410,327,1.5,Manhattan
4998,255,1.5,Manhattan
6258,41,1.5,Manhattan
3675,256,1.5,Manhattan
1435,185,1.5,Manhattan
6426,10,1.5,Manhattan
5544,226,1.5,Manhattan
3780,348,1.5,Manhattan
1231,320,1.5,Manhattan
3990,266,1.5,Manhattan
6909,118,1.5,Manhattan
5271,298,1.5,Manhattan
1613,185,1.5,Manhattan
7812,365,1.5,Manhattan
5040,364,1.5,Manhattan
4137,200,1.5,Manhattan
4935,316,1.5,Manhattan
5628,305,1.5,Manhattan
4998,178,1.5,Manhattan
115,179,1.5,Queens
5502,178,1.5,Manhattan
5586,71,1.5,Manhattan
6552,217,1.5,Manhattan
9198,183,1.5,Manhattan
6132,292,1.5,Manhattan
4326,339,1.5,Manhattan
4452,271,1.5,Manhattan
5271,291,1.5,Manhattan
5691,301,1.5,Manhattan
5271,255,1.5,Manhattan
3969,335,1.5,Manhattan
3150,0,1.5,Brooklyn
6720,343,1.5,Manhattan
1181,255,1.5,Manhattan
389,0,1.5,Brooklyn
4263,287,1.5,Manhattan
5082,271,1.5,Manhattan
6951,178,1.5,Manhattan
7917,188,1.5,Manhattan
5859,194,1.5,Manhattan
5796,73,1.5,Manhattan
5019,263,1.5,Manhattan
4599,321,1.5,Manhattan
6930,0,1.5,Manhattan
5439,278,1.5,Manhattan
1296,313,1.5,Manhattan
4137,333,1.5,Manhattan
5649,317,1.5,Manhattan
6342,287,1.5,Manhattan
4599,195,1.5,Manhattan
7182,225,1.5,Manhattan
4095,305,1.5,Manhattan
4242,286,1.5,Manhattan
5775,316,1.5,Manhattan
3906,264,1.5,Manhattan
5964,318,1.5,Manhattan
5166,305,1.5,Manhattan
5649,286,1.5,Manhattan
6069,191,1.5,Manhattan
4051,313,1.5,Manhattan
6048,137,1.5,Manhattan
6300,243,1.5,Manhattan
135,0,1.5,Queens
1866,43,1.5,Manhattan
5250,135,1.5,Brooklyn
1174,109,1.5,Manhattan
446,0,1.5,Queens
1482,17,1.5,Manhattan
9030,0,1.5,Manhattan
5670,289,1.5,Manhattan
4704,341,1.5,Manhattan
307,178,1.5,Manhattan
749,282,1.5,Queens
743,0,1.5,Manhattan
3507,0,1.5,Brooklyn
642,364,1.5,Brooklyn
6468,272,1.5,Manhattan
1869,136,1.5,Brooklyn
2100,133,1.5,Brooklyn
882,293,1.5,Queens
416,0,1.5,Manhattan
245,0,1.5,Brooklyn
1071,11,1.5,Brooklyn
45,0,1.5,Brooklyn
683,364,1.5,Brooklyn
866,364,1.5,Brooklyn
2415,276,1.5,Manhattan
161,0,1.5,Manhattan
4515,58,1.5,Queens
1365,0,1.5,Brooklyn
49950,85,1.5,Manhattan
2520,0,1.5,Brooklyn
2940,365,1.5,Manhattan
1050,110,1.5,Brooklyn
566,0,1.5,Manhattan
59,0,1.5,Manhattan
278,0,1.5,Brooklyn
1791,362,1.5,Brooklyn
850,328,1.5,Manhattan
6300,0,1.5,Manhattan
1890,118,1.5,Brooklyn
180,0,1.5,Manhattan
214,0,1.5,Brooklyn
966,172,1.5,Queens
1433,2,1.5,Manhattan
630,254,1.5,Brooklyn
3150,253,1.5,Queens
1365,14,1.5,Manhattan
246,0,1.5,Brooklyn
494,0,1.5,Manhattan
2625,75,1.5,Brooklyn
581,0,1.5,Manhattan
3108,0,1.5,Manhattan
3845,360,1.5,Manhattan
4179,353,1.5,Manhattan
4179,329,1.5,Manhattan
3759,353,1.5,Manhattan
54,0,1.5,Brooklyn
3759,361,1.5,Manhattan
3759,346,1.5,Manhattan
3346,360,1.5,Manhattan
347,79,1.5,Brooklyn
1470,0,1.5,Brooklyn
378,131,1.5,Brooklyn
2046,0,1.5,Manhattan
1691,0,1.5,Brooklyn
891,365,1.5,Manhattan
536,9,1.5,Brooklyn
3492,338,1.5,Manhattan
1121,290,1.5,Brooklyn
353,313,1.5,Brooklyn
672,288,1.5,Queens
90,0,1.5,Manhattan
547,29,1.5,Manhattan
480,309,1.5,Brooklyn
536,364,1.5,Queens
6300,293,1.5,Brooklyn
215,0,1.5,Brooklyn
134,0,1.5,Manhattan
173,0,1.5,Brooklyn
381,89,1.5,Manhattan
2415,34,1.5,Manhattan
588,0,1.5,Queens
917,88,1.5,Brooklyn
508,0,1.5,Brooklyn
2534,334,1.5,Queens
567,0,1.5,Queens
1145,89,1.5,Brooklyn
1260,219,1.5,Manhattan
63000,365,1.5,Manhattan
1890,0,1.5,Queens
168,142,1.5,Manhattan
446,0,1.5,Manhattan
1402,9,1.5,Brooklyn
3150,13,1.5,Manhattan
533,0,1.5,Manhattan
15225,0,1.5,Brooklyn
467,1,1.5,Brooklyn
798,67,1.5,Brooklyn
2329,256,1.5,Queens
141,0,1.5,Manhattan
630,233,1.5,Brooklyn
748,90,1.5,Bronx
399,365,1.5,Brooklyn
609,0,1.5,Queens
366,31,1.5,Brooklyn
972,30,1.5,Manhattan
1050,3,1.5,Manhattan
2284,25,1.5,Manhattan
171,0,1.5,Queens
714,12,1.5,Manhattan
3003,331,1.5,Manhattan
9303,50,1.5,Manhattan
2534,0,1.5,Brooklyn
153,0,1.5,Queens
2718,137,1.5,Manhattan
3022,14,1.5,Manhattan
2625,166,1.5,Brooklyn
11550,80,1.5,Manhattan
3140,3,1.5,Manhattan
8232,6,1.5,Brooklyn
3150,179,1.5,Brooklyn
409,0,1.5,Manhattan
264,199,1.5,Brooklyn
1050,178,1.5,Manhattan
176,0,1.5,Manhattan
3780,0,1.5,Brooklyn
138,16,1.5,Manhattan
297,337,1.5,Queens
2264,0,1.5,Brooklyn
1512,0,1.5,Manhattan
1414,0,1.5,Brooklyn
3885,294,1.5,Brooklyn
1920,0,1.5,Brooklyn
2100,0,1.5,Manhattan
141,105,1.5,Queens
3008,14,1.5,Brooklyn
5481,186,1.5,Manhattan
1680,0,1.5,Manhattan
1092,41,1.5,Manhattan
455,60,1.5,Manhattan
545,39,1.5,Brooklyn
2709,323,1.5,Queens
509,179,1.5,Brooklyn
1512,0,1.5,Brooklyn
2415,172,1.5,Queens
1283,0,1.5,Manhattan
81,0,1.5,Brooklyn
3094,0,1.5,Manhattan
1449,0,1.5,Manhattan
4515,365,1.5,Manhattan
529,0,1.5,Brooklyn
882,0,1.5,Queens
497,0,1.5,Brooklyn
262,365,1.5,Brooklyn
2625,41,1.5,Brooklyn
3780,0,1.5,Queens
242,0,1.5,Brooklyn
214,0,1.5,Brooklyn
3255,101,1.5,Manhattan
7665,0,1.5,Manhattan
1791,184,1.5,Manhattan
5495,0,1.5,Manhattan
1995,87,1.5,Brooklyn
106,0,1.5,Brooklyn
285,0,1.5,Manhattan
1478,42,1.5,Queens
357,0,1.5,Manhattan
5565,351,1.5,Manhattan
1060,359,1.5,Brooklyn
4515,362,1.5,Manhattan
270,0,1.5,Manhattan
2205,0,1.5,Manhattan
1254,0,1.5,Brooklyn
2100,306,1.5,Brooklyn
1444,80,1.5,Brooklyn
113,0,1.5,Manhattan
540,0,1.5,Brooklyn
92,0,1.5,Manhattan
2465,0,1.5,Manhattan
4200,365,1.5,Manhattan
149,73,1.5,Queens
2520,0,1.5,Brooklyn
63,0,1.5,Brooklyn
3885,43,1.5,Manhattan
408,7,1.5,Queens
336,0,1.5,Brooklyn
840,365,1.5,Brooklyn
650,306,1.5,Queens
853,9,1.5,Brooklyn
1258,276,1.5,Queens
300,10,1.5,Manhattan
924,167,1.5,Manhattan
3378,355,1.5,Manhattan
1470,3,1.5,Brooklyn
2100,0,1.5,Manhattan
1995,0,1.5,Manhattan
624,351,1.5,Brooklyn
510,0,1.5,Brooklyn
840,71,1.5,Manhattan
3570,0,1.5,Manhattan
945,0,1.5,Brooklyn
949,354,1.5,Queens
1890,176,1.5,Brooklyn
1050,0,1.5,Manhattan
405,0,1.5,Brooklyn
3451,364,1.5,Manhattan
1058,1,1.5,Brooklyn
1826,0,1.5,Manhattan
2057,4,1.5,Manhattan
8358,289,1.5,Manhattan
1421,0,1.5,Brooklyn
180,0,1.5,Brooklyn
1116,0,1.5,Manhattan
1506,56,1.5,Manhattan
23,0,1.5,Bronx
1155,86,1.5,Brooklyn
593,88,1.5,Brooklyn
5250,0,1.5,Manhattan
1896,365,1.5,Brooklyn
857,0,1.5,Manhattan
2310,0,1.5,Manhattan
2415,351,1.5,Brooklyn
100,0,1.5,Brooklyn
108,0,1.5,Queens
1134,0,1.5,Manhattan
347,0,1.5,Manhattan
1575,87,1.5,Manhattan
6240,284,1.5,Brooklyn
161,33,1.5,Brooklyn
3346,303,1.5,Manhattan
1495,5,1.5,Brooklyn
1680,179,1.5,Queens
158,0,1.5,Manhattan
2978,108,1.5,Brooklyn
4200,0,1.5,Queens
63,0,1.5,Brooklyn
1575,104,1.5,Queens
5250,0,1.5,Manhattan
3150,120,1.5,Brooklyn
2538,38,1.5,Manhattan
1392,0,1.5,Brooklyn
39,0,1.5,Manhattan
89,0,1.5,Brooklyn
494,0,1.5,Brooklyn
777,0,1.5,Brooklyn
615,344,1.5,Brooklyn
2625,102,1.5,Brooklyn
225,0,1.5,Brooklyn
707,2,1.5,Brooklyn
11550,0,1.5,Manhattan
8232,49,1.5,Brooklyn
6071,90,1.5,Manhattan
7560,331,1.5,Brooklyn
1050,0,1.5,Brooklyn
8169,289,1.5,Manhattan
336,0,1.5,Manhattan
81,0,1.5,Manhattan
99,0,1.5,Brooklyn
3150,0,1.5,Manhattan
5355,295,1.5,Manhattan
1449,86,1.5,Brooklyn
63,0,1.5,Brooklyn
446,90,1.5,Brooklyn
407,6,1.5,Brooklyn
1260,364,1.5,Queens
945,348,1.5,Brooklyn
608,0,1.5,Brooklyn
1229,15,1.5,Brooklyn
1050,6,1.5,Brooklyn
4200,0,1.5,Queens
1090,176,1.5,Brooklyn
279,0,1.5,Manhattan
3240,31,1.5,Brooklyn
2058,0,1.5,Manhattan
1575,112,1.5,Queens
1934,0,1.5,Brooklyn
1434,0,1.5,Brooklyn
2898,0,1.5,Manhattan
106,0,1.5,Brooklyn
1029,74,1.5,Queens
863,89,1.5,Queens
2310,0,1.5,Manhattan
2235,0,1.5,Manhattan
183,0,1.5,Queens
1659,359,1.5,Brooklyn
923,177,1.5,Brooklyn
3711,137,1.5,Manhattan
211,195,1.5,Brooklyn
324,0,1.5,Brooklyn
735,330,1.5,Brooklyn
223,285,1.5,Manhattan
1365,257,1.5,Brooklyn
188,165,1.5,Brooklyn
270,0,1.5,Manhattan
2228,16,1.5,Manhattan
338,0,1.5,Brooklyn
225,0,1.5,Manhattan
1155,82,1.5,Brooklyn
559,0,1.5,Brooklyn
5250,284,1.5,Brooklyn
491,89,1.5,Brooklyn
195,0,1.5,Brooklyn
4200,90,1.5,Manhattan
504,293,1.5,Brooklyn
508,79,1.5,Brooklyn
1705,13,1.5,Brooklyn
540,0,1.5,Manhattan
1889,0,1.5,Manhattan
95,164,1.5,Brooklyn
3675,0,1.5,Manhattan
2625,45,1.5,Queens
1152,89,1.5,Manhattan
180,94,1.5,Brooklyn
67200,365,1.5,Manhattan
1575,358,1.5,Queens
1680,173,1.5,Queens
525,250,1.5,Brooklyn
1155,0,1.5,Brooklyn
5250,365,1.5,Manhattan
1155,83,1.5,Brooklyn
797,179,1.5,Manhattan
804,178,1.5,Manhattan
1155,87,1.5,Brooklyn
392,0,1.5,Brooklyn
365,104,1.5,Brooklyn
1680,171,1.5,Queens
1155,82,1.5,Brooklyn
1680,180,1.5,Queens
5250,90,1.5,Manhattan
1152,173,1.5,Manhattan
99,87,1.5,Bronx
3150,89,1.5,Manhattan
562,255,1.5,Queens
4620,348,1.5,Manhattan
1133,101,1.5,Manhattan
4620,290,1.5,Manhattan
50,0,1.5,Queens
2112,226,1.5,Manhattan
192,65,1.5,Manhattan
6153,365,1.5,Manhattan
11550,365,1.5,Manhattan
1920,347,1.5,Manhattan
45,0,1.5,Brooklyn
5190,10,1.5,Manhattan
1339,10,1.5,Brooklyn
106,0,1.5,Brooklyn
2100,120,1.5,Brooklyn
288,81,1.5,Brooklyn
1155,82,1.5,Brooklyn
5250,1,1.5,Manhattan
1688,20,1.5,Brooklyn
1680,0,1.5,Brooklyn
403,0,1.5,Brooklyn
1459,25,1.5,Manhattan
4389,211,1.5,Manhattan
4137,0,1.5,Brooklyn
1356,0,1.5,Brooklyn
945,63,1.5,Manhattan
1191,0,1.5,Queens
2016,50,1.5,Manhattan
270,0,1.5,Brooklyn
1071,117,1.5,Queens
504,0,1.5,Manhattan
1785,62,1.5,Queens
1575,84,1.5,Queens
3465,26,1.5,Manhattan
966,215,1.5,Brooklyn
288,10,1.5,Manhattan
924,362,1.5,Brooklyn
4200,18,1.5,Manhattan
3675,196,1.5,Manhattan
714,67,1.5,Queens
3675,0,1.5,Manhattan
1659,44,1.5,Manhattan
1995,95,1.5,Queens
3197,5,1.5,Manhattan
825,0,1.5,Brooklyn
639,0,1.5,Brooklyn
772,0,1.5,Brooklyn
4200,42,1.5,Brooklyn
464,0,1.5,Manhattan
1428,11,1.5,Queens
614,101,1.5,Brooklyn
186,5,1.5,Brooklyn
1944,0,1.5,Brooklyn
545,0,1.5,Queens
1365,147,1.5,Manhattan
1787,6,1.5,Brooklyn
1999,3,1.5,Manhattan
2079,317,1.5,Queens
4200,365,1.5,Brooklyn
1029,58,1.5,Brooklyn
1890,175,1.5,Manhattan
1575,0,1.5,Brooklyn
1890,174,1.5,Manhattan
10500,170,1.5,Manhattan
162,89,1.5,Brooklyn
2079,48,1.5,Brooklyn
2940,49,1.5,Brooklyn
438,0,1.5,Manhattan
288,0,1.5,Manhattan
1869,356,1.5,Manhattan
470,0,1.5,Manhattan
86,0,1.5,Brooklyn
659,0,1.5,Brooklyn
1869,50,1.5,Manhattan
840,28,1.5,Brooklyn
1191,16,1.5,Manhattan
430,47,1.5,Brooklyn
1179,0,1.5,Brooklyn
6279,84,1.5,Queens
1449,57,1.5,Bronx
2310,322,1.5,Brooklyn
2520,0,1.5,Brooklyn
4673,364,1.5,Manhattan
1246,8,1.5,Brooklyn
5250,130,1.5,Queens
1631,0,1.5,Queens
728,7,1.5,Queens
422,0,1.5,Brooklyn
4200,10,1.5,Manhattan
297,321,1.5,Queens
165,0,1.5,Brooklyn
4788,183,1.5,Manhattan
3150,152,1.5,Manhattan
1451,89,1.5,Manhattan
945,25,1.5,Brooklyn
12600,364,1.5,Manhattan
1449,344,1.5,Brooklyn
4200,0,1.5,Manhattan
383,0,1.5,Manhattan
609,318,1.5,Queens
281,0,1.5,Queens
1134,0,1.5,Queens
798,350,1.5,Queens
3255,101,1.5,Manhattan
861,245,1.5,Queens
3060,100,1.5,Manhattan
3150,101,1.5,Manhattan
346,1,1.5,Manhattan
1382,1,1.5,Manhattan
2310,292,1.5,Brooklyn
1080,103,1.5,Manhattan
806,89,1.5,Brooklyn
1470,0,1.5,Brooklyn
730,179,1.5,Manhattan
1470,365,1.5,Brooklyn
1050,87,1.5,Brooklyn
1470,19,1.5,Brooklyn
12600,365,1.5,Manhattan
999,0,1.5,Manhattan
4746,167,1.5,Manhattan
247,67,1.5,Brooklyn
6626,338,1.5,Manhattan
4095,204,1.5,Manhattan
950,22,1.5,Brooklyn
1264,0,1.5,Manhattan
1260,0,1.5,Brooklyn
1008,48,1.5,Brooklyn
1350,0,1.5,Manhattan
420,0,1.5,Manhattan
735,0,1.5,Queens
88,0,1.5,Queens
197,60,1.5,Brooklyn
162,0,1.5,Manhattan
1470,0,1.5,Manhattan
171,34,1.5,Brooklyn
941,362,1.5,Brooklyn
252,0,1.5,Manhattan
42,0,1.5,Brooklyn
197,0,1.5,Brooklyn
777,38,1.5,Brooklyn
1659,94,1.5,Manhattan
703,0,1.5,Brooklyn
77,0,1.5,Queens
3339,0,1.5,Manhattan
179,0,1.5,Manhattan
507,0,1.5,Queens
432,281,1.5,Queens
346,0,1.5,Brooklyn
4200,0,1.5,Manhattan
2736,305,1.5,Manhattan
966,8,1.5,Brooklyn
4515,347,1.5,Manhattan
2940,47,1.5,Brooklyn
441,9,1.5,Queens
1869,102,1.5,Brooklyn
1890,176,1.5,Manhattan
987,83,1.5,Manhattan
987,313,1.5,Brooklyn
1960,334,1.5,Manhattan
113,336,1.5,Manhattan
9812,164,1.5,Brooklyn
1728,333,1.5,Brooklyn
2808,226,1.5,Manhattan
480,41,1.5,Manhattan
1408,29,1.5,Manhattan
987,269,1.5,Brooklyn
987,323,1.5,Brooklyn
987,319,1.5,Brooklyn
4935,288,1.5,Manhattan
987,361,1.5,Brooklyn
558,362,1.5,Manhattan
2079,364,1.5,Manhattan
1512,0,1.5,Brooklyn
1650,5,1.5,Brooklyn
4200,344,1.5,Brooklyn
4200,365,1.5,Queens
605,179,1.5,Queens
2835,268,1.5,Brooklyn
2100,345,1.5,Brooklyn
2898,0,1.5,Manhattan
3150,300,1.5,Brooklyn
1575,45,1.5,Manhattan
1796,0,1.5,Manhattan
2479,37,1.5,Manhattan
124,132,1.5,Manhattan
588,0,1.5,Queens
1716,89,1.5,Manhattan
748,0,1.5,Manhattan
7350,307,1.5,Manhattan
1911,57,1.5,Manhattan
565,179,1.5,Queens
1575,98,1.5,Brooklyn
782,0,1.5,Manhattan
138,0,1.5,Brooklyn
3780,55,1.5,Brooklyn
945,259,1.5,Brooklyn
1386,167,1.5,Queens
3360,61,1.5,Manhattan
710,41,1.5,Manhattan
1374,0,1.5,Manhattan
987,0,1.5,Brooklyn
1057,264,1.5,Queens
143,365,1.5,Manhattan
5250,0,1.5,Manhattan
1008,18,1.5,Manhattan
9072,11,1.5,Manhattan
1275,233,1.5,Queens
3885,68,1.5,Brooklyn
542,203,1.5,Brooklyn
394,0,1.5,Queens
135,179,1.5,Manhattan
252,365,1.5,Queens
324,0,1.5,Brooklyn
671,42,1.5,Queens
252,0,1.5,Manhattan
490,312,1.5,Queens
80,0,1.5,Manhattan
4200,0,1.5,Queens
9450,87,1.5,Brooklyn
36,0,1.5,Queens
404,0,1.5,Brooklyn
1470,0,1.5,Brooklyn
4725,0,1.5,Manhattan
673,245,1.5,Queens
2562,166,1.5,Queens
252,0,1.5,Manhattan
620,41,1.5,Queens
212,357,1.5,Manhattan
5250,179,1.5,Manhattan
378,362,1.5,Manhattan
3780,203,1.5,Manhattan
2730,149,1.5,Manhattan
3150,349,1.5,Manhattan
2520,0,1.5,Queens
1242,41,1.5,Manhattan
1785,0,1.5,Manhattan
740,365,1.5,Manhattan
4179,0,1.5,Queens
9324,344,1.5,Brooklyn
8379,184,1.5,Manhattan
7329,336,1.5,Manhattan
12390,359,1.5,Manhattan
279,0,1.5,Brooklyn
1958,46,1.5,Brooklyn
2709,41,1.5,Manhattan
382,364,1.5,Manhattan
113,0,1.5,Queens
7350,172,1.5,Manhattan
749,141,1.5,Manhattan
423,0,1.5,Manhattan
941,79,1.5,Manhattan
230,0,1.5,Manhattan
450,0,1.5,Brooklyn
117,0,1.5,Brooklyn
411,0,1.5,Manhattan
3045,27,1.5,Manhattan
4095,314,1.5,Manhattan
1964,18,1.5,Brooklyn
2520,0,1.5,Brooklyn
317,226,1.5,Bronx
2520,365,1.5,Manhattan
2079,178,1.5,Manhattan
1575,84,1.5,Manhattan
5250,298,1.5,Brooklyn
2394,177,1.5,Brooklyn
1074,165,1.5,Queens
4851,280,1.5,Manhattan
7838,298,1.5,Manhattan
61,0,1.5,Bronx
1229,1,1.5,Manhattan
51,0,1.5,Brooklyn
1575,267,1.5,Queens
1470,75,1.5,Queens
54,0,1.5,Brooklyn
33,42,1.5,Queens
2835,348,1.5,Staten Island
1365,33,1.5,Manhattan
540,0,1.5,Brooklyn
68,0,1.5,Brooklyn
716,0,1.5,Brooklyn
1470,178,1.5,Queens
1440,0,1.5,Manhattan
566,364,1.5,Manhattan
945,0,1.5,Brooklyn
1785,0,1.5,Brooklyn
109,362,1.5,Brooklyn
457,76,1.5,Queens
1075,18,1.5,Brooklyn
1152,0,1.5,Manhattan
1890,0,1.5,Brooklyn
1155,179,1.5,Brooklyn
3990,143,1.5,Manhattan
257,26,1.5,Queens
4095,205,1.5,Manhattan
596,238,1.5,Brooklyn
2100,309,1.5,Staten Island
1166,38,1.5,Brooklyn
4410,364,1.5,Manhattan
214,0,1.5,Manhattan
1134,0,1.5,Brooklyn
1470,16,1.5,Brooklyn
141,0,1.5,Brooklyn
3150,0,1.5,Manhattan
987,279,1.5,Brooklyn
10479,238,1.5,Manhattan
5355,313,1.5,Manhattan
1965,89,1.5,Brooklyn
987,272,1.5,Brooklyn
175,40,1.5,Manhattan
2289,63,1.5,Brooklyn
123,0,1.5,Brooklyn
1885,161,1.5,Brooklyn
312,222,1.5,Brooklyn
2841,161,1.5,Brooklyn
198,0,1.5,Manhattan
1470,0,1.5,Brooklyn
2079,341,1.5,Queens
952,129,1.5,Brooklyn
